"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","low_upper","Link Length"
140,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
141,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
142,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
143,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
144,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
145,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
146,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
147,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
148,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
149,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
150,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
151,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
152,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
153,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
154,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
155,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
156,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
157,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
158,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
159,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
160,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
161,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
162,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
163,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
164,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
165,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
166,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
167,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
168,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
169,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
170,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
171,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
172,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
173,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
174,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
175,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
176,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
177,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
178,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
179,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
180,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
181,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
182,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
183,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
184,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
185,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
186,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
187,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
188,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
189,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
190,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
191,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
192,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
193,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
194,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
195,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
196,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
197,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
198,0,0,0,0,0,0,0,0,0,0,56,0,"7_9","7~9"
199,0,0,0,0,0,,,,,,,,"7_9","7~9"
0,0.2284972220659256,0.25999999046325684,0.8600000143051147,0.5199999809265137,0.8199471235275269,0.11691552400588989,0.03999999910593033,7.900000095367432,-10.906059265136719,88,44,0.019901400431990623,"7_10","7~10"
1,0.19881002604961395,0.5384615659713745,0.8461538553237915,0.09890110045671463,0.37749606370925903,0.010844659991562366,0,14.230769157409668,1.403274655342102,84.61538696289062,121,0.010936383157968521,"7_10","7~10"
2,0.06967801600694656,0.14000000059604645,0.25999999046325684,0.07999999821186066,0.23956051468849182,0.2093994915485382,0,1.4199999570846558,-3.5342400074005127,26,133,0.019909413531422615,"7_10","7~10"
3,0.1465313583612442,0.2083333283662796,0.5416666865348816,0.1666666716337204,0.5334438681602478,0.15795210003852844,0.0416666679084301,4.125,-7.564249515533447,54.16666793823242,146,0.041178878396749496,"7_10","7~10"
4,0,0,0,0,0,0,0,0,0,0,146,0,"7_10","7~10"
5,0.003649808233603835,0.0181818176060915,0.0181818176060915,0,0.01814739778637886,0.017311418429017067,0,0.09090909361839294,-0.28887271881103516,1.8181818723678589,147,0,"7_10","7~10"
6,0.00412594061344862,0,0.01587301678955555,0,0.015851173549890518,0.015057377517223358,0,0.0634920671582222,-0.26100000739097595,1.5873016119003296,148,0,"7_10","7~10"
7,0.006832299754023552,0.021739130839705467,0.021739130839705467,0,0.021603602916002274,0.021327411755919456,0,0.1304347813129425,-0.3002173900604248,2.17391300201416,149,0,"7_10","7~10"
8,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
9,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
10,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
11,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
12,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
13,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
14,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
15,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
16,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
17,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
18,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
19,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
20,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
21,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
22,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
23,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
24,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
25,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
26,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
27,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
28,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
29,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
30,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
31,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
32,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
33,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
34,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
35,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
36,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
37,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
38,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
39,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
40,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
41,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
42,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
43,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
44,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
45,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
46,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
47,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
48,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
49,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
50,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
51,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
52,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
53,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
54,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
55,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
56,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
57,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
58,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
59,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
60,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
61,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
62,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
63,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
64,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
65,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
66,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
67,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
68,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
69,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
70,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
71,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
72,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
73,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
74,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
75,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
76,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
77,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
78,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
79,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
80,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
81,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
82,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
83,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
84,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
85,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
86,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
87,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
88,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
89,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
90,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
91,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
92,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
93,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
94,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
95,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
96,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
97,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
98,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
99,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
100,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
101,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
102,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
103,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
104,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
105,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
106,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
107,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
108,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
109,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
110,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
111,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
112,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
113,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
114,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
115,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
116,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
117,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
118,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
119,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
120,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
121,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
122,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
123,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
124,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
125,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
126,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
127,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
128,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
129,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
130,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
131,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
132,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
133,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
134,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
135,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
136,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
137,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
138,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
139,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
140,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
141,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
142,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
143,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
144,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
145,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
146,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
147,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
148,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
149,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
150,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
151,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
152,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
153,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
154,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
155,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
156,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
157,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
158,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
159,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
160,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
161,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
162,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
163,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
164,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
165,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
166,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
167,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
168,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
169,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
170,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
171,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
172,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
173,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
174,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
175,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
176,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
177,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
178,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
179,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
180,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
181,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
182,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
183,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
184,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
185,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
186,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
187,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
188,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
189,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
190,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
191,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
192,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
193,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
194,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
195,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
196,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
197,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
198,0,0,0,0,0,0,0,0,0,0,149,0,"7_10","7~10"
199,0,0,0,0,0,0,0,,,,,,"7_10","7~10"
0,0.26280832290649414,0.6000000238418579,1,0.6000000238418579,0.9933406710624695,0.19363991916179657,0.10000000149011612,7.599999904632568,-14.113499641418457,100,10,0.09939442574977875,"7_11","7~11"
1,0.1754494160413742,0.06451612710952759,0.6451612710952759,0.3870967626571655,0.6391167044639587,0.4235549867153168,0.09677419066429138,4.951612949371338,-8.84417724609375,66.12903594970703,51,0.032113734632730484,"7_11","7~11"
2,0.06166815757751465,0.010204081423580647,0.23469388484954834,0.0714285746216774,0.15865902602672577,0.1581895798444748,0.040816325694322586,2.81632661819458,-0.24004079401493073,24.489795684814453,75,0,"7_11","7~11"
3,0.13706494867801666,0.130952388048172,0.523809552192688,0.2261904776096344,0.4219209551811218,0.1887856423854828,0.3571428656578064,7.107142925262451,-3.046143054962158,54.761905670166016,121,0.03539716452360153,"7_11","7~11"
4,0.08474572002887726,0.04109589010477066,0.31506848335266113,0.15068493783473969,0.2884228825569153,0.09329748898744583,0.10958904027938843,2.8767123222351074,-3.1640548706054688,31.50684928894043,143,0,"7_11","7~11"
5,0.06479233503341675,0.10958904027938843,0.24657534062862396,0.10958904027938843,0.17736366391181946,0.04023711383342743,0.10958904027938843,2.890410900115967,-0.8839999437332153,24.657533645629883,159,0,"7_11","7~11"
6,0,0,0,0,0,0,0,0,0,0,159,0,"7_11","7~11"
7,0,0,0,0,0,0,0,0,0,0,159,0,"7_11","7~11"
8,0,0,0,0,0,0,0,0,0,0,159,0,"7_11","7~11"
9,0.010967650450766087,0,0.04444444552063942,0,0.04436665028333664,0.02100808173418045,0,0.13333334028720856,-0.7121999859809875,4.44444465637207,161,0,"7_11","7~11"
10,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
11,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
12,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
13,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
14,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
15,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
16,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
17,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
18,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
19,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
20,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
21,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
22,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
23,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
24,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
25,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
26,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
27,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
28,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
29,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
30,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
31,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
32,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
33,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
34,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
35,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
36,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
37,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
38,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
39,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
40,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
41,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
42,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
43,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
44,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
45,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
46,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
47,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
48,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
49,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
50,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
51,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
52,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
53,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
54,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
55,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
56,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
57,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
58,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
59,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
60,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
61,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
62,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
63,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
64,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
65,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
66,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
67,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
68,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
69,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
70,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
71,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
72,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
73,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
74,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
75,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
76,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
77,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
78,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
79,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
80,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
81,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
82,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
83,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
84,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
85,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
86,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
87,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
88,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
89,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
90,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
91,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
92,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
93,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
94,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
95,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
96,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
97,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
98,0,0,0,0,0,0,0,0,0,0,161,0,"7_11","7~11"
