,step,Tanimoto_ROCS_sim,Custom_alerts,Linker_Num_Aromatic_Rings,Linker_Effective_Length,ADV,PostDock_Tanimoto_ROCS_sim,raw_Linker_Num_Aromatic_Rings,raw_Linker_Effective_Length,raw_ADV,Valid_SMILES,Number_of_SMILES_found,Average_score
10,10,0.2288990848182805,0.8568632102975471,0.925319491674088,0.43310170446187607,0.8701741067488342,0.7951554656337407,0.8404156862588366,7.662773595764975,-10.83761576742836,98.36926620267332,401.771710395813,0.21394481182319675
11,0,0.230567081490097,0.8029735011584478,0.9304026654732097,0.368304540025818,0.8528891628920547,0.7734800130360355,0.7824856712588399,8.54871069380249,-10.466350167474957,98.77694965200499,321.82878279685974,0.17653921559618974
12,1,0.23514624962131495,0.8038430305366902,0.9289847978481552,0.38913162746103674,0.8674489875092739,0.7857848666781955,0.8287997301048584,8.282500766132813,-10.916657872111955,99.08271223900374,277.8715870976448,0.18237044524525897
13,2,0.23572557441085812,0.8112156012687972,0.936321926752396,0.38820288477891735,0.8879530742358144,0.8058594213928858,0.8663914692123642,7.96187557459961,-11.524193843537091,99.3120341792528,260.6536903232336,0.19561177575122785
14,3,0.23905323648221966,0.8478853865738132,0.9417151306865122,0.39378373994346,0.8906220581077766,0.8157982637737751,0.8708462336450749,8.113512021907349,-11.586006224403917,99.4840256344396,264.2402677424252,0.21407176616438828
15,4,0.2379559219164228,0.8505604985561533,0.9057812910376122,0.39634790401097786,0.8728304345863485,0.7976045169125914,0.9384882166080126,8.410891519940034,-10.677156135626241,99.36049389623986,286.9302008068189,0.21813799860066624
16,5,0.23577327953894253,0.8704203757052543,0.8693359658940234,0.3847609265181173,0.8148004740072357,0.7736485568948774,0.9863661612639165,8.968168725785713,-9.393752101948563,98.7703704221799,326.1976506051142,0.22702973277856747
17,6,0.23772273903428998,0.8598859900537821,0.8590726826953589,0.4224090802321396,0.8292940504545768,0.7814377522668383,1.0074513916350407,8.784207455975636,-9.694566252746212,98.57272715745523,378.89823795383563,0.26378040158368526
18,7,0.23723395873114084,0.8376228209066161,0.8864920120215192,0.43399431017410467,0.857591334521383,0.7885911297948018,0.9274635437262806,8.317322218911965,-10.537031533508022,98.66912933720764,437.1736784653767,0.2716438892753227
19,8,0.2394852840081201,0.8226615634357757,0.9148690090161393,0.4517583527220168,0.8863958444741442,0.7907543057315689,0.8900421055505241,7.7884967062600845,-11.424175293884069,99.00184700290572,500.38025884903254,0.28819810772473387
20,9,0.24506964558179273,0.8563578759726753,0.9334921826110654,0.4850953577498256,0.9074277227034475,0.8285642768526928,0.872318818595228,7.586053411195308,-11.911533140868984,99.25138525217929,564.0351941367744,0.2975533710757998
21,10,0.24543056468527835,0.8842896845263891,0.9447999886562208,0.5340342788800343,0.9233857501231362,0.8500332314956827,0.8936008173422645,7.5273059904796105,-12.142058926620367,99.43853893913447,629.0263956025808,0.32667490145862904
22,11,0.25034092054040225,0.9005590398850033,0.9585999914921657,0.5935636810142356,0.9368574849279768,0.8637523114076735,0.8948841510859602,7.547378234581815,-12.523056922702702,99.57890420435086,686.7697967019355,0.30397887752429253
23,12,0.24942731622808417,0.9094618350075178,0.9583116970149678,0.6473004260419725,0.9346421831482684,0.8728833987855524,0.915843965012392,7.570108184603353,-12.480821801981861,99.1522624885903,744.5773475264516,0.33581857179087105
24,13,0.24973975691164463,0.9244433186804125,0.963631734377742,0.699761035945931,0.9393477643753615,0.8815713818776317,0.9394339929510359,7.682683296045289,-12.496422435165595,99.36419686644273,803.1830106448388,0.3717455960399039
25,14,0.2469518711638818,0.9357567386593573,0.9651480504323543,0.7293662301502517,0.936918542178387,0.8837100934913537,0.9520502396292392,7.878174056888092,-12.41229103902068,99.52314764983204,865.1372579836291,0.40552372463689207
26,15,0.24603530619087588,0.949266534802776,0.950901850197427,0.717943032965205,0.9289328943132718,0.8840160125442431,0.981894814064123,8.168834619433037,-12.019011608504401,99.38725857978126,929.8529434877219,0.4127079898725894
27,16,0.24091344590144434,0.9469499005060356,0.950676384667838,0.7034572812804147,0.9210648306041478,0.8812284435293143,0.9714211099520458,8.229125926427805,-11.819086396502813,98.29044393483595,997.1397076157914,0.42389583249471685
