,step,Tanimoto_ROCS_sim,Custom_alerts,Linker_Num_Aromatic_Rings,Linker_Effective_Length,ADV,PostDock_Tanimoto_ROCS_sim,raw_Linker_Num_Aromatic_Rings,raw_Linker_Effective_Length,raw_ADV,Valid_SMILES,Number_of_SMILES_found,Average_score
21,21,0.23288141191005707,0.9591836929321289,0.9489796161651611,0.3877550959587097,0.8515989184379578,0.7744201421737671,0.918367326259613,7.9795918464660645,-9.87928581237793,96.93877410888672,1720.0,0.6507056355476379
22,22,0.24137353897094727,0.9900000095367432,1.0,0.4399999976158142,0.7990757822990417,0.7743650078773499,0.9200000166893005,8.989999771118164,-8.112410545349121,100.0,1814.0,0.6384056210517883
23,23,0.2284807711839676,0.9599999785423279,0.9599999785423279,0.20000000298023224,0.6888583898544312,0.7606552243232727,0.8199999928474426,10.399999618530273,-5.820889472961426,96.0,1907.0,0.6057366728782654
24,24,0.2353907972574234,0.9900000095367432,0.9700000286102295,0.27000001072883606,0.7592076063156128,0.7136865854263306,0.9700000286102295,9.630000114440918,-7.599640369415283,99.0,2002.0,0.6097216010093689
25,25,0.2361782044172287,0.9700000286102295,0.949999988079071,0.38999998569488525,0.7790440320968628,0.6967833638191223,0.8999999761581421,9.720000267028809,-7.920479774475098,97.0,2097.0,0.6669333577156067
26,26,0.2326992154121399,0.9800000190734863,0.9599999785423279,0.41999998688697815,0.8399585485458374,0.8040845990180969,0.8899999856948853,8.9399995803833,-9.637168884277344,98.0,2195.0,0.748548150062561
27,27,0.21780918538570404,0.9300000071525574,0.9200000166893005,0.4399999976158142,0.8366971611976624,0.8039224743843079,0.949999988079071,8.779999732971191,-9.295809745788574,95.0,2286.0,0.6832901239395142
28,28,0.23094864189624786,0.9700000286102295,0.9300000071525574,0.6200000047683716,0.8996894955635071,0.8061225414276123,1.0099999904632568,7.679999828338623,-11.392200469970703,98.0,2373.0,0.6057056188583374
29,29,0.23635338246822357,0.9898989796638489,0.9898989796638489,0.4444444477558136,0.9455201625823975,0.8397377729415894,0.9898989796638489,7.404040336608887,-12.348788261413574,100.0,2462.0,0.6791563630104065
30,30,0.23300133645534515,0.9696969985961914,0.9595959782600403,0.5252525210380554,0.9216552376747131,0.8551580905914307,1.0,8.020201683044434,-12.009998321533203,100.0,2543.0,0.6254483461380005
31,31,0.238251730799675,0.9494949579238892,0.939393937587738,0.5454545617103577,0.9182177186012268,0.8378914594650269,0.9898989796638489,7.7373738288879395,-11.793807983398438,97.97979736328125,2631.0,0.6952412724494934
32,32,0.21999071538448334,0.9595959782600403,0.939393937587738,0.34343433380126953,0.7688593864440918,0.7671495676040649,0.9797979593276978,8.909090995788574,-7.113979816436768,96.96969604492188,2718.0,0.6032571792602539
33,33,0.22375494241714478,0.9800000190734863,0.9900000095367432,0.44999998807907104,0.8105194568634033,0.7170410752296448,0.9100000262260437,9.0600004196167,-9.058479309082031,99.0,2814.0,0.7097353339195251
34,34,0.20850124955177307,0.949999988079071,0.9399999976158142,0.5299999713897705,0.8600075244903564,0.7888453006744385,0.9700000286102295,8.510000228881836,-10.268599510192871,97.0,2908.0,0.7092626690864563
35,35,0.21885892748832703,0.9693877696990967,0.9591836929321289,0.5510203838348389,0.8662607073783875,0.8207166790962219,0.9489796161651611,8.642857551574707,-10.21939754486084,96.93877410888672,2992.0,0.6824079751968384
36,36,0.22965213656425476,1.0,0.9700000286102295,0.5199999809265137,0.8540129661560059,0.8235827684402466,1.0,9.130000114440918,-9.550808906555176,100.0,3088.0,0.7384822964668274
37,37,0.22278502583503723,0.9595959782600403,0.9494949579238892,0.5252525210380554,0.8593747019767761,0.8288914561271667,0.9595959782600403,8.76767635345459,-9.880515098571777,96.96969604492188,3172.0,0.6615723371505737
38,38,0.21357804536819458,0.939393937587738,0.939393937587738,0.4141414165496826,0.8017719388008118,0.7670846581459045,0.9595959782600403,9.666666984558105,-9.080050468444824,95.9595947265625,3264.0,0.6888658404350281
39,39,0.2115759402513504,0.9100000262260437,0.9100000262260437,0.5,0.8298845887184143,0.7961411476135254,0.8999999761581421,8.430000305175781,-10.173040390014648,91.0,3347.0,0.6906017065048218
40,40,0.22454868257045746,0.9696969985961914,0.9494949579238892,0.6565656661987305,0.8522986173629761,0.8236681818962097,1.0,8.666666984558105,-10.24174690246582,97.97979736328125,3435.0,0.7260718941688538
41,41,0.23269863426685333,0.9895833134651184,0.9583333134651184,0.7083333134651184,0.9249030947685242,0.8620030879974365,1.0104166269302368,8.28125,-11.856343269348145,98.95833587646484,3521.0,0.7705888748168945
42,42,0.22407400608062744,0.9897959232330322,0.9897959232330322,0.7244898080825806,0.9367069602012634,0.905356764793396,0.9693877696990967,8.438775062561035,-11.818949699401855,98.9795913696289,3607.0,0.7808367609977722
43,43,0.22669044137001038,0.949999988079071,0.9300000071525574,0.6600000262260437,0.8605985045433044,0.7993032932281494,0.9599999785423279,8.210000038146973,-10.396269798278809,96.0,3694.0,0.7164402008056641
44,44,0.23344555497169495,0.9587628841400146,0.9793814420700073,0.6907216310501099,0.927371621131897,0.8930679559707642,0.9587628841400146,7.54639196395874,-11.787577629089355,97.93814086914062,3773.0,0.7013566493988037
45,45,0.22485387325286865,0.969072163105011,0.9484536051750183,0.7010309100151062,0.8757531642913818,0.8178671598434448,0.9587628841400146,7.659793853759766,-10.358298301696777,96.90721893310547,3854.0,0.709531307220459
46,46,0.22613458335399628,0.9599999785423279,0.9599999785423279,0.6299999952316284,0.8859018087387085,0.8548082709312439,0.8899999856948853,7.849999904632568,-11.241109848022461,97.0,3946.0,0.776131272315979
47,47,0.22720693051815033,1.0,0.9898989796638489,0.6161616444587708,0.9504344463348389,0.8956241607666016,0.9696969985961914,7.242424011230469,-12.46438217163086,100.0,4029.0,0.7194250226020813
48,48,0.21967367827892303,0.949999988079071,0.949999988079071,0.46000000834465027,0.8815457224845886,0.7936540842056274,0.8899999856948853,6.670000076293945,-11.836779594421387,96.0,4123.0,0.7441193461418152
49,49,0.21425151824951172,0.949999988079071,0.9399999976158142,0.6899999976158142,0.8597856760025024,0.8069417476654053,0.9399999976158142,7.610000133514404,-10.485140800476074,95.0,4212.0,0.7648502588272095
50,50,0.21086697280406952,0.949999988079071,0.9300000071525574,0.6000000238418579,0.8524686694145203,0.7587177157402039,0.8999999761581421,7.480000019073486,-10.886848449707031,95.0,4306.0,0.7754173874855042
51,51,0.22870899736881256,0.9700000286102295,0.9599999785423279,0.5299999713897705,0.8265838623046875,0.8070749044418335,0.9300000071525574,8.779999732971191,-9.503009796142578,97.0,4402.0,0.7710785865783691
52,52,0.22444035112857819,0.949999988079071,0.9100000262260437,0.6000000238418579,0.9154437184333801,0.8747622966766357,1.0099999904632568,7.230000019073486,-11.767400741577148,97.0,4494.0,0.765594482421875
53,53,0.21404603123664856,0.9292929172515869,0.9292929172515869,0.4848484992980957,0.8713688850402832,0.8364594578742981,0.9494949579238892,6.838383674621582,-11.396514892578125,94.94949340820312,4579.0,0.6830978393554688
54,54,0.22062812745571136,0.969072163105011,0.969072163105011,0.49484536051750183,0.9192805886268616,0.8558676838874817,0.9587628841400146,6.876288890838623,-11.997370719909668,96.90721893310547,4667.0,0.7563655972480774
55,55,0.21788039803504944,0.949999988079071,0.949999988079071,0.4000000059604645,0.9322790503501892,0.8319923281669617,0.9599999785423279,6.309999942779541,-12.767390251159668,96.0,4749.0,0.6627790331840515
56,56,0.22135929763317108,0.9800000190734863,0.9700000286102295,0.5699999928474426,0.9330306053161621,0.8836719393730164,0.9800000190734863,6.849999904632568,-12.571529388427734,98.0,4839.0,0.7701089978218079
57,57,0.22067397832870483,0.9898989796638489,0.9797979593276978,0.4545454680919647,0.9684618711471558,0.8837977051734924,1.0,6.454545497894287,-13.353080749511719,98.98989868164062,4925.0,0.7181331515312195
58,58,0.23252303898334503,0.9700000286102295,0.949999988079071,0.5099999904632568,0.9509053826332092,0.8876255750656128,1.0099999904632568,6.699999809265137,-12.813170433044434,98.0,5013.0,0.7308904528617859
59,59,0.22170130908489227,0.9696969985961914,0.9898989796638489,0.5555555820465088,0.9495946764945984,0.8922340869903564,0.9898989796638489,6.686868667602539,-12.953675270080566,98.98989868164062,5096.0,0.6999621391296387
60,60,0.21922966837882996,1.0,0.9898989796638489,0.49494948983192444,0.9492188096046448,0.9074998497962952,1.0101009607315063,6.7272725105285645,-12.889182090759277,100.0,5176.0,0.673865556716919
61,61,0.21907350420951843,0.9700000286102295,0.9300000071525574,0.5799999833106995,0.9102409482002258,0.8507837653160095,1.0099999904632568,6.699999809265137,-12.362059593200684,97.0,5255.0,0.6772904992103577
62,62,0.2154722660779953,0.9700000286102295,0.9700000286102295,0.7200000286102295,0.8319143652915955,0.7708104848861694,0.9900000095367432,7.630000114440918,-10.095290184020996,98.0,5341.0,0.7118399739265442
63,63,0.20733529329299927,0.9591836929321289,0.9081632494926453,0.6836734414100647,0.8164149522781372,0.7754498720169067,1.0102040767669678,7.306122303009033,-10.286937713623047,95.91836547851562,5430.0,0.7562412619590759
64,64,0.20608171820640564,0.9599999785423279,0.9300000071525574,0.7799999713897705,0.7728280425071716,0.778939425945282,0.9900000095367432,7.730000019073486,-8.645719528198242,96.0,5522.0,0.7636706829071045
65,65,0.20811037719249725,0.8999999761581421,0.8500000238418579,0.6700000166893005,0.7505406141281128,0.7176740169525146,0.9700000286102295,7.610000133514404,-8.778429985046387,91.0,5612.0,0.7029355764389038
66,66,0.2179468274116516,0.9200000166893005,0.9300000071525574,0.6899999976158142,0.7652087211608887,0.7401418089866638,0.9300000071525574,7.909999847412109,-8.734970092773438,94.0,5704.0,0.7483043670654297
67,67,0.2286902666091919,0.9599999785423279,0.9200000166893005,0.7300000190734863,0.8311029076576233,0.7918999195098877,1.0199999809265137,8.210000038146973,-9.863750457763672,97.0,5799.0,0.798322319984436
68,68,0.2043711543083191,0.949999988079071,0.8999999761581421,0.5699999928474426,0.7157564759254456,0.7025836706161499,1.0,8.720000267028809,-7.645059585571289,95.0,5893.0,0.7121362090110779
69,69,0.22872236371040344,0.9700000286102295,0.9599999785423279,0.8100000023841858,0.9097720384597778,0.8498748540878296,0.9900000095367432,7.639999866485596,-11.119220733642578,98.0,5989.0,0.8332021236419678
70,70,0.2324291318655014,1.0,0.9898989796638489,0.747474730014801,0.9379846453666687,0.8739378452301025,1.0101009607315063,8.010101318359375,-11.36264705657959,100.0,6083.0,0.8428760766983032
71,71,0.2209618240594864,0.9800000190734863,0.9599999785423279,0.6399999856948853,0.9127228260040283,0.8481616973876953,0.9800000190734863,7.300000190734863,-11.669658660888672,99.0,6178.0,0.8030771017074585
72,72,0.22986847162246704,0.9700000286102295,0.9599999785423279,0.7300000190734863,0.8509540557861328,0.8102124929428101,0.9700000286102295,7.53000020980835,-10.363690376281738,97.0,6267.0,0.7688955664634705
73,73,0.23277656733989716,1.0,1.0,0.8399999737739563,0.9507833123207092,0.8827571272850037,0.9900000095367432,7.659999847412109,-11.671670913696289,100.0,6362.0,0.8714578151702881
74,74,0.22029456496238708,0.9800000190734863,0.9900000095367432,0.7400000095367432,0.9414713382720947,0.9002149105072021,0.949999988079071,7.179999828338623,-11.64548110961914,99.0,6457.0,0.8489877581596375
75,75,0.2282925844192505,1.0,1.0,0.7400000095367432,0.9439162611961365,0.9037615060806274,0.9900000095367432,7.590000152587891,-12.165840148925781,100.0,6551.0,0.831650972366333
76,76,0.23110368847846985,1.0,0.9900000095367432,0.8199999928474426,0.9184292554855347,0.8702447414398193,1.0,8.3100004196167,-10.841041564941406,100.0,6645.0,0.8440644145011902
77,77,0.22589698433876038,1.0,0.9800000190734863,0.7099999785423279,0.9302513003349304,0.8877573609352112,1.0,7.460000038146973,-11.531230926513672,100.0,6739.0,0.8279774188995361
78,78,0.22841978073120117,1.0,1.0,0.7300000190734863,0.9254578351974487,0.8924110531806946,0.9700000286102295,8.020000457763672,-10.910369873046875,100.0,6837.0,0.8673280477523804
79,79,0.2310013622045517,1.0,0.9897959232330322,0.7244898080825806,0.9346520304679871,0.8637658953666687,0.9489796161651611,7.969387531280518,-11.636947631835938,100.0,6926.0,0.7868028879165649
80,80,0.2266530990600586,1.0,1.0,0.7857142686843872,0.9083571434020996,0.8641649484634399,0.9693877696990967,8.204081535339355,-10.67220401763916,100.0,7019.0,0.8293046951293945
81,81,0.2257884293794632,1.0,1.0,0.8144329786300659,0.9163452386856079,0.8209165334701538,0.9793814420700073,7.8144330978393555,-11.347050666809082,100.0,7108.0,0.8111537098884583
82,82,0.22220547497272491,1.0,1.0,0.7777777910232544,0.9062734842300415,0.8251053094863892,0.9595959782600403,7.767676830291748,-11.228282928466797,100.0,7194.0,0.7578791379928589
83,83,0.21583735942840576,0.9494949579238892,0.9494949579238892,0.7575757503509521,0.8561754822731018,0.7630026936531067,0.9090909361839294,7.242424011230469,-10.521585464477539,94.94949340820312,7284.0,0.7985302805900574
84,84,0.2219872772693634,0.9795918464660645,0.9795918464660645,0.795918345451355,0.8823837041854858,0.8361380696296692,0.9591836929321289,7.857142925262451,-10.851724624633789,97.95918273925781,7364.0,0.7236648201942444
85,85,0.21707957983016968,0.9700000286102295,0.9900000095367432,0.800000011920929,0.8679900169372559,0.8192391395568848,0.9100000262260437,7.860000133514404,-10.681069374084473,99.0,7454.0,0.7659178376197815
86,86,0.22450923919677734,1.0,0.9900000095367432,0.6299999952316284,0.8831378221511841,0.8120459914207458,0.9599999785423279,7.769999980926514,-10.01913070678711,100.0,7551.0,0.804299533367157
87,87,0.22799548506736755,0.9700000286102295,0.9900000095367432,0.7900000214576721,0.9143760204315186,0.8708154559135437,0.9399999976158142,7.650000095367432,-11.334149360656738,99.0,7643.0,0.8056351542472839
88,88,0.22309842705726624,0.9900000095367432,0.9900000095367432,0.8100000023841858,0.8794233798980713,0.8328524827957153,0.9399999976158142,7.429999828338623,-10.523140907287598,99.0,7737.0,0.798977792263031
89,89,0.21697334945201874,0.9700000286102295,0.9700000286102295,0.7599999904632568,0.8216999173164368,0.810271143913269,0.8500000238418579,7.769999980926514,-8.266329765319824,98.0,7828.0,0.7316848635673523
90,90,0.21263928711414337,0.9700000286102295,0.9900000095367432,0.7599999904632568,0.8212130665779114,0.7903196811676025,0.9599999785423279,8.050000190734863,-9.540789604187012,99.0,7916.0,0.6836066246032715
91,91,0.2255316972732544,0.9900000095367432,0.9700000286102295,0.7900000214576721,0.8377910852432251,0.8373140096664429,0.9900000095367432,8.069999694824219,-9.369889259338379,99.0,8008.0,0.6998056769371033
92,92,0.21067358553409576,0.9399999976158142,0.9599999785423279,0.7900000214576721,0.8019407391548157,0.7308459281921387,0.8600000143051147,7.53000020980835,-8.918819427490234,96.0,8101.0,0.7452005743980408
93,93,0.22390885651111603,0.9800000190734863,1.0,0.75,0.8910038471221924,0.8626587390899658,0.9200000166893005,7.800000190734863,-10.226550102233887,100.0,8198.0,0.7721904516220093
94,94,0.22580201923847198,0.9800000190734863,0.9700000286102295,0.7699999809265137,0.8795597553253174,0.8194605112075806,0.8600000143051147,7.840000152587891,-10.063220024108887,98.0,8293.0,0.7154001593589783
95,95,0.2219409942626953,0.9700000286102295,0.9700000286102295,0.7099999785423279,0.8162272572517395,0.8056089282035828,0.800000011920929,8.010000228881836,-9.042281150817871,98.0,8391.0,0.7763243913650513
96,96,0.23184062540531158,0.9700000286102295,0.9800000190734863,0.5799999833106995,0.8244099617004395,0.8118144273757935,0.8700000047683716,7.610000133514404,-9.946730613708496,98.0,8485.0,0.7521692514419556
97,97,0.21960784494876862,0.9300000071525574,0.9599999785423279,0.699999988079071,0.865689218044281,0.8286953568458557,0.8299999833106995,7.820000171661377,-10.189690589904785,97.0,8576.0,0.7232151031494141
98,98,0.2123834192752838,0.9599999785423279,0.9599999785423279,0.6600000262260437,0.8394681811332703,0.7793428301811218,0.8199999928474426,7.170000076293945,-10.288688659667969,96.0,8665.0,0.7145369052886963
99,99,0.2300749272108078,0.9399999976158142,0.9700000286102295,0.6000000238418579,0.8894675970077515,0.825247049331665,0.8100000023841858,7.159999847412109,-11.177821159362793,99.0,8756.0,0.6885853409767151
100,100,0.2380628138780594,1.0,0.9900000095367432,0.6200000047683716,0.9022933840751648,0.8354544043540955,0.7400000095367432,6.949999809265137,-11.0960693359375,100.0,8853.0,0.7510926723480225
101,101,0.22916419804096222,0.9300000071525574,1.0,0.5400000214576721,0.8812806010246277,0.8243484497070312,0.8199999928474426,7.079999923706055,-10.242070198059082,100.0,8942.0,0.5775827169418335
102,102,0.2295239269733429,0.9900000095367432,0.9800000190734863,0.5899999737739563,0.8974517583847046,0.8381658792495728,0.8199999928474426,6.900000095367432,-11.490199089050293,99.0,9030.0,0.6412782073020935
103,103,0.22159530222415924,0.9795918464660645,0.9897959232330322,0.5102040767669678,0.912717342376709,0.8224106431007385,0.7653061151504517,6.459183692932129,-11.823654174804688,98.9795913696289,9116.0,0.554305911064148
104,104,0.22637733817100525,0.949999988079071,0.9800000190734863,0.5099999904632568,0.9087358117103577,0.826702356338501,0.6200000047683716,6.5,-11.849800109863281,98.0,9203.0,0.6288270354270935
105,105,0.23366770148277283,0.9696969985961914,0.9898989796638489,0.5353535413742065,0.9246894717216492,0.8613033294677734,0.6161616444587708,6.595959663391113,-12.245100975036621,98.98989868164062,9287.0,0.6389076709747314
106,106,0.23860041797161102,0.9595959782600403,0.9696969985961914,0.5050504803657532,0.9476783871650696,0.9026283621788025,0.6767676472663879,6.595959663391113,-12.287101745605469,98.98989868164062,9376.0,0.659981369972229
107,107,0.21790380775928497,0.9700000286102295,0.9599999785423279,0.5299999713897705,0.8788398504257202,0.8222908973693848,0.6299999952316284,6.449999809265137,-11.40557861328125,97.0,9469.0,0.707409143447876
108,108,0.21483801305294037,0.9494949579238892,0.9494949579238892,0.4040403962135315,0.8768677115440369,0.810523509979248,0.5757575631141663,6.252525329589844,-11.6633939743042,95.9595947265625,9558.0,0.6477161645889282
109,109,0.23851904273033142,0.9599999785423279,0.9900000095367432,0.5400000214576721,0.8991668820381165,0.8563346862792969,0.5899999737739563,7.039999961853027,-11.68720817565918,99.0,9653.0,0.7267875671386719
110,110,0.23288249969482422,0.9599999785423279,0.9700000286102295,0.6299999952316284,0.9241772294044495,0.8490722179412842,0.6200000047683716,7.289999961853027,-11.961600303649902,100.0,9751.0,0.7474011182785034
111,111,0.22265109419822693,0.9399999976158142,0.9599999785423279,0.46000000834465027,0.9048506021499634,0.8208355903625488,0.6200000047683716,6.929999828338623,-11.979140281677246,98.0,9841.0,0.6570698022842407
112,112,0.2213299572467804,0.9100000262260437,0.9399999976158142,0.5199999809265137,0.8860176205635071,0.8384268879890442,0.6200000047683716,6.579999923706055,-11.626121520996094,94.0,9931.0,0.6444060802459717
113,113,0.23072323203086853,0.8899999856948853,0.9800000190734863,0.5799999833106995,0.9187284111976624,0.8879007697105408,0.4300000071525574,7.079999923706055,-11.994610786437988,99.0,10027.0,0.6830926537513733
114,114,0.23022504150867462,0.918367326259613,0.9489796161651611,0.4897959232330322,0.8664920330047607,0.805308997631073,0.5918367505073547,6.959183692932129,-10.70166301727295,95.91836547851562,10120.0,0.7051264643669128
115,115,0.23531518876552582,0.949999988079071,0.9900000095367432,0.6100000143051147,0.9266496300697327,0.8786247372627258,0.5899999737739563,7.789999961853027,-11.774311065673828,99.0,10218.0,0.7721834778785706
116,116,0.2388322800397873,0.9599999785423279,0.9800000190734863,0.5799999833106995,0.9135695695877075,0.8686274886131287,0.6399999856948853,7.619999885559082,-11.857979774475098,98.0,10315.0,0.7807527780532837
117,117,0.23241141438484192,0.939393937587738,0.9696969985961914,0.6262626051902771,0.8502087593078613,0.8483936786651611,0.5858585834503174,7.454545497894287,-10.56786823272705,96.96969604492188,10409.0,0.784204363822937
118,118,0.22500111162662506,0.949999988079071,0.9599999785423279,0.5,0.8125899434089661,0.8042898774147034,0.5199999809265137,7.730000019073486,-9.76928997039795,97.0,10505.0,0.7485244870185852
119,119,0.243138387799263,0.9399999976158142,0.9900000095367432,0.7200000286102295,0.9225500226020813,0.8620104193687439,0.6700000166893005,8.170000076293945,-11.341419219970703,100.0,10604.0,0.798258900642395
120,120,0.2371816188097,0.9700000286102295,0.9900000095367432,0.6700000166893005,0.8959612846374512,0.8269878625869751,0.6399999856948853,8.329999923706055,-10.753439903259277,99.0,10702.0,0.8063633441925049
121,121,0.2432929426431656,0.949999988079071,0.9599999785423279,0.5899999737739563,0.8513687252998352,0.7965344786643982,0.6899999976158142,8.619999885559082,-9.505080223083496,98.0,10799.0,0.7555375099182129
122,122,0.2341981828212738,0.9700000286102295,0.9700000286102295,0.6000000238418579,0.8863418102264404,0.8363134264945984,0.6499999761581421,8.079999923706055,-10.910600662231445,98.0,10895.0,0.7888750433921814
123,123,0.2210964411497116,0.8899999856948853,0.9100000262260437,0.5799999833106995,0.7727277278900146,0.7501729726791382,0.6800000071525574,7.690000057220459,-7.7796196937561035,91.0,10982.0,0.6818567514419556
124,124,0.23959600925445557,0.8979591727256775,0.918367326259613,0.7244898080825806,0.8828527331352234,0.8412572145462036,0.6632652878761292,7.81632661819458,-11.453203201293945,95.91836547851562,11071.0,0.7108515501022339
125,125,0.23138579726219177,0.9599999785423279,0.9399999976158142,0.6000000238418579,0.8689335584640503,0.831676185131073,0.7200000286102295,7.599999904632568,-9.993099212646484,97.0,11159.0,0.694169819355011
126,126,0.23911882936954498,0.9599999785423279,0.9900000095367432,0.6200000047683716,0.8984543681144714,0.8660938739776611,0.6899999976158142,8.539999961853027,-11.2908296585083,99.0,11254.0,0.7826194763183594
127,127,0.24392211437225342,0.949999988079071,0.9599999785423279,0.6499999761581421,0.9005522727966309,0.8633373975753784,0.6600000262260437,7.840000152587891,-11.092540740966797,98.0,11345.0,0.7503021359443665
128,128,0.23774713277816772,0.9700000286102295,0.9700000286102295,0.6399999856948853,0.9074413180351257,0.8957470059394836,0.7799999713897705,8.050000190734863,-11.521279335021973,98.0,11440.0,0.8037649393081665
129,129,0.23705339431762695,0.9100000262260437,0.9900000095367432,0.6100000143051147,0.9116706252098083,0.872657299041748,0.7200000286102295,8.239999771118164,-11.520650863647461,100.0,11532.0,0.6515184640884399
130,130,0.24393612146377563,0.949999988079071,0.9700000286102295,0.699999988079071,0.9018239378929138,0.8798901438713074,0.8299999833106995,8.15999984741211,-10.036009788513184,100.0,11625.0,0.744062066078186
131,131,0.2476271241903305,0.9800000190734863,0.9599999785423279,0.5799999833106995,0.9117728471755981,0.8544101715087891,0.7599999904632568,8.479999542236328,-11.722759246826172,99.0,11713.0,0.7104036808013916
132,132,0.23942004144191742,0.9587628841400146,0.9587628841400146,0.6804123520851135,0.8829813003540039,0.8597195148468018,0.8247422575950623,8.412370681762695,-10.795185089111328,100.0,11802.0,0.7158432006835938
133,133,0.25263142585754395,0.9800000190734863,0.9800000190734863,0.699999988079071,0.8965198993682861,0.8718106746673584,0.7599999904632568,8.09000015258789,-11.260919570922852,99.0,11884.0,0.6551558971405029
134,134,0.23470549285411835,0.9300000071525574,0.9100000262260437,0.6299999952316284,0.8447361588478088,0.8309686183929443,0.8600000143051147,8.0600004196167,-10.270240783691406,96.0,11976.0,0.7214492559432983
