"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","low_upper","Link Length"
18,0.19064582884311676,0.36000001430511475,0.9399999976158142,0.019999999552965164,0.5385816097259521,0.03527087718248367,0.03999999910593033,13.180000305175781,-4.0961198806762695,94,821,0,"7_8","7~8"
19,0.23135855793952942,0.11320754885673523,0.9811320900917053,0.01886792480945587,0.4934968650341034,0.27070555090904236,0.11320754885673523,15.905660629272461,1.469075322151184,98.11320495605469,853,0,"7_8","7~8"
20,0.1681981384754181,0,0.953125,0,0.37210649251937866,0.11235517263412476,0.34375,17.921875,1.104109287261963,95.3125,904,0,"7_8","7~8"
21,0.2154388278722763,0.27450981736183167,0.9411764740943909,0,0.5569948554039001,0.3578605353832245,0.05882352963089943,15.13725471496582,-4.281804084777832,94.11764526367188,936,0,"7_8","7~8"
22,0.21884678304195404,0.28260868787765503,0.9130434989929199,0.10869564861059189,0.7360242605209351,0.13955403864383698,0.1304347813129425,11.043478012084961,-8.520195960998535,91.3043441772461,963,0,"7_8","7~8"
23,0.15806666016578674,0,1,0,0.4963666498661041,0.028062457218766212,0.09677419066429138,15.645161628723145,-4.835968017578125,100,984,0,"7_8","7~8"
24,0.1822666972875595,0.0416666679084301,0.8958333134651184,0.02083333395421505,0.5366846919059753,0.11698243021965027,0.1875,13.333333015441895,-4.826895713806152,89.58333587646484,1008,0,"7_8","7~8"
25,0.22283193469047546,0.42222222685813904,0.9777777791023254,0,0.546890377998352,0.3597715497016907,0,14.644444465637207,-2.2975337505340576,97.77777862548828,1034,0,"7_8","7~8"
26,0.22239479422569275,0.3695652186870575,0.95652174949646,0,0.5910783410072327,0.2806794345378876,0.45652174949645996,15.34782600402832,-4.1522603034973145,97.82608795166016,1068,0,"7_8","7~8"
27,0.19582851231098175,0.6944444179534912,0.9722222089767456,0,0.534340500831604,0.0801737979054451,0.1388888955116272,15.61111068725586,-5.131860733032227,100,1084,0,"7_8","7~8"
28,0.19458061456680298,0.1931818127632141,0.9204545617103577,0.011363636702299118,0.43080779910087585,0.0635947436094284,0.35227271914482117,16.159090042114258,1.2084771394729614,94.31818389892578,1144,0,"7_8","7~8"
29,0.2006847858428955,0.03030303120613098,0.939393937587738,0,0.4349379241466522,0.3316783607006073,0.06060606241226196,14.818181991577148,1.0859090089797974,96.96969604492188,1159,0,"7_8","7~8"
30,0.2153991460800171,0.6744186282157898,1,0,0.6140815615653992,0.177312433719635,0.023255813866853714,15.023255348205566,-4.666255950927734,100,1184,0,"7_8","7~8"
31,0.20505088567733765,0.02222222276031971,0.8666666746139526,0.04444444552063942,0.5656288266181946,0.013193811289966106,0.46666666865348816,13.311111450195312,-2.6353776454925537,86.66666412353516,1203,0,"7_8","7~8"
