"Column0","step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","Link Length","low_upper"
21,21,0.22509992122650146,0.9387755393981934,0.6326530575752258,0.9387755393981934,0.366952508687973,0.2038075178861618,1.2448979616165161,15.653060913085938,6.020591735839844,93.87754821777344,1142,0.47416990995407104,"No constraint","No constraint"
22,22,0.2342325747013092,0.9852941036224365,0.9411764740943909,1,0.284795880317688,0.13746528327465057,1.0735293626785278,20.735294342041016,15.288838386535645,100,1207,0.5614355802536011,"No constraint","No constraint"
23,23,0.220723494887352,0.98591548204422,0.9436619877815247,0.98591548204422,0.3345778286457062,0.14668577909469604,1.02816903591156,19.690141677856445,6.821619987487793,98.591552734375,1273,0.5642686486244202,"No constraint","No constraint"
24,24,0.23132750391960144,1,0.9871794581413269,1,0.20117728412151337,0.10294456779956818,1,22.512821197509766,19.485050201416016,100,1346,0.5333670377731323,"No constraint","No constraint"
25,25,0.2180212438106537,0.984375,0.984375,0.984375,0.2130727618932724,0.07170779258012772,0.984375,19.46875,16.168079376220703,98.4375,1400,0.4779583811759949,"No constraint","No constraint"
26,26,0.1953674554824829,0.9411764740943909,0.9647058844566345,0.9764705896377563,0.2155398428440094,0.016180964186787605,0.9882352948188782,20.447059631347656,8.86391830444336,97.64705657958984,1481,0.5101928114891052,"No constraint","No constraint"
27,27,0.21299993991851807,0.9545454382896423,1,1,0.3146800994873047,0.010379175655543804,1,20.015151977539062,10.95169734954834,100,1540,0.49331462383270264,"No constraint","No constraint"
28,28,0.23251287639141083,0.9390243887901306,1,1,0.3412892520427704,0,1,18.536584854125977,11.366060256958008,100,1614,0.49457576870918274,"No constraint","No constraint"
29,29,0.2316921055316925,0.9861111044883728,1,1,0.2607261836528778,0.03730079531669617,1,22.69444465637207,17.83100128173828,100,1685,0.557152509689331,"No constraint","No constraint"
30,30,0.23070143163204193,0.9692307710647583,1,1,0.3467569947242737,0.015627391636371613,0.692307710647583,19.261537551879883,7.1001691818237305,100,1742,0.5007203817367554,"No constraint","No constraint"
31,31,0.22952847182750702,0.9836065769195557,0.9672130942344666,1,0.5837697386741638,0.016388026997447014,1.0327868461608887,16.26229476928711,3.5572781562805176,100,1796,0.5653194785118103,"No constraint","No constraint"
32,32,0.2363644391298294,1,0.9833333492279053,1,0.2606620192527771,0.10901246964931488,0.9833333492279053,19.91666603088379,11.619317054748535,100,1849,0.5227682590484619,"No constraint","No constraint"
33,33,0.23311269283294678,1,1,1,0.2771855294704437,0.05466587468981743,0.5573770403862,20.508195877075195,9.436016082763672,100,1901,0.49064764380455017,"No constraint","No constraint"
34,34,0.2193727344274521,1,1,1,0.2965335547924042,0.2290838062763214,0.7843137383460999,22.254901885986328,8.211725234985352,100,1944,0.5255182385444641,"No constraint","No constraint"
35,35,0.22906291484832764,0.984375,1,1,0.2842414081096649,0.11166121065616608,0.9375,21.71875,7.125046730041504,100,2002,0.5308123826980591,"No constraint","No constraint"
36,36,0.18743765354156494,1,1,1,0.4899684488773346,0.28175416588783264,0.9473684430122375,16.776315689086914,0.4662369191646576,100,2073,0.6388253569602966,"No constraint","No constraint"
37,37,0.19950532913208008,0.9870129823684692,0.9870129823684692,0.9870129823684692,0.3368190824985504,0.08918313682079315,0.7142857313156128,19.740259170532227,3.030428409576416,98.70130157470703,2139,0.5197634100914001,"No constraint","No constraint"
38,38,0.1754513382911682,1,1,1,0.19497600197792053,0.14545494318008423,0.421875,24.140625,9.952031135559082,100,2203,0.5851077437400818,"No constraint","No constraint"
39,39,0.24292737245559692,1,1,1,0.7293699979782104,0.15191999077796936,1,12.637930870056152,-7.272533893585205,100,2254,0.6341970562934875,"No constraint","No constraint"
40,40,0.22055912017822266,0.7659574747085571,1,1,0.30542218685150146,0.057185299694538116,0.28723403811454773,19.5744686126709,9.286755561828613,100,2346,0.44172143936157227,"No constraint","No constraint"
41,41,0.19731977581977844,1,1,1,0.2598014771938324,0.08047021180391312,0.13793103396892548,20.241378784179688,8.53027629852295,100,2367,0.40610507130622864,"No constraint","No constraint"
42,42,0.15349000692367554,0.97826087474823,1,1,0.19014972448349,0.006522370968014002,0.10869564861059189,20.630434036254883,8.430435180664062,100,2403,0.42220690846443176,"No constraint","No constraint"
43,43,0.1803780049085617,0.9636363387107849,0.9818181991577148,0.9818181991577148,0.24981904029846191,0.041893552988767624,0.036363635212183,19.327272415161133,8.587855339050293,98.18181610107422,2447,0.43934887647628784,"No constraint","No constraint"
44,44,0.2001992017030716,0.9365079402923584,1,1,0.32883360981941223,0.10092084854841232,0.01587301678955555,18.126983642578125,2.565253973007202,100,2499,0.45386365056037903,"No constraint","No constraint"
45,45,0.22523283958435059,0.8857142925262451,1,1,0.6712596416473389,0.21402595937252045,0.9571428298950195,13.385714530944824,-6.627557277679443,100,2566,0.5992979407310486,"No constraint","No constraint"
46,46,0.24679352343082428,0.9484536051750183,1,1,0.6877166032791138,0.05940819904208183,0.9175257682800293,13.505154609680176,-5.124237060546875,100,2654,0.5842328667640686,"No constraint","No constraint"
47,47,0.2118780016899109,0.9767441749572754,1,1,0.5185689926147461,0.1981852799654007,0.23255814611911774,16.23255729675293,-1.27119779586792,100,2729,0.5753707885742188,"No constraint","No constraint"
48,48,0.23005320131778717,1,1,1,0.40289071202278137,0.014532158151268959,0.029411764815449715,16.573530197143555,1.8874410390853882,100,2789,0.526950478553772,"No constraint","No constraint"
49,49,0.22751668095588684,0.978723406791687,1,1,0.6055124402046204,0.19786128401756287,0.27659574151039124,15.404254913330078,-1.7710427045822144,100,2830,0.5984364151954651,"No constraint","No constraint"
50,50,0.23408690094947815,1,1,1,0.4045580327510834,0.06476358324289322,0.016129031777381897,17.54838752746582,3.4141933917999268,100,2877,0.4624621868133545,"No constraint","No constraint"
51,51,0.2611173689365387,0.9861111044883728,1,1,0.7775161266326904,0.15658658742904663,0.7777777910232544,11.333333015441895,-7.077805519104004,100,2942,0.6574825644493103,"No constraint","No constraint"
52,52,0.24707657098770142,0.9487179517745972,0.9743589758872986,0.9743589758872986,0.6909765005111694,0.061091672629117966,0.3717948794364929,12.525641441345215,-5.352397441864014,97.43589782714844,3018,0.6530352234840393,"No constraint","No constraint"
53,53,0.20109936594963074,1,1,1,0.28453442454338074,0.24868610501289368,0,21.13846206665039,9.423568725585938,100,3083,0.6333051323890686,"No constraint","No constraint"
54,54,0.25373709201812744,1,1,1,0.6115909814834595,0.07503735274076462,0.29870128631591797,12.636363983154297,-4.238986492156982,100,3146,0.5395787954330444,"No constraint","No constraint"
55,55,0.2289695143699646,1,1,1,0.6764862537384033,0.16433992981910706,0.6285714507102966,11.414285659790039,-5.819056987762451,100,3206,0.6120944619178772,"No constraint","No constraint"
56,56,0.24038124084472656,1,1,1,0.6545329689979553,0.09274907410144806,0.5692307949066162,13.092308044433594,-4.590061664581299,100,3258,0.5537999868392944,"No constraint","No constraint"
57,57,0.22611838579177856,1,1,1,0.590621829032898,0.4608047306537628,0,14.55555534362793,-1.6135278940200806,100,3286,0.5797591209411621,"No constraint","No constraint"
58,58,0.2074572592973709,0.9714285731315613,0.9714285731315613,0.9714285731315613,0.7599869966506958,0.1943282186985016,0.02857142873108387,12.45714282989502,-7.635971546173096,97.14286041259766,3320,0.724293053150177,"No constraint","No constraint"
59,59,0.2522872984409332,1,1,1,0.9702765345573425,0.7622714638710022,0.9130434989929199,5.130434989929199,-14.976868629455566,100,3338,0.7194300889968872,"No constraint","No constraint"
60,60,0.23450356721878052,0.9836065769195557,0.9836065769195557,0.9836065769195557,0.6877261996269226,0.30513429641723633,0.21311475336551666,11.196721076965332,-5.801967620849609,98.36065673828125,3390,0.6306025385856628,"No constraint","No constraint"
61,61,0.23029540479183197,1,1,1,0.8138704299926758,0.3589048683643341,0.2631579041481018,9.368420600891113,-8.949474334716797,100,3420,0.606247067451477,"No constraint","No constraint"
62,62,0.2248576432466507,0.9777777791023254,1,1,0.7361462712287903,0.15194043517112732,0.04444444552063942,11.11111068725586,-7.11460018157959,100,3449,0.4371950328350067,"No constraint","No constraint"
63,63,0.21903957426548004,0.9661017060279846,0.9830508232116699,0.9830508232116699,0.7867648601531982,0.34830713272094727,0.18644067645072937,9.389830589294434,-9.14844036102295,98.30508422851562,3500,0.6704007983207703,"No constraint","No constraint"
64,64,0.21137751638889313,0.8148148059844971,1,1,0.7287163734436035,0.42575815320014954,0.018518518656492233,11.462963104248047,-7.288537502288818,100,3552,0.6043212413787842,"No constraint","No constraint"
65,65,0.2155410796403885,0.7250000238418579,0.987500011920929,0.987500011920929,0.17740564048290253,0.16012300550937653,0.16249999403953552,22.475000381469727,8.768662452697754,98.75,3631,0.42069023847579956,"No constraint","No constraint"
66,66,0.23496763408184052,0.9610389471054077,1,1,0.7270656824111938,0.13520783185958862,0.4285714328289032,11.207792282104492,-6.231194972991943,100,3701,0.6271021962165833,"No constraint","No constraint"
67,67,0.22545810043811798,0.8292682766914368,0.9756097793579102,0.9756097793579102,0.36904922127723694,0.19123885035514832,0.15853658318519592,16.890243530273438,2.5006706714630127,97.56097412109375,3774,0.4868321418762207,"No constraint","No constraint"
68,68,0.20963342487812042,0.957446813583374,1,1,0.25718337297439575,0.1181422770023346,0.3617021143436432,20.23404312133789,5.127989292144775,100,3868,0.5699679255485535,"No constraint","No constraint"
69,69,0.20584554970264435,0.9750000238418579,1,1,0.24857254326343536,0.1671474277973175,0.3125,18.950000762939453,3.2344250679016113,100,3936,0.5014799237251282,"No constraint","No constraint"
70,70,0.23795853555202484,0.9090909361839294,1,1,0.3348630666732788,0.16304226219654083,0.39772728085517883,15.238636016845703,2.943715810775757,100,4020,0.542790412902832,"No constraint","No constraint"
71,71,0.20922383666038513,0.9677419066429138,0.9892473220825195,0.9892473220825195,0.3682674765586853,0.18353858590126038,0.49462366104125977,15.182795524597168,1.4452258348464966,98.92472839355469,4108,0.5945684909820557,"No constraint","No constraint"
72,72,0.20139208436012268,0.9666666388511658,1,1,0.45605170726776123,0.1636500209569931,0.21111111342906952,12.833333015441895,-2.241633176803589,100,4194,0.5961728692054749,"No constraint","No constraint"
73,73,0.2435108721256256,1,1,1,0.5375774502754211,0.15803997218608856,0.3139534890651703,13.023255348205566,-2.9182441234588623,100,4277,0.6537783145904541,"No constraint","No constraint"
74,74,0.2382289618253708,0.9670329689979553,1,1,0.5452868938446045,0.1527400016784668,0.49450549483299255,12.824175834655762,-2.985802173614502,100,4361,0.6020446419715881,"No constraint","No constraint"
75,75,0.23737826943397522,1,1,1,0.5639967918395996,0.12018106877803802,0.4819277226924896,11.530120849609375,-3.5456626415252686,100,4433,0.5756497979164124,"No constraint","No constraint"
76,76,0.2437152862548828,0.9861111044883728,1,1,0.5326383709907532,0.12421740591526031,0.5555555820465088,11,-2.2685136795043945,100,4499,0.6040787100791931,"No constraint","No constraint"
77,77,0.22274556756019592,0.9638554453849792,0.9638554453849792,0.9638554453849792,0.6049432754516602,0.1648547351360321,0.33734938502311707,9.771084785461426,-4.274518013000488,96.38554382324219,4564,0.5544255971908569,"No constraint","No constraint"
78,78,0.2483166605234146,1,1,1,0.5338854193687439,0.07559056580066681,0.6785714030265808,10.428571701049805,-1.5656789541244507,100,4615,0.5960475206375122,"No constraint","No constraint"
79,79,0.24038738012313843,0.9864864945411682,0.9864864945411682,0.9864864945411682,0.5522168278694153,0.16625651717185974,0.837837815284729,9.36486530303955,-3.2140543460845947,98.64865112304688,4677,0.5882045030593872,"No constraint","No constraint"
80,80,0.23583205044269562,0.9852941036224365,0.9852941036224365,0.9852941036224365,0.5188566446304321,0.12323026359081268,0.779411792755127,9.985294342041016,-4.145544052124023,98.52941131591797,4724,0.46025550365448,"No constraint","No constraint"
81,81,0.2375294715166092,1,0.9850746393203735,1,0.6723006963729858,0.1741020381450653,0.7910447716712952,11.567164421081543,-5.759433269500732,100,4783,0.6258005499839783,"No constraint","No constraint"
82,82,0.2233358770608902,1,1,1,0.49878591299057007,0.1663527637720108,0.3670886158943176,11.329113960266113,-2.4681015014648438,100,4846,0.5288525819778442,"No constraint","No constraint"
83,83,0.23826010525226593,0.9692307710647583,0.9076923131942749,0.9692307710647583,0.6171144247055054,0.20379538834095,0.7230769395828247,11.29230785369873,-5.2375688552856445,96.92308044433594,4892,0.48175209760665894,"No constraint","No constraint"
84,84,0.23110371828079224,0.9677419066429138,0.9838709831237793,1,0.5677016973495483,0.29292309284210205,0.8064516186714172,11.145161628723145,-2.5425002574920654,100,4938,0.5022079944610596,"No constraint","No constraint"
85,85,0.2541124224662781,1,0.978723406791687,1,0.7720012068748474,0.2746969759464264,0.8936170339584351,10.744680404663086,-8.114958763122559,100,4977,0.6256530284881592,"No constraint","No constraint"
86,86,0.2391386479139328,1,0.9863013625144958,1,0.5190527439117432,0.14483414590358734,0.6027397513389587,13.273972511291504,-1.7234108448028564,100,5030,0.48351654410362244,"No constraint","No constraint"
87,87,0.2119464874267578,0.9879518151283264,0.9759036302566528,0.9879518151283264,0.48886194825172424,0.09367770701646805,0.7228915691375732,12.771084785461426,0.69913250207901,98.79518127441406,5099,0.5379459261894226,"No constraint","No constraint"
88,88,0.23319917917251587,1,1,1,0.6178053021430969,0.1749165654182434,0.5,12.102272987365723,-4.377477169036865,100,5169,0.5552576184272766,"No constraint","No constraint"
89,89,0.23779252171516418,1,1,1,0.4606190025806427,0.2029522955417633,0.19480518996715546,13.610389709472656,0.9269744157791138,100,5233,0.5545978546142578,"No constraint","No constraint"
90,90,0.22675871849060059,0.970588207244873,0.9852941036224365,1,0.4999660551548004,0.05808264762163162,0.27941176295280457,13.073529243469238,1.2991615533828735,100,5294,0.5453270673751831,"No constraint","No constraint"
91,91,0.20969907939434052,0.9878048896789551,1,1,0.3490520119667053,0.09996600449085236,0.26829269528388977,15.682927131652832,3.34639048576355,100,5368,0.5398589968681335,"No constraint","No constraint"
92,92,0.2280588150024414,1,1,1,0.43393173813819885,0.18377168476581573,0.0714285746216774,15.142857551574707,-0.3170715272426605,100,5428,0.5533474683761597,"No constraint","No constraint"
93,93,0.19859232008457184,0.9886363744735718,0.9772727489471436,0.9886363744735718,0.3315763473510742,0.07138144224882126,0.3181818127632141,15,1.850352168083191,98.86363983154297,5506,0.5351787805557251,"No constraint","No constraint"
94,94,0.2210429459810257,0.9649122953414917,0.9649122953414917,0.9649122953414917,0.4720672070980072,0.08809782564640045,0.28070175647735596,13.385965347290039,-1.5740702152252197,96.49122619628906,5546,0.45886632800102234,"No constraint","No constraint"
95,95,0.24084234237670898,0.9892473220825195,0.9892473220825195,0.9892473220825195,0.4226916432380676,0.10917074978351593,0.3655914068222046,14.849462509155273,0.6943547129631042,98.92472839355469,5621,0.5042362213134766,"No constraint","No constraint"
96,96,0.24511411786079407,0.9677419066429138,0.9677419066429138,0.9677419066429138,0.47518691420555115,0.17376594245433807,0.6129032373428345,12.419354438781738,-1.6335324048995972,96.7741928100586,5667,0.4810956120491028,"No constraint","No constraint"
97,97,0.24583424627780914,0.9682539701461792,0.9841269850730896,0.9841269850730896,0.2705899178981781,0.1545965075492859,0.6666666865348816,16.380952835083008,7.286142826080322,98.4126968383789,5726,0.5563154816627502,"No constraint","No constraint"
98,98,0.24261385202407837,0.948051929473877,0.9870129823684692,0.9870129823684692,0.4600963890552521,0.18174335360527039,0.2857142984867096,14.116883277893066,-1.1449611186981201,98.70130157470703,5791,0.5290423035621643,"No constraint","No constraint"
99,99,0.2290937453508377,0.9473684430122375,0.9824561476707458,0.9824561476707458,0.5518978834152222,0.1978914737701416,0.4385964870452881,13.245614051818848,-1.505894422531128,98.24561309814453,5840,0.5612223744392395,"No constraint","No constraint"
100,100,0.2250291109085083,1,1,1,0.6018102765083313,0.25864869356155396,0.4117647111415863,13.117647171020508,-2.7053728103637695,100,5869,0.40209534764289856,"No constraint","No constraint"
101,101,0.23401865363121033,0.9833333492279053,1,1,0.3144936263561249,0.11136911809444427,0.25,18.700000762939453,7.158966541290283,100,5922,0.522300124168396,"No constraint","No constraint"
102,102,0.24198251962661743,1,1,1,0.3699483275413513,0.1500289887189865,0.15000000596046448,17.116666793823242,9.05210018157959,100,5967,0.46220239996910095,"No constraint","No constraint"
103,103,0.23769596219062805,1,1,1,0.5858723521232605,0.17126056551933289,0.04444444552063942,12.600000381469727,-1.7391999959945679,100,6007,0.593407928943634,"No constraint","No constraint"
104,104,0.23973117768764496,1,1,1,0.2990197539329529,0.18742504715919495,0.1355932205915451,16.711864471435547,5.519542694091797,100,6053,0.48867160081863403,"No constraint","No constraint"
105,105,0.2041589319705963,1,1,1,0.23621466755867004,0.3448401689529419,0.05882352963089943,17.52941131591797,7.753264427185059,100,6077,0.4601665139198303,"No constraint","No constraint"
106,106,0.21890464425086975,1,1,1,0.3689259886741638,0.24208255112171173,0,16.74193572998047,0.7979032397270203,100,6098,0.44679591059684753,"No constraint","No constraint"
107,107,0.2007146030664444,1,1,1,0.39331337809562683,0.2358487844467163,0,17.440000534057617,0.46256011724472046,100,6132,0.44338199496269226,"No constraint","No constraint"
108,108,0.21661891043186188,0.9736841917037964,0.9736841917037964,0.9736841917037964,0.5842888355255127,0.28317907452583313,0.02631578966975212,16,-1.3403421640396118,97.36842346191406,6168,0.6851548552513123,"No constraint","No constraint"
109,109,0.18875370919704437,0.8620689511299133,0.8620689511299133,0.8620689511299133,0.5158937573432922,0.38100525736808777,0.03448275849223137,12.586206436157227,0.2548273205757141,86.20689392089844,6184,0.45169562101364136,"No constraint","No constraint"
110,110,0.21474239230155945,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.5455741286277771,0.06722669303417206,0,15.579999923706055,-1.951879858970642,98,6227,0.5654395818710327,"No constraint","No constraint"
111,111,0.23905830085277557,0.9830508232116699,1,1,0.48582178354263306,0.20557914674282074,0.06779661029577255,16.05084800720215,-0.27638986706733704,100,6276,0.5254163146018982,"No constraint","No constraint"
112,112,0.21201667189598083,0.9750000238418579,0.9750000238418579,0.9750000238418579,0.35639268159866333,0.24884065985679626,0,16.424999237060547,5.811074733734131,97.5,6303,0.42621880769729614,"No constraint","No constraint"
113,113,0.24304480850696564,0.9729729890823364,1,1,0.8055327534675598,0.2654606103897095,0.027027027681469917,13.405405044555664,-6.372567176818848,100,6333,0.5886640548706055,"No constraint","No constraint"
114,114,0.23409759998321533,1,1,1,0.688419759273529,0.3496038317680359,0,15.407407760620117,-1.749740719795227,100,6349,0.4426107406616211,"No constraint","No constraint"
115,115,0.24473288655281067,1,1,1,0.511427640914917,0.19656944274902344,0,15.909090995788574,4.171909332275391,100,6369,0.4014025926589966,"No constraint","No constraint"
116,116,0.24734804034233093,1,1,1,0.657234251499176,0.4568779766559601,0,13.84000015258789,-3.264320135116577,100,6377,0.23720265924930573,"No constraint","No constraint"
117,117,0.22836044430732727,1,1,1,0.7089946269989014,0.7095016241073608,0,13,-6.473374843597412,100,6397,0.5110148191452026,"No constraint","No constraint"
118,118,0.22607532143592834,1,1,1,0.9159744381904602,0.8105753064155579,0,10.545454978942871,-10.977272987365723,100,6404,0.5712568759918213,"No constraint","No constraint"
119,119,0.2303086817264557,1,1,1,0.5101521015167236,0.7026824951171875,0,13.84615421295166,0.18853862583637238,100,6411,0.4027993977069855,"No constraint","No constraint"
120,120,0.20301321148872375,1,1,1,0.26944127678871155,0.5253516435623169,0,21.25,10.333187103271484,100,6442,0.674686849117279,"No constraint","No constraint"
121,121,0.24514174461364746,1,1,1,0.13494493067264557,0.13394559919834137,0.01587301678955555,43.126983642578125,10.571699142456055,100,6505,0.5672225952148438,"No constraint","No constraint"
122,122,0.218067929148674,1,1,1,0.2376997023820877,0.37509283423423767,0,30.517240524291992,7.167758941650391,100,6553,0.540916919708252,"No constraint","No constraint"
123,123,0.2202196717262268,1,1,1,0.24782481789588928,0.438526451587677,0,30.130434036254883,8.6044340133667,100,6571,0.24817825853824615,"No constraint","No constraint"
124,124,0.21926024556159973,1,1,1,0.4163532555103302,0.5256425142288208,0,24.714284896850586,-2.1737141609191895,100,6573,0.16816364228725433,"No constraint","No constraint"
125,125,0.17672689259052277,0.8888888955116272,1,1,0.48451825976371765,0.5597763061523438,0,21.44444465637207,1.7518891096115112,100,6578,0.33011648058891296,"No constraint","No constraint"
126,126,0.19819658994674683,0.875,1,1,0.309516578912735,0.4509260058403015,0,21.625,0.05900001525878906,100,6581,0.13718725740909576,"No constraint","No constraint"
127,127,0.19285599887371063,0.8888888955116272,1,1,0.314090758562088,0.62949538230896,0,19.88888931274414,3.3466665744781494,100,6584,0.17299865186214447,"No constraint","No constraint"
128,128,0.2201266884803772,1,1,1,0.43530526757240295,0.7278305888175964,0,17.83333396911621,-4.076499938964844,100,6586,0.28989526629447937,"No constraint","No constraint"
129,129,0.22061105072498322,1,1,1,0.7157605290412903,0.8711568117141724,0,14.428571701049805,-7.348285675048828,100,6587,0.140018031001091,"No constraint","No constraint"
130,130,0.19578441977500916,1,1,1,0.6713060736656189,0.742426335811615,0,12.600000381469727,-7.432799339294434,100,6589,0.27004265785217285,"No constraint","No constraint"
131,131,0.2129915952682495,0.25,1,1,0.7718119621276855,0.8278692960739136,0,11.25,-8.291375160217285,100,6594,0,"No constraint","No constraint"
132,132,0.18848305940628052,1,1,1,0.8324100375175476,0.8799687027931213,0,10.5,-10.028499603271484,100,6596,0.4957405924797058,"No constraint","No constraint"
133,133,0.22571220993995667,1,1,1,0.9619293212890625,0.9286354780197144,0,9.300000190734863,-11.472001075744629,100,6604,0.7743240594863892,"No constraint","No constraint"
134,134,0.2253030240535736,1,1,1,0.9668319225311279,0.9333239197731018,0,8.181818008422852,-11.934545516967773,100,6609,0.4465724229812622,"No constraint","No constraint"
135,135,0.2447141855955124,1,1,1,0.9875083565711975,0.9827737808227539,0,7.75,-12.620624542236328,100,6612,0.37167778611183167,"No constraint","No constraint"
136,136,0.22499403357505798,1,1,1,0.8627504706382751,0.8610630035400391,0,8.5,-8.435249328613281,100,6615,0.3107467591762543,"No constraint","No constraint"
137,137,0.23279008269309998,1,1,1,0.6579620838165283,0.7423009872436523,0,12.600000381469727,-5.461199760437012,100,6625,0.5730406641960144,"No constraint","No constraint"
138,138,0.22691069543361664,0.9444444179534912,0.9444444179534912,0.9444444179534912,0.42040860652923584,0.5304538011550903,0,13.38888931274414,-0.6215001344680786,94.44444274902344,6634,0.38303184509277344,"No constraint","No constraint"
139,139,0.21836692094802856,0.9047619104385376,0.9047619104385376,0.9047619104385376,0.6792777180671692,0.6917937397956848,0,11.904762268066406,-5.3352861404418945,90.47618865966797,6646,0.5046236515045166,"No constraint","No constraint"
140,140,0.23367366194725037,1,1,1,0.3331284821033478,0.4895913302898407,0,19.761905670166016,3.1274287700653076,100,6665,0.6227172613143921,"No constraint","No constraint"
141,141,0.2098119705915451,1,1,1,0.7950146794319153,0.5987415313720703,0,9.199999809265137,-9.535699844360352,100,6669,0.3017233610153198,"No constraint","No constraint"
142,142,0.23500549793243408,1,1,1,0.9925957322120667,0.8154799938201904,0,5.5,-14.279000282287598,100,6670,0.1657520979642868,"No constraint","No constraint"
