"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","low_upper","Link Length"
194,0.2438487559556961,1,1,0,0.9983686804771423,0,0,2,-16.14699935913086,100,124,0,"7_9","7~9"
195,0.2438487559556961,1,1,0,0.9983686804771423,0,0,2,-16.14699935913086,100,124,0,"7_9","7~9"
196,0.24041783809661865,1,1,0,0.9982238411903381,0,0,3,-15.99899959564209,100,124,0,"7_9","7~9"
197,0.24041783809661865,1,1,0,0.9982238411903381,0,0,3,-15.99899959564209,100,124,0,"7_9","7~9"
198,0.2438487559556961,1,1,0,0.9983686804771423,0,0,2,-16.14699935913086,100,124,0,"7_9","7~9"
199,0.24213328957557678,1,1,0,0.9982962608337402,0,0,2.5,-16.072999954223633,100,124,0,"7_9","7~9"
0,0.13723571598529816,0.2083333283662796,0.4479166567325592,0.1666666716337204,0.35478734970092773,0.21921312808990479,0.6145833134651184,6.958333492279053,-1.6180000305175781,57.29166793823242,53,0.01475194189697504,"7_10","7~10"
1,0.10009294003248215,0.2291666716337204,0.4166666567325592,0.1666666716337204,0.411522775888443,0.3171151876449585,0.25,2.4791667461395264,-5.992771148681641,43.75,73,0.04144589602947235,"7_10","7~10"
2,0.19676832854747772,0.7142857313156128,0.7714285850524902,0.4000000059604645,0.7406094670295715,0.7079437375068665,0.6571428775787354,6.714285850524902,-9.808228492736816,82.85713958740234,95,0.22239139676094055,"7_10","7~10"
3,0.1958078145980835,0.7941176295280457,0.8529411554336548,0.2647058963775635,0.846311092376709,0.7265228629112244,0.8529411554336548,5.117647171020508,-12.473441123962402,85.29412078857422,118,0.17427460849285126,"7_10","7~10"
4,0.2462238073348999,0.7941176295280457,0.970588207244873,0.44117647409439087,0.9393954873085022,0.8121560215950012,0.970588207244873,7.117647171020508,-13.252470970153809,97.05882263183594,135,0.08409322053194046,"7_10","7~10"
5,0.17436766624450684,0.375,0.800000011920929,0.42500001192092896,0.6271240711212158,0.5685609579086304,0.75,7.400000095367432,-6.8286004066467285,80,158,0.07358966022729874,"7_10","7~10"
6,0.22885403037071228,0.841269850730896,0.920634925365448,0.3333333432674408,0.6312188506126404,0.3350049555301666,1.0158730745315552,12.873015403747559,-5.2373175621032715,96.82539367675781,209,0.09372806549072266,"7_10","7~10"
7,0.23587147891521454,0.8055555820465088,0.9444444179534912,0.75,0.9236619472503662,0.7855542898178101,0.9444444179534912,7.333333492279053,-12.172194480895996,94.44444274902344,224,0.18970397114753723,"7_10","7~10"
8,0.1930626630783081,0.7291666865348816,0.7916666865348816,0.3333333432674408,0.606926679611206,0.46620750427246094,0.5833333134651184,9.020833015441895,-3.777583122253418,79.16666412353516,253,0.1600630134344101,"7_10","7~10"
9,0.2202335149049759,0.8979591727256775,0.9387755393981934,0.5306122303009033,0.7508206367492676,0.5082913637161255,0.8163265585899353,10.102041244506836,-7.889102458953857,93.87754821777344,274,0.08056667447090149,"7_10","7~10"
10,0.23753435909748077,1,1,0.7037037014961243,0.9305199980735779,0.8579571843147278,0.7777777910232544,7.037036895751953,-11.986964225769043,100,284,0.2566378116607666,"7_10","7~10"
11,0.1878732293844223,0.7777777910232544,0.800000011920929,0.5111111402511597,0.7846783995628357,0.6098567247390747,0.7777777910232544,5.711111068725586,-10.740510940551758,80,301,0.10959900915622711,"7_10","7~10"
12,0.21860739588737488,0.976190447807312,0.976190447807312,0.761904776096344,0.9240542650222778,0.6317547559738159,0.9523809552192688,7.190476417541504,-12.01969051361084,97.61904907226562,329,0.3700617849826813,"7_10","7~10"
13,0.1925424039363861,0.8108108043670654,0.8108108043670654,0.5945945978164673,0.7598728537559509,0.691272497177124,0.7837837934494019,5.729729652404785,-10.15605354309082,81.0810775756836,341,0.18743352591991425,"7_10","7~10"
14,0.18621578812599182,0.6666666865348816,0.800000011920929,0.4888888895511627,0.7451182007789612,0.5316816568374634,0.7333333492279053,5.333333492279053,-9.847688674926758,80,364,0.11026028543710709,"7_10","7~10"
15,0.2374623715877533,0.9032257795333862,0.9032257795333862,0.25806450843811035,0.9320006370544434,0.9002628326416016,0.9677419066429138,5.516129016876221,-14.120579719543457,93.54838562011719,383,0.12821274995803833,"7_10","7~10"
16,0.1976032257080078,0.761904776096344,0.7142857313156128,0.4761904776096344,0.705876350402832,0.7205199003219604,0.8095238208770752,5.333333492279053,-9.038238525390625,76.19047546386719,390,0.23390762507915497,"7_10","7~10"
17,0.16224677860736847,0.6363636255264282,0.5151515007019043,0.39393940567970276,0.5764473676681519,0.5606784224510193,0.7272727489471436,4.454545497894287,-8.26896858215332,63.6363639831543,404,0.15029005706310272,"7_10","7~10"
18,0.23302669823169708,0.8461538553237915,0.7948718070983887,0.5641025900840759,0.7887822985649109,0.6785121560096741,0.9487179517745972,8.102563858032227,-8.74033260345459,87.17948913574219,427,0.2493060678243637,"7_10","7~10"
19,0.19719727337360382,0.7419354915618896,0.7419354915618896,0.4838709533214569,0.7349608540534973,0.6804497838020325,0.7419354915618896,5,-10.23945140838623,74.19355010986328,438,0.22331605851650238,"7_10","7~10"
20,0.21957185864448547,0.8108108043670654,0.8108108043670654,0.7027027010917664,0.8035308718681335,0.7873668670654297,0.7027027010917664,6.027027130126953,-10.836108207702637,81.0810775756836,455,0.3755283057689667,"7_10","7~10"
21,0.17175182700157166,0.65625,0.65625,0.65625,0.6440957188606262,0.597232460975647,0.65625,5.65625,-8.096687316894531,65.625,470,0.42982304096221924,"7_10","7~10"
22,0.2280501425266266,0.8799999952316284,0.8999999761581421,0.8799999952316284,0.8179896473884583,0.5115662217140198,0.8999999761581421,7.760000228881836,-9.455259323120117,90,507,0.3714524805545807,"7_10","7~10"
23,0.24584639072418213,0.8163265585899353,0.8979591727256775,0.8571428656578064,0.8559704422950745,0.5554676651954651,0.8979591727256775,7.81632661819458,-10.202816009521484,89.7959213256836,534,0.2384006381034851,"7_10","7~10"
24,0.16348379850387573,0.6428571343421936,0.6904761791229248,0.5595238208770752,0.631748378276825,0.29918551445007324,0.5952380895614624,5.88095235824585,-7.002727031707764,69.04762268066406,586,0.18699176609516144,"7_10","7~10"
25,0.1803460568189621,0.6973684430122375,0.7631579041481018,0.6052631735801697,0.6624044179916382,0.3194984793663025,0.7368420958518982,6.434210300445557,-7.1098809242248535,76.31578826904297,634,0.15736204385757446,"7_10","7~10"
26,0.1375691294670105,0.5365853905677795,0.6097561120986938,0.46341463923454285,0.5478164553642273,0.3128100335597992,0.5487805008888245,4.963414669036865,-6.7210612297058105,60.975608825683594,674,0.23944924771785736,"7_10","7~10"
27,0.2111070454120636,0.8142856955528259,0.8428571224212646,0.7428571581840515,0.8178197741508484,0.393982857465744,0.7857142686843872,6.642857074737549,-10.393569946289062,84.28571319580078,712,0.21157598495483398,"7_10","7~10"
28,0.1648983359336853,0.6849315166473389,0.7260273694992065,0.6027397513389587,0.6501827239990234,0.3406502306461334,0.6712328791618347,6.287671089172363,-7.460041046142578,72.60273742675781,746,0.16075363755226135,"7_10","7~10"
29,0.19530007243156433,0.7692307829856873,0.7884615659713745,0.5769230723381042,0.7228198647499084,0.5168577432632446,0.6730769276618958,7.153846263885498,-8.766768455505371,78.84615325927734,770,0.1670689880847931,"7_10","7~10"
30,0.20728528499603271,0.8305084705352783,0.8983050584793091,0.7966101765632629,0.8003523945808411,0.4019545614719391,0.8813559412956238,7.08474588394165,-9.99066162109375,89.83050537109375,802,0.1450214982032776,"7_10","7~10"
31,0.20550768077373505,0.8703703880310059,0.8888888955116272,0.7037037014961243,0.8325908184051514,0.486423134803772,0.6851851940155029,7.55555534362793,-10.453981399536133,88.88888549804688,825,0.20211802423000336,"7_10","7~10"
32,0.21267519891262054,0.8775510191917419,0.8979591727256775,0.8775510191917419,0.8773577809333801,0.5563133955001831,0.8979591727256775,7.81632661819458,-10.839021682739258,91.83673095703125,851,0.2625058591365814,"7_10","7~10"
33,0.20732763409614563,0.7115384340286255,0.8653846383094788,0.7692307829856873,0.7893171310424805,0.4894876480102539,0.8653846383094788,7.807692527770996,-7.918768882751465,90.38461303710938,879,0.18655434250831604,"7_10","7~10"
34,0.22743263840675354,0.9795918464660645,0.9795918464660645,0.7755101919174194,0.9414047002792358,0.5461121201515198,0.795918345451355,8.938775062561035,-11.620429039001465,97.95918273925781,898,0.13804757595062256,"7_10","7~10"
35,0.1985732614994049,0.8620689511299133,0.8965517282485962,0.7586206793785095,0.8378676176071167,0.775410532951355,0.7586206793785095,7.758620738983154,-10.48306941986084,89.6551742553711,906,0.16985195875167847,"7_10","7~10"
36,0.21403421461582184,0.9655172228813171,0.9655172228813171,0.9655172228813171,0.9308148622512817,0.8624549508094788,0.9655172228813171,8.310344696044922,-11.59886360168457,96.55172729492188,921,0.4724719822406769,"7_10","7~10"
37,0.214560404419899,0.8297872543334961,0.914893627166748,0.8297872543334961,0.8591113090515137,0.5742046236991882,0.8297872543334961,7.9361701011657715,-10.71044635772705,91.48936462402344,942,0.134042888879776,"7_10","7~10"
38,0.1936480551958084,0.8695651888847351,0.8695651888847351,0.782608687877655,0.8366330862045288,0.7651975750923157,0.739130437374115,7.130434989929199,-10.435999870300293,86.9565200805664,948,0.25146517157554626,"7_10","7~10"
39,0.21514415740966797,0.9210526347160339,1,0.7894737124443054,0.8422544598579407,0.5592069029808044,0.8684210777282715,9.315789222717285,-9.746420860290527,100,974,0.23910677433013916,"7_10","7~10"
40,0.21556614339351654,0.9090909361839294,1,0.939393937587738,0.909957230091095,0.762069582939148,0.7878788113594055,8.333333015441895,-11.056696891784668,100,986,0.20801785588264465,"7_10","7~10"
41,0.1923556923866272,0.9069767594337463,0.9069767594337463,0.9069767594337463,0.7879747748374939,0.5465276837348938,0.9069767594337463,7.720930099487305,-8.181534767150879,93.02325439453125,1007,0.29941847920417786,"7_10","7~10"
42,0.19790394604206085,0.939393937587738,0.939393937587738,0.939393937587738,0.8906090259552002,0.7058663964271545,0.939393937587738,7.666666507720947,-10.680908203125,93.93939208984375,1023,0.32956627011299133,"7_10","7~10"
43,0.2129073441028595,0.9189189076423645,0.9729729890823364,0.8108108043670654,0.8770238757133484,0.7107893824577332,0.837837815284729,7.243243217468262,-11.055487632751465,97.29729461669922,1039,0.22098994255065918,"7_10","7~10"
44,0.20710404217243195,0.9629629850387573,0.9629629850387573,0.6666666865348816,0.8817614912986755,0.831736147403717,0.7777777910232544,6.370370388031006,-11.447925567626953,96.29629516601562,1046,0.11033603549003601,"7_10","7~10"
45,0.21978694200515747,1,1,0.761904776096344,0.986613929271698,0.9594329595565796,1,7.333333492279053,-12.701618194580078,100,1052,0.09430219978094101,"7_10","7~10"
46,0.2187443971633911,0.95652174949646,0.95652174949646,0.739130437374115,0.901731550693512,0.8396470546722412,0.782608687877655,6.782608509063721,-10.500782012939453,95.65217590332031,1057,0.1718112975358963,"7_10","7~10"
47,0.20187894999980927,0.8947368264198303,0.8947368264198303,0.4736842215061188,0.8297045826911926,0.6586155295372009,0.7894737124443054,5.789473533630371,-9.577210426330566,89.47368621826172,1064,0.05234280228614807,"7_10","7~10"
48,0.18740718066692352,0.8235294222831726,0.8235294222831726,0.4117647111415863,0.8160723447799683,0.7452235221862793,0.7647058963775635,5.470588207244873,-11.162236213684082,82.35294342041016,1070,0.11637641489505768,"7_10","7~10"
49,0.2168351262807846,0.8965517282485962,0.8965517282485962,0.2068965584039688,0.8911387920379639,0.8301475048065186,0.8965517282485962,5.344827651977539,-12.729930877685547,89.6551742553711,1089,0.10274901241064072,"7_10","7~10"
50,0.18108022212982178,0.75,0.7916666865348816,0.4166666567325592,0.7462592124938965,0.7293667197227478,0.75,5.25,-10.349708557128906,79.16666412353516,1097,0.20695286989212036,"7_10","7~10"
51,0.21485351026058197,0.8846153616905212,0.8846153616905212,0.3076923191547394,0.8503687381744385,0.8416522741317749,0.9615384340286255,5.461538314819336,-12.530038833618164,92.30769348144531,1113,0.15271633863449097,"7_10","7~10"
52,0.19950401782989502,0.8181818127632141,0.8484848737716675,0.4848484992980957,0.8304581046104431,0.7116347551345825,0.8181818127632141,5.636363506317139,-10.871757507324219,87.8787841796875,1130,0.118376225233078,"7_10","7~10"
53,0.20261049270629883,0.8863636255264282,0.8636363744735718,0.75,0.8594793081283569,0.6018679141998291,0.8409090638160706,6.659090995788574,-11.08022689819336,88.63636016845703,1147,0.19879765808582306,"7_10","7~10"
54,0.18471376597881317,0.800000011920929,0.800000011920929,0.6857143044471741,0.7588919401168823,0.7167371511459351,0.6857143044471741,6.085714340209961,-9.64974308013916,80,1156,0.19645366072654724,"7_10","7~10"
55,0.23451003432273865,0.9677419066429138,0.9677419066429138,0.774193525314331,0.9245991706848145,0.8397727012634277,0.8709677457809448,7.354838848114014,-11.671613693237305,96.7741928100586,1168,0.1966978907585144,"7_10","7~10"
56,0.25735703110694885,1,1,0.8636363744735718,0.9803850650787354,0.9587582945823669,1,7.545454502105713,-12.330636024475098,100,1181,0.44663727283477783,"7_10","7~10"
57,0.2376009225845337,0.9736841917037964,0.9473684430122375,0.8157894611358643,0.8634219169616699,0.7350936532020569,0.9736841917037964,7.947368621826172,-9.174606323242188,97.36842346191406,1203,0.3451211750507355,"7_10","7~10"
58,0.2253004014492035,0.9090909361839294,0.9545454382896423,0.8863636255264282,0.7404985427856445,0.5859248638153076,0.9090909361839294,8.318181991577148,-7.637341022491455,95.45454406738281,1232,0.372514545917511,"7_10","7~10"
59,0.14523015916347504,0.6133333444595337,0.6399999856948853,0.41333332657814026,0.28169500827789307,0.22245341539382935,0.5600000023841858,6.706666469573975,0.750626802444458,64,1275,0.08310987800359726,"7_10","7~10"
60,0.18174655735492706,0.7837837934494019,0.7702702879905701,0.06756756454706192,0.2629871070384979,0.22520337998867035,0.7432432174682617,11.216216087341309,5.112743377685547,78.37837982177734,1325,0.0004819442692678422,"7_10","7~10"
61,0.2233888804912567,0.9516128897666931,0.9516128897666931,0.06451612710952759,0.2856750190258026,0.2394229769706726,0.8870967626571655,13.758064270019531,9.637242317199707,95.16129302978516,1369,0,"7_10","7~10"
62,0.2001541554927826,0.9354838728904724,0.9354838728904724,0.032258063554763794,0.4065619111061096,0.42448708415031433,0.6451612710952759,12.741935729980469,5.068871021270752,93.54838562011719,1386,0,"7_10","7~10"
63,0.16204068064689636,0.7692307829856873,0.7692307829856873,0,0.4924708902835846,0.503740131855011,0.07692307978868484,11.230769157409668,-2.712307929992676,76.92308044433594,1390,0,"7_10","7~10"
64,0.22870486974716187,1,1,0.3333333432674408,0.6791201233863831,0.7717940211296082,0.3333333432674408,11.5,-7.297832489013672,100,1391,0,"7_10","7~10"
65,0.0998978391289711,0.4166666567325592,0.4166666567325592,0.1666666716337204,0.39588311314582825,0.3914726972579956,0,4.583333492279053,-4.410583019256592,41.66666793823242,1391,0,"7_10","7~10"
66,0.20018750429153442,0.75,0.75,0.25,0.7160058617591858,0.7018696069717407,0,8.25,-8.03125,75,1391,0,"7_10","7~10"
67,0.15228763222694397,0.6000000238418579,0.6000000238418579,0.4000000059604645,0.5872966051101685,0.5880623459815979,0,6,-7.002200126647949,60,1391,0,"7_10","7~10"
68,0.25187966227531433,1,1,0.5,0.9613339304924011,0.947262167930603,0,10.5,-11.001500129699707,100,1391,0,"7_10","7~10"
69,0.26446986198425293,1,1,0.75,0.9802903532981873,0.9834208488464355,0,9.5,-11.810750007629395,100,1391,0,"7_10","7~10"
70,0.21157589554786682,0.800000011920929,0.800000011920929,0.6000000238418579,0.7842322587966919,0.7867366671562195,0,7.599999904632568,-9.448599815368652,80,1391,0,"7_10","7~10"
71,0.2768302857875824,1,1,1,0.9818379878997803,0.9854109287261963,0,9,-11.944000244140625,100,1391,0,"7_10","7~10"
72,0.23513241112232208,1,1,1,0.9843878746032715,0.9886364340782166,0,8,-12.219332695007324,100,1391,0,"7_10","7~10"
73,0.24150988459587097,1,1,0.75,0.9855389595031738,0.9868899583816528,0,7.5,-12.367999076843262,100,1391,0,"7_10","7~10"
74,0.2530902922153473,1,1,0.6666666865348816,0.9869478344917297,0.9886631965637207,0,7,-12.530333518981934,100,1391,0,"7_10","7~10"
75,0.23513241112232208,1,1,1,0.9843878746032715,0.9886364340782166,0,8,-12.219332695007324,100,1391,0,"7_10","7~10"
76,0.2530902922153473,1,1,0.6666666865348816,0.9869478344917297,0.9886631965637207,0,7,-12.53033447265625,100,1391,0,"7_10","7~10"
77,0.23328815400600433,1,1,0.3333333432674408,0.9913999438285828,0.9818140864372253,0,6,-13.727333068847656,100,1391,0,"7_10","7~10"
78,0.2493143230676651,1,1,1,0.9859256148338318,0.9921695590019226,0,7.5,-12.388500213623047,100,1391,0,"7_10","7~10"
79,0.23328815400600433,1,1,0.3333333432674408,0.9913999438285828,0.9818140864372253,0,6,-13.727333068847656,100,1391,0,"7_10","7~10"
80,0.23328815400600433,1,1,0.3333333432674408,0.9913999438285828,0.9818140864372253,0,6,-13.727333068847656,100,1391,0,"7_10","7~10"
81,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
82,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
83,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
84,0.22366218268871307,1,1,0,0.9951664805412292,0.9695135951042175,0,5,-14.9660005569458,100,1391,0,"7_10","7~10"
85,0.13678140938282013,0.6666666865348816,0.6666666865348816,0,0.6655023097991943,0.6422967314720154,0,3,-10.694666862487793,66.66666412353516,1391,0,"7_10","7~10"
86,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
87,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
88,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
89,0.22366218268871307,1,1,0,0.9951664805412292,0.9695135951042175,0,5,-14.9660005569458,100,1391,0,"7_10","7~10"
90,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
91,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
92,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
93,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
94,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
95,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
96,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
97,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
98,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
99,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
100,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
101,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
102,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
103,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
104,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
105,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
106,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
107,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
108,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
109,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
110,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
111,0.22366218268871307,1,1,0,0.9951664805412292,0.9695135951042175,0,5,-14.965999603271484,100,1391,0,"7_10","7~10"
112,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
113,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
114,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
115,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
116,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
117,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
118,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
119,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
120,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
121,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
122,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
123,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
124,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
125,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
126,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
127,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
128,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
129,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
130,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
131,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
132,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
133,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
134,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
135,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
136,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
137,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
138,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
139,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
140,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
141,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
142,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
143,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
144,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
145,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
146,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
147,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
148,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
149,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
150,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
151,0.24883854389190674,1,1,0,0.9935135841369629,0.9772374033927917,0,5.5,-14.318500518798828,100,1391,0,"7_10","7~10"
152,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
153,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
154,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
155,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
156,0.23703479766845703,1,1,0,0.9980348348617554,0.972824215888977,0,5,-15.822999954223633,100,1391,0,"7_10","7~10"
157,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
158,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
159,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
160,0.17330944538116455,1,1,0,0.9984721541404724,0.9540660381317139,0,4,-16.26099967956543,100,1391,0,"7_10","7~10"
161,0.2051721215248108,1,1,0,0.9982534646987915,0.9634451270103455,0,4.5,-16.04199981689453,100,1391,0,"7_10","7~10"
