"Column0","step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","Link Length","low_upper"
11,11,0.2534109354019165,0.9300000071525574,0.9700000286102295,1,0.9268308877944946,0.1852671205997467,0.8199999928474426,7.550000190734863,-12.167810440063477,100,1000,0.5819250345230103,"No constraint","No constraint"
12,12,0.2482513189315796,0.8999999761581421,0.949999988079071,0.9800000190734863,0.7598994374275208,0.14420318603515625,0.6499999761581421,9.6899995803833,-7.456789970397949,98,1095,0.6315526366233826,"No constraint","No constraint"
13,13,0.24260205030441284,0.9200000166893005,0.9200000166893005,0.9700000286102295,0.7506710290908813,0.15700961649417877,0.7400000095367432,9.989999771118164,-6.837140083312988,97,1189,0.6398190259933472,"No constraint","No constraint"
14,14,0.25444233417510986,0.9399999976158142,0.9599999785423279,0.9800000190734863,0.8275551795959473,0.17420190572738647,0.7699999809265137,8.40999984741211,-9.177730560302734,98,1281,0.6582782864570618,"No constraint","No constraint"
15,15,0.22837598621845245,0.8989899158477783,0.9494949579238892,0.9494949579238892,0.8186856508255005,0.19851508736610413,0.6060606241226196,8.222222328186035,-10.406505584716797,94.94949340820312,1366,0.6063559055328369,"No constraint","No constraint"
16,16,0.2493804544210434,0.949999988079071,0.9599999785423279,0.9900000095367432,0.8657867312431335,0.19620506465435028,0.75,9.279999732971191,-11.146820068359375,99,1453,0.5909879207611084,"No constraint","No constraint"
17,17,0.2307618260383606,0.9200000166893005,0.9300000071525574,0.9399999976158142,0.7569552659988403,0.17280089855194092,0.6299999952316284,8.90999984741211,-7.171340465545654,94,1539,0.6160322427749634,"No constraint","No constraint"
18,18,0.25695011019706726,0.9684210419654846,0.9789473414421082,0.9894737005233765,0.8578124046325684,0.2109157145023346,0.6842105388641357,8.90526294708252,-10.63782024383545,98.9473648071289,1611,0.5477128028869629,"No constraint","No constraint"
19,19,0.2545525133609772,0.9484536051750183,0.9896907210350037,0.9896907210350037,0.8640899062156677,0.18243025243282318,0.5567010045051575,9.412370681762695,-9.073835372924805,98.96907043457031,1688,0.5552039742469788,"No constraint","No constraint"
20,20,0.2586073577404022,0.9800000190734863,1,1,0.8975474834442139,0.20081207156181335,0.699999988079071,9.319999694824219,-11.922419548034668,100,1769,0.5968695282936096,"No constraint","No constraint"
21,21,0.2520100772380829,0.9599999785423279,0.9800000190734863,0.9800000190734863,0.8294683694839478,0.21621856093406677,0.699999988079071,8.970000267028809,-8.386329650878906,98,1852,0.5945351123809814,"No constraint","No constraint"
22,22,0.25185999274253845,0.9700000286102295,0.9800000190734863,0.9800000190734863,0.8160582184791565,0.1924775242805481,0.5400000214576721,10.010000228881836,-9.77415943145752,98,1939,0.6500658392906189,"No constraint","No constraint"
23,23,0.23795738816261292,0.9700000286102295,0.9599999785423279,0.9800000190734863,0.765123188495636,0.16346736252307892,0.4699999988079071,9.9399995803833,-8.535560607910156,98,2028,0.6310381889343262,"No constraint","No constraint"
24,24,0.24931511282920837,0.9399999976158142,0.949999988079071,0.9599999785423279,0.8768802881240845,0.20328301191329956,0.6000000238418579,9.539999961853027,-10.353799819946289,96,2111,0.6259620785713196,"No constraint","No constraint"
25,25,0.24718067049980164,0.9100000262260437,0.9700000286102295,0.9800000190734863,0.7892071604728699,0.15073196589946747,0.25,10.619999885559082,-6.901050567626953,98,2203,0.6202191710472107,"No constraint","No constraint"
26,26,0.23800340294837952,0.8899999856948853,0.9399999976158142,0.9599999785423279,0.8143450021743774,0.21566776931285858,0.4300000071525574,8.949999809265137,-8.919569969177246,96,2293,0.6282457113265991,"No constraint","No constraint"
27,27,0.25407105684280396,0.939393937587738,0.9696969985961914,0.9898989796638489,0.871977686882019,0.1726377010345459,0.35353535413742065,9.989898681640625,-10.041959762573242,98.98989868164062,2382,0.6419991254806519,"No constraint","No constraint"
