"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","docking_weight"
0,0.21526604890823364,0.5492957830429077,0.98591548204422,0.6619718074798584,0.8180146813392639,0.749989926815033,0.18309858441352844,10.507041931152344,-9.827887535095215,100,41,0.19148238003253937,"1.0"
1,0.2422482818365097,0.7755101919174194,0.8469387888908386,0.6122449040412903,0.7936199903488159,0.7297431826591492,0.8061224222183228,10.73469352722168,-7.579224109649658,100,130,0.513496458530426,"1.0"
2,0.24403329193592072,0.9693877696990967,0.8061224222183228,0.6122449040412903,0.6574083566665649,0.6826692819595337,1.1326531171798706,12.5,-3.714459180831909,100,214,0.5483035445213318,"1.0"
3,0.26086369156837463,0.9263157844543457,0.9052631855010986,0.8105263113975525,0.8850484490394592,0.7937159538269043,0.9578947424888611,8.852631568908691,-11.208230972290039,98.9473648071289,279,0.5186053514480591,"1.0"
4,0.242060586810112,0.9473684430122375,0.8947368264198303,0.7157894968986511,0.7105295062065125,0.7253630757331848,0.8947368264198303,13.231578826904297,-5.8354620933532715,100,350,0.4864271879196167,"1.0"
5,0.2371681183576584,0.9896907210350037,1,0.6907216310501099,0.6975339651107788,0.739248514175415,0.5463917255401611,12.742267608642578,-5.764040470123291,100,419,0.5175593495368958,"1.0"
6,0.22611159086227417,0.9397590160369873,0.9879518151283264,0.6867470145225525,0.8234516978263855,0.8177828788757324,0.27710843086242676,10.469879150390625,-8.20565128326416,100,473,0.4853091537952423,"1.0"
7,0.24293296039104462,0.9892473220825195,1,0.7956989407539368,0.6912776827812195,0.716600239276886,0.4193548262119293,10.849462509155273,-4.8030104637146,100,541,0.5488550066947937,"1.0"
8,0.23610061407089233,0.876288652420044,0.9896907210350037,0.6082473993301392,0.5171176791191101,0.6901405453681946,0.47422680258750916,14.680412292480469,1.9876703023910522,100,622,0.49730268120765686,"1.0"
9,0.23379263281822205,0.8979591727256775,0.9897959232330322,0.8877550959587097,0.7579106092453003,0.744336724281311,0.6938775777816772,11.020408630371094,-6.943172931671143,100,699,0.5688505172729492,"1.0"
10,0.22683484852313995,0.9387755393981934,0.9591836929321289,0.918367326259613,0.795835554599762,0.7690531015396118,0.7857142686843872,10.581632614135742,-8.837784767150879,98.9795913696289,779,0.6681277751922607,"1.0"
11,0.23075520992279053,0.9489796161651611,0.918367326259613,0.8367347121238708,0.7907695174217224,0.763126790523529,0.6632652878761292,10.76530647277832,-8.000336647033691,97.95918273925781,854,0.6043540239334106,"1.0"
12,0.23147174715995789,0.9795918464660645,0.9591836929321289,0.8571428656578064,0.834770679473877,0.7683144211769104,0.795918345451355,10.693877220153809,-9.40908145904541,100,936,0.6859069466590881,"1.0"
13,0.24398042261600494,0.9900000095367432,0.9399999976158142,0.8899999856948853,0.823203980922699,0.7917807698249817,0.8199999928474426,10.84000015258789,-6.782710075378418,100,1032,0.8150219917297363,"1.0"
14,0.23619911074638367,0.9399999976158142,0.9300000071525574,0.8399999737739563,0.7043421268463135,0.661079466342926,1.0099999904632568,10.850000381469727,-5.31471061706543,99,1131,0.7486098408699036,"1.0"
15,0.2122442126274109,0.9100000262260437,0.8899999856948853,0.7300000190734863,0.7826376557350159,0.725516140460968,0.8799999952316284,8.699999809265137,-9.024290084838867,96,1225,0.7327840924263,"1.0"
16,0.23975452780723572,0.9797979593276978,0.8787878751754761,0.7676767706871033,0.8771483302116394,0.8096129894256592,0.868686854839325,8.272727012634277,-10.447403907775879,98.98989868164062,1322,0.8184434771537781,"1.0"
17,0.24196304380893707,1,0.9696969985961914,0.7575757503509521,0.9116074442863464,0.8555076718330383,0.7878788113594055,8.828282356262207,-11.525343894958496,100,1416,0.8311910629272461,"1.0"
18,0.2324744164943695,0.9599999785423279,0.9700000286102295,0.8199999928474426,0.7159996628761292,0.7313167452812195,0.699999988079071,9.40999984741211,-5.959439754486084,99,1514,0.7734394073486328,"1.0"
19,0.23563751578330994,0.9700000286102295,1,0.6700000166893005,0.8731202483177185,0.8016270399093628,0.6200000047683716,8,-11.181319236755371,100,1610,0.7819175124168396,"1.0"
20,0.22698190808296204,0.9300000071525574,0.9700000286102295,0.7900000214576721,0.7725744843482971,0.7428059577941895,0.7099999785423279,8.59000015258789,-8.211130142211914,99,1707,0.7614514827728271,"1.0"
21,0.22379039227962494,0.9399999976158142,0.9300000071525574,0.8100000023841858,0.6947635412216187,0.6791844964027405,0.6499999761581421,8.539999961853027,-6.589960098266602,96,1802,0.7536314129829407,"1.0"
22,0.23874126374721527,0.9800000190734863,1,0.7699999809265137,0.7954027056694031,0.7379414439201355,0.75,8.539999961853027,-8.736459732055664,100,1897,0.7680391669273376,"1.0"
23,0.23025330901145935,0.9800000190734863,0.9800000190734863,0.7699999809265137,0.8513734936714172,0.775127649307251,0.800000011920929,8.760000228881836,-10.225139617919922,99,1990,0.7872154116630554,"1.0"
24,0.2326902598142624,0.9200000166893005,0.9300000071525574,0.7799999713897705,0.7108009457588196,0.7172407507896423,0.6399999856948853,9.960000038146973,-6.403860092163086,94,2082,0.7497409582138062,"1.0"
25,0.23340825736522675,0.949999988079071,1,0.6600000262260437,0.9001369476318359,0.8386659026145935,0.7300000190734863,7.789999961853027,-11.59092903137207,100,2171,0.7237201929092407,"1.0"
26,0.22755549848079681,0.9900000095367432,1,0.7400000095367432,0.8427171111106873,0.7730791568756104,0.699999988079071,8.6899995803833,-9.891690254211426,100,2261,0.7562755346298218,"1.0"
27,0.24287205934524536,0.9896907210350037,1,0.5670102834701538,0.927544116973877,0.8277332186698914,0.8969072103500366,7.092783451080322,-12.1217622756958,100,2350,0.756738543510437,"1.0"
28,0.2298845797777176,0.9898989796638489,1,0.5858585834503174,0.9440439939498901,0.861579418182373,0.8181818127632141,7.191919326782227,-12.186565399169922,100,2434,0.7258312106132507,"1.0"
29,0.2335285097360611,0.9797979593276978,0.9898989796638489,0.8787878751754761,0.878184974193573,0.8112269639968872,0.7575757503509521,8.272727012634277,-10.487969398498535,98.98989868164062,2521,0.7788335084915161,"1.0"
30,0.22431665658950806,1,1,0.918367326259613,0.8457048535346985,0.7554446458816528,0.7857142686843872,9.428571701049805,-9.220541000366211,100,2614,0.8408942222595215,"1.0"
31,0.23219622671604156,0.9898989796638489,0.9898989796638489,0.9292929172515869,0.7821087837219238,0.7166844606399536,0.7575757503509521,9.494949340820312,-9.175576210021973,98.98989868164062,2702,0.7628987431526184,"1.0"
32,0.22603324055671692,1,1,0.9898989796638489,0.7846904993057251,0.7591373324394226,0.747474730014801,10.151515007019043,-7.512535572052002,100,2795,0.8267253637313843,"1.0"
33,0.2250170260667801,0.9797979593276978,0.9797979593276978,0.939393937587738,0.8307242393493652,0.7909160852432251,0.8989899158477783,9.373737335205078,-8.91329288482666,100,2884,0.7813589572906494,"1.0"
34,0.2309914082288742,0.9797979593276978,0.9797979593276978,0.9595959782600403,0.8409283757209778,0.8020681738853455,0.8888888955116272,9.505050659179688,-9.23414134979248,98.98989868164062,2975,0.8157711625099182,"1.0"
35,0.22089628875255585,0.9797979593276978,1,0.9797979593276978,0.7260335087776184,0.7362579703330994,0.6969696879386902,11.141413688659668,-6.670716762542725,100,3067,0.7827184796333313,"1.0"
36,0.22989390790462494,0.9599999785423279,0.9700000286102295,0.8899999856948853,0.5930889844894409,0.6768957376480103,0.7799999713897705,12.34000015258789,-1.2721099853515625,97,3160,0.733990490436554,"1.0"
37,0.22762921452522278,0.9898989796638489,0.9797979593276978,0.9696969985961914,0.7534551620483398,0.7275180816650391,0.8787878751754761,11.121212005615234,-6.175474166870117,100,3254,0.8021910786628723,"1.0"
38,0.22245624661445618,0.9900000095367432,0.9800000190734863,0.9200000166893005,0.6824482083320618,0.6603888869285583,0.800000011920929,11.65999984741211,-4.6024699211120605,99,3347,0.7602113485336304,"1.0"
39,0.22366340458393097,0.9800000190734863,0.9599999785423279,0.9800000190734863,0.7646503448486328,0.7079707980155945,0.7900000214576721,11.239999771118164,-7.534170150756836,98,3436,0.7714729309082031,"1.0"
40,0.2273862659931183,1,0.9900000095367432,0.9700000286102295,0.760118305683136,0.7551121711730957,0.7699999809265137,11.59000015258789,-8.100210189819336,100,3532,0.8307509422302246,"1.0"
41,0.23163828253746033,0.9900000095367432,0.9700000286102295,0.9700000286102295,0.7507693767547607,0.737555742263794,0.800000011920929,11.180000305175781,-7.41146993637085,99,3622,0.7711495161056519,"1.0"
