"Column0","step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","Link Length","low_upper"
30,30,0.2166406512260437,0.8700000047683716,0.9100000262260437,0.9700000286102295,0.3142099678516388,0.1429099589586258,0.8600000143051147,16.950000762939453,4.764520168304443,97,2648,0.532066285610199,"No constraint","No constraint"
31,31,0.22036810219287872,0.9200000166893005,0.9300000071525574,0.9800000190734863,0.4237033724784851,0.10168783366680145,0.8899999856948853,16.329999923706055,4.919369697570801,98,2745,0.5698117613792419,"No constraint","No constraint"
32,32,0.2126789540052414,0.9292929172515869,0.9292929172515869,0.9494949579238892,0.3576672077178955,0.08707062900066376,0.8484848737716675,15.949495315551758,6.178606033325195,94.94949340820312,2837,0.5582587718963623,"No constraint","No constraint"
33,33,0.20608890056610107,0.8899999856948853,0.8899999856948853,0.949999988079071,0.35438835620880127,0.10518977791070938,0.7900000214576721,18.84000015258789,3.625239849090576,95,2932,0.531841516494751,"No constraint","No constraint"
34,34,0.21089690923690796,0.9200000166893005,0.9100000262260437,0.9399999976158142,0.27240294218063354,0.11438129097223282,0.7099999785423279,18.469999313354492,10.669039726257324,94,3025,0.536736011505127,"No constraint","No constraint"
35,35,0.2151576429605484,0.9399999976158142,0.8999999761581421,0.9700000286102295,0.3343041241168976,0.10491636395454407,0.8600000143051147,18.209999084472656,7.15934944152832,97,3121,0.5521826148033142,"No constraint","No constraint"
36,36,0.22271011769771576,0.949999988079071,0.9700000286102295,0.9900000095367432,0.3113817870616913,0.15264922380447388,0.800000011920929,22.329999923706055,8.859779357910156,99,3220,0.5835915803909302,"No constraint","No constraint"
37,37,0.2212548702955246,0.8899999856948853,0.9599999785423279,0.9700000286102295,0.233904629945755,0.10201297700405121,0.6000000238418579,22.940000534057617,9.687660217285156,97,3317,0.5161806344985962,"No constraint","No constraint"
38,38,0.23119427263736725,0.9100000262260437,1,1,0.32582759857177734,0.12663477659225464,0.5,24.059999465942383,10.406739234924316,100,3417,0.5554121732711792,"No constraint","No constraint"
39,39,0.2284242957830429,0.949999988079071,0.9599999785423279,1,0.33035704493522644,0.1012607216835022,0.7200000286102295,19.520000457763672,4.109419345855713,100,3515,0.5556538701057434,"No constraint","No constraint"
40,40,0.2077264040708542,0.8787878751754761,0.9696969985961914,0.9696969985961914,0.24164560437202454,0.12988708913326263,0.4444444477558136,23.121212005615234,8.319605827331543,96.96969604492188,3608,0.49846598505973816,"No constraint","No constraint"
41,41,0.230827197432518,0.9191918969154358,0.9898989796638489,1,0.2517983317375183,0.17383089661598206,0.3232323229312897,25.55555534362793,9.306333541870117,100,3703,0.5252911448478699,"No constraint","No constraint"
42,42,0.23267236351966858,0.918367326259613,1,1,0.21826471388339996,0.1426381915807724,0.44897958636283875,24.540817260742188,9.785694122314453,100,3785,0.44761520624160767,"No constraint","No constraint"
43,43,0.24194586277008057,0.9375,1,1,0.31503450870513916,0.21160875260829926,0.3854166567325592,24.01041603088379,4.800917148590088,100,3861,0.4723730981349945,"No constraint","No constraint"
44,44,0.23062777519226074,0.9191918969154358,1,1,0.3197019696235657,0.15075814723968506,0.4141414165496826,24.8383846282959,5.856878757476807,100,3939,0.42851364612579346,"No constraint","No constraint"
45,45,0.2258443981409073,0.9200000166893005,0.9599999785423279,0.9900000095367432,0.3748086094856262,0.14848972856998444,0.6299999952316284,20.25,5.888669967651367,99,4029,0.5240605473518372,"No constraint","No constraint"
46,46,0.23524121940135956,0.9494949579238892,0.9797979593276978,0.9898989796638489,0.3577340543270111,0.1273343861103058,0.9292929172515869,19.636363983154297,5.549222469329834,98.98989868164062,4115,0.5073404312133789,"No constraint","No constraint"
47,47,0.23589591681957245,0.9599999785423279,0.9700000286102295,1,0.28128087520599365,0.09892164915800095,0.9200000166893005,22.729999542236328,9.265398979187012,100,4210,0.5330846905708313,"No constraint","No constraint"
48,48,0.23689453303813934,0.9898989796638489,0.9696969985961914,1,0.3156034052371979,0.08961480855941772,0.9595959782600403,21.282827377319336,5.683322906494141,100,4302,0.5454728603363037,"No constraint","No constraint"
49,49,0.23719897866249084,0.9292929172515869,0.9494949579238892,0.9898989796638489,0.16518133878707886,0.028775734826922417,0.9696969985961914,24.515151977539062,11.797203063964844,98.98989868164062,4397,0.48298129439353943,"No constraint","No constraint"
50,50,0.23003143072128296,0.9696969985961914,1,1,0.27763405442237854,0.08492876589298248,0.8888888955116272,21.828283309936523,9.376161575317383,100,4487,0.5248000621795654,"No constraint","No constraint"
51,51,0.22783420979976654,0.9700000286102295,0.9200000166893005,1,0.27859169244766235,0.06099701300263405,0.9900000095367432,21.90999984741211,8.193490028381348,100,4583,0.5256355404853821,"No constraint","No constraint"
52,52,0.23336273431777954,1,0.9900000095367432,1,0.3284304738044739,0.12877050042152405,0.8999999761581421,20.940000534057617,7.901269435882568,100,4671,0.5383133292198181,"No constraint","No constraint"
53,53,0.2245326191186905,0.9898989796638489,0.9696969985961914,1,0.25194212794303894,0.11009659618139267,0.9191918969154358,22.565656661987305,8.205101013183594,100,4759,0.5099005103111267,"No constraint","No constraint"
54,54,0.21689514815807343,0.9700000286102295,0.9800000190734863,0.9900000095367432,0.26361969113349915,0.11784116923809052,0.8999999761581421,22.06999969482422,7.607120513916016,99,4849,0.5275787115097046,"No constraint","No constraint"
55,55,0.2245897352695465,0.9399999976158142,0.949999988079071,0.9599999785423279,0.17367051541805267,0.12178520858287811,0.7200000286102295,23.790000915527344,13.50381088256836,96,4942,0.5199283957481384,"No constraint","No constraint"
56,56,0.21779321134090424,0.9900000095367432,0.9800000190734863,0.9900000095367432,0.2955092787742615,0.14765805006027222,0.8700000047683716,22.56999969482422,6.642670154571533,99,5028,0.5252207517623901,"No constraint","No constraint"
57,57,0.21087364852428436,0.9800000190734863,0.9700000286102295,0.9800000190734863,0.23187823593616486,0.11082439124584198,0.7900000214576721,21.530000686645508,10.530309677124023,98,5118,0.5221595168113708,"No constraint","No constraint"
58,58,0.22901205718517303,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.24606527388095856,0.10518158227205276,0.7400000095367432,24.06999969482422,12.794970512390137,99,5214,0.5627189874649048,"No constraint","No constraint"
59,59,0.22671633958816528,1,0.9897959232330322,1,0.3091868460178375,0.1571587175130844,0.8265306353569031,22.887754440307617,9.502540588378906,100,5305,0.5680249929428101,"No constraint","No constraint"
60,60,0.2275848537683487,0.9898989796638489,0.9898989796638489,1,0.1976991891860962,0.17989565432071686,0.7979797720909119,24.26262664794922,15.559372901916504,100,5398,0.5500277876853943,"No constraint","No constraint"
61,61,0.23294982314109802,0.9900000095367432,1,1,0.25269943475723267,0.11124713718891144,0.8100000023841858,25.260000228881836,13.34717082977295,100,5487,0.5214682817459106,"No constraint","No constraint"
62,62,0.22279031574726105,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.3001573085784912,0.16667316854000092,0.8100000023841858,21.56999969482422,13.136579513549805,99,5581,0.5839681029319763,"No constraint","No constraint"
63,63,0.2280253916978836,0.9800000190734863,0.9700000286102295,1,0.3720380365848541,0.12286316603422165,0.9900000095367432,20.1299991607666,9.262639999389648,100,5679,0.5870627164840698,"No constraint","No constraint"
64,64,0.21857577562332153,0.9800000190734863,0.9700000286102295,0.9800000190734863,0.2783862054347992,0.14390155673027039,0.9300000071525574,20.360000610351562,13.023630142211914,98,5773,0.5675079822540283,"No constraint","No constraint"
65,65,0.23733659088611603,0.9800000190734863,0.9900000095367432,1,0.2991717457771301,0.1691264510154724,0.9599999785423279,19.690000534057617,11.898578643798828,100,5871,0.5919511318206787,"No constraint","No constraint"
66,66,0.2230927050113678,1,0.9900000095367432,1,0.35346972942352295,0.14331021904945374,1,17.049999237060547,5.210239887237549,100,5961,0.5591287016868591,"No constraint","No constraint"
67,67,0.22470059990882874,1,0.9797979593276978,1,0.35938459634780884,0.13780513405799866,1.0202020406723022,17.454545974731445,6.848453998565674,100,6053,0.5750030875205994,"No constraint","No constraint"
68,68,0.23515307903289795,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.44337964057922363,0.14647047221660614,0.949999988079071,15.40999984741211,6.073489189147949,99,6141,0.5760101079940796,"No constraint","No constraint"
69,69,0.23112499713897705,1,1,1,0.4137239158153534,0.16716505587100983,0.9494949579238892,16.86868667602539,5.449595928192139,100,6225,0.5609718561172485,"No constraint","No constraint"
70,70,0.23415233194828033,0.9895833134651184,0.9791666865348816,1,0.34439027309417725,0.16666682064533234,0.9270833134651184,16.34375,8.419938087463379,100,6313,0.5664919018745422,"No constraint","No constraint"
71,71,0.22812384366989136,0.9897959232330322,0.9897959232330322,1,0.4316076934337616,0.13210825622081757,0.9795918464660645,16.03061294555664,5.376286029815674,100,6399,0.5540450215339661,"No constraint","No constraint"
72,72,0.23588868975639343,1,0.9897959232330322,1,0.350853830575943,0.15444204211235046,1,17.163265228271484,9.932082176208496,100,6488,0.5663262009620667,"No constraint","No constraint"
73,73,0.23133862018585205,0.9897959232330322,0.9693877696990967,0.9897959232330322,0.3741152882575989,0.17881883680820465,0.9897959232330322,18.581632614135742,11.865214347839355,98.9795913696289,6572,0.5379317998886108,"No constraint","No constraint"
74,74,0.2328358143568039,1,1,1,0.5220625400543213,0.19428326189517975,0.9263157844543457,15.442105293273926,2.709989309310913,100,6646,0.5209670066833496,"No constraint","No constraint"
75,75,0.23599039018154144,0.9900000095367432,0.9800000190734863,0.9900000095367432,0.28089243173599243,0.12669040262699127,0.9900000095367432,19.09000015258789,12.59889030456543,99,6736,0.5361294746398926,"No constraint","No constraint"
76,76,0.23101003468036652,1,1,1,0.4738933742046356,0.17168958485126495,0.9797979593276978,15.363636016845703,4.283817768096924,100,6820,0.5646994113922119,"No constraint","No constraint"
77,77,0.22045792639255524,0.9898989796638489,0.9797979593276978,0.9898989796638489,0.34427955746650696,0.1465379297733307,0.939393937587738,16.060606002807617,8.452757835388184,98.98989868164062,6897,0.48411163687705994,"No constraint","No constraint"
78,78,0.22955241799354553,1,1,1,0.28939855098724365,0.134577676653862,0.9900000095367432,18.760000228881836,11.249370574951172,100,6992,0.5759483575820923,"No constraint","No constraint"
79,79,0.22572758793830872,1,1,1,0.4222297966480255,0.1552877426147461,0.969072163105011,16.041236877441406,6.744071960449219,100,7073,0.542089581489563,"No constraint","No constraint"
80,80,0.23168064653873444,0.9800000190734863,0.9599999785423279,0.9800000190734863,0.4488670229911804,0.14881499111652374,0.9700000286102295,14.9399995803833,2.9408397674560547,98,7158,0.5458750128746033,"No constraint","No constraint"
81,81,0.23366180062294006,0.9800000190734863,0.9800000190734863,0.9900000095367432,0.5583446621894836,0.184690460562706,0.9700000286102295,13.75,0.656079888343811,99,7241,0.5538662672042847,"No constraint","No constraint"
82,82,0.23440559208393097,0.9897959232330322,0.9795918464660645,1,0.6491830945014954,0.20486143231391907,0.9897959232330322,12.918367385864258,-3.743234395980835,100,7319,0.5533338785171509,"No constraint","No constraint"
83,83,0.2319444864988327,0.96875,0.9583333134651184,0.96875,0.7929258346557617,0.2661973536014557,0.8958333134651184,9.71875,-8.769156455993652,96.875,7399,0.6401062607765198,"No constraint","No constraint"
84,84,0.22341541945934296,0.9693877696990967,0.9795918464660645,0.9795918464660645,0.7179296016693115,0.18390679359436035,0.8571428656578064,9.948979377746582,-6.281724452972412,97.95918273925781,7486,0.6358075141906738,"No constraint","No constraint"
85,85,0.24360135197639465,0.9898989796638489,0.9797979593276978,0.9898989796638489,0.7450317144393921,0.2494010180234909,0.868686854839325,10.565656661987305,-6.763374328613281,98.98989868164062,7565,0.5902727842330933,"No constraint","No constraint"
86,86,0.21641752123832703,0.9399999976158142,0.949999988079071,0.949999988079071,0.6860394477844238,0.20475620031356812,0.8899999856948853,10.4399995803833,-7.212230205535889,95,7652,0.6394660472869873,"No constraint","No constraint"
87,87,0.2221476286649704,0.9696969985961914,0.9494949579238892,0.9696969985961914,0.7727572321891785,0.20727883279323578,0.8989899158477783,9.23232364654541,-7.790657043457031,96.96969604492188,7739,0.6494180560112,"No constraint","No constraint"
88,88,0.22605492174625397,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.7120599150657654,0.2050667703151703,0.8199999928474426,11.380000114440918,-5.746870040893555,99,7831,0.6683509349822998,"No constraint","No constraint"
89,89,0.2274523824453354,0.9693877696990967,0.9897959232330322,0.9897959232330322,0.8114415407180786,0.22505149245262146,0.8265306353569031,9.163265228271484,-9.4563570022583,98.9795913696289,7915,0.6358982920646667,"No constraint","No constraint"
90,90,0.2293938845396042,0.9795918464660645,0.9795918464660645,0.9795918464660645,0.7906283140182495,0.17630483210086823,0.8163265585899353,9.785714149475098,-6.784520149230957,97.95918273925781,8006,0.6909615397453308,"No constraint","No constraint"
91,91,0.22232381999492645,0.9696969985961914,0.9797979593276978,0.9797979593276978,0.8743325471878052,0.21348129212856293,0.7878788113594055,7.989899158477783,-10.707141876220703,97.97979736328125,8094,0.6813873648643494,"No constraint","No constraint"
92,92,0.22981379926204681,0.9494949579238892,0.9696969985961914,0.9797979593276978,0.831735372543335,0.2157541960477829,0.8484848737716675,8.323232650756836,-10.203080177307129,97.97979736328125,8179,0.6250756978988647,"No constraint","No constraint"
93,93,0.21942628920078278,0.969072163105011,0.969072163105011,0.9793814420700073,0.8906108140945435,0.2182823270559311,0.7938144207000732,7.1855669021606445,-11.70014476776123,97.93814086914062,8261,0.6485739350318909,"No constraint","No constraint"
94,94,0.22309793531894684,0.9896907210350037,0.9587628841400146,1,0.866657555103302,0.21559493243694305,0.7731958627700806,8.020618438720703,-11.094112396240234,100,8346,0.6575667262077332,"No constraint","No constraint"
95,95,0.2305055409669876,0.9696969985961914,0.9797979593276978,0.9797979593276978,0.8720858097076416,0.2192542552947998,0.7070707082748413,9.050504684448242,-10.090516090393066,97.97979736328125,8430,0.6452885866165161,"No constraint","No constraint"
96,96,0.22460442781448364,0.949999988079071,0.9700000286102295,0.9700000286102295,0.80605149269104,0.1999339908361435,0.7400000095367432,8.770000457763672,-9.525679588317871,97,8521,0.6731076836585999,"No constraint","No constraint"
97,97,0.2309306412935257,0.9793814420700073,0.9793814420700073,0.9793814420700073,0.8499832153320312,0.22806887328624725,0.6701030731201172,7.948453426361084,-9.942154884338379,97.93814086914062,8603,0.6554076075553894,"No constraint","No constraint"
98,98,0.22463908791542053,0.9591836929321289,0.9693877696990967,0.9693877696990967,0.8492668271064758,0.23607176542282104,0.6224489808082581,8.163265228271484,-10.869194030761719,96.93877410888672,8688,0.6650090217590332,"No constraint","No constraint"
99,99,0.24313831329345703,0.9800000190734863,0.9900000095367432,0.9900000095367432,0.922950804233551,0.21253952383995056,0.6000000238418579,7.440000057220459,-12.134469985961914,99,8774,0.666120707988739,"No constraint","No constraint"
100,100,0.23898357152938843,0.9895833134651184,1,1,0.959987223148346,0.20940418541431427,0.4166666567325592,6.03125,-13.244563102722168,100,8854,0.6522632241249084,"No constraint","No constraint"
101,101,0.23104597628116608,0.9797979593276978,0.9898989796638489,0.9898989796638489,0.8980714678764343,0.22132840752601624,0.38383838534355164,7.191919326782227,-11.420170783996582,98.98989868164062,8942,0.6896436810493469,"No constraint","No constraint"
102,102,0.23268558084964752,0.9700000286102295,1,1,0.9318153858184814,0.23318855464458466,0.47999998927116394,6.150000095367432,-12.768507957458496,100,9027,0.6400015950202942,"No constraint","No constraint"
103,103,0.23664531111717224,0.9793814420700073,1,1,0.9436390399932861,0.22221732139587402,0.3711340129375458,5.329896926879883,-12.943670272827148,100,9104,0.6141265034675598,"No constraint","No constraint"
104,104,0.21628476679325104,0.9700000286102295,0.9599999785423279,0.9700000286102295,0.8349533081054688,0.1889018565416336,0.41999998688697815,7.860000133514404,-10.669320106506348,97,9196,0.7010740041732788,"No constraint","No constraint"
105,105,0.22412271797657013,0.9599999785423279,0.9800000190734863,0.9800000190734863,0.8765299916267395,0.20981323719024658,0.3700000047683716,7.679999828338623,-10.863570213317871,98,9289,0.7071498036384583,"No constraint","No constraint"
106,106,0.23873752355575562,0.9896907210350037,0.9896907210350037,0.9896907210350037,0.9558979868888855,0.1987180858850479,0.23711340129375458,5.381443500518799,-13.597844123840332,98.96907043457031,9364,0.6164087653160095,"No constraint","No constraint"
107,107,0.23370948433876038,0.9700000286102295,0.9800000190734863,0.9800000190734863,0.9226494431495667,0.22441720962524414,0.28999999165534973,6.420000076293945,-12.321908950805664,98,9457,0.7271926999092102,"No constraint","No constraint"
108,108,0.23268932104110718,0.9800000190734863,1,1,0.8914228677749634,0.1770595908164978,0.15000000596046448,8.800000190734863,-10.773680686950684,100,9552,0.7147778272628784,"No constraint","No constraint"
109,109,0.23120026290416718,0.9900000095367432,0.9800000190734863,0.9900000095367432,0.8602875471115112,0.20967349410057068,0.3199999928474426,7.809999942779541,-10.550899505615234,99,9646,0.7224186658859253,"No constraint","No constraint"
110,110,0.22950603067874908,0.949999988079071,0.9599999785423279,0.9700000286102295,0.7538002133369446,0.1887601912021637,0.20999999344348907,9.899999618530273,-6.2756500244140625,97,9743,0.7059908509254456,"No constraint","No constraint"
111,111,0.22953549027442932,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.8222298622131348,0.13161201775074005,0.17000000178813934,9.760000228881836,-8.560791015625,99,9840,0.7136051058769226,"No constraint","No constraint"
112,112,0.2348111867904663,0.9700000286102295,0.9599999785423279,0.9700000286102295,0.9151670336723328,0.23247648775577545,0.3199999928474426,7.260000228881836,-12.026749610900879,97,9936,0.7595628499984741,"No constraint","No constraint"
113,113,0.22853539884090424,0.9399999976158142,0.9700000286102295,0.9700000286102295,0.8224704265594482,0.21162497997283936,0.23999999463558197,9.430000305175781,-9.371109962463379,97,10033,0.7218801975250244,"No constraint","No constraint"
114,114,0.2395603060722351,0.9800000190734863,0.9900000095367432,0.9900000095367432,0.8208154439926147,0.20175211131572723,0.1899999976158142,8.729999542236328,-9.190199851989746,99,10132,0.7431649565696716,"No constraint","No constraint"
115,115,0.2343713641166687,0.9599999785423279,0.9900000095367432,0.9900000095367432,0.8364526629447937,0.20837463438510895,0.3499999940395355,8.8100004196167,-9.57017993927002,99,10231,0.731570303440094,"No constraint","No constraint"
116,116,0.22547407448291779,0.949999988079071,0.9700000286102295,0.9700000286102295,0.8640117645263672,0.19188247621059418,0.2199999988079071,8.039999961853027,-11.031048774719238,97,10327,0.7240714430809021,"No constraint","No constraint"
117,117,0.22544211149215698,0.9200000166893005,0.9599999785423279,0.9599999785423279,0.8397548794746399,0.2087685465812683,0.3400000035762787,7.809999942779541,-9.860250473022461,96,10423,0.7097800374031067,"No constraint","No constraint"
118,118,0.24365246295928955,0.9100000262260437,0.9700000286102295,0.9700000286102295,0.9150859713554382,0.21080337464809418,0.20999999344348907,7.050000190734863,-12.281399726867676,97,10519,0.7051454186439514,"No constraint","No constraint"
119,119,0.23320499062538147,0.8989899158477783,0.9797979593276978,0.9797979593276978,0.9000164866447449,0.18331265449523926,0.2525252401828766,8.121212005615234,-12.101595878601074,97.97979736328125,10614,0.6844636797904968,"No constraint","No constraint"
120,120,0.2420632243156433,0.9100000262260437,0.9800000190734863,0.9900000095367432,0.9530263543128967,0.21124179661273956,0.2199999988079071,6.769999980926514,-13.08521842956543,99,10710,0.6923673152923584,"No constraint","No constraint"
121,121,0.2303941398859024,0.9399999976158142,0.9800000190734863,0.9800000190734863,0.89805006980896,0.16403520107269287,0.15000000596046448,6.679999828338623,-12.661750793457031,98,10803,0.6908190250396729,"No constraint","No constraint"
122,122,0.22770988941192627,0.9191918969154358,0.9696969985961914,0.9696969985961914,0.8795022964477539,0.11909661442041397,0.14141413569450378,7.464646339416504,-12.186151504516602,96.96969604492188,10889,0.6138785481452942,"No constraint","No constraint"
123,123,0.2442748248577118,0.9489796161651611,1,1,0.951032817363739,0.15088582038879395,0.18367347121238708,6.489795684814453,-13.540571212768555,100,10980,0.6805357933044434,"No constraint","No constraint"
124,124,0.2377418875694275,0.9587628841400146,0.9793814420700073,0.9896907210350037,0.9452785849571228,0.15644380450248718,0.11340206116437912,6.30927848815918,-13.383649826049805,98.96907043457031,11056,0.5790749192237854,"No constraint","No constraint"
125,125,0.2409326136112213,0.9090909361839294,0.9898989796638489,1,0.9137898683547974,0.15303228795528412,0.2626262605190277,7.515151500701904,-12.38747501373291,100,11144,0.6089254021644592,"No constraint","No constraint"
126,126,0.22641339898109436,0.9285714030265808,0.9693877696990967,0.9693877696990967,0.9051401019096375,0.18141904473304749,0.27551019191741943,7.36734676361084,-12.184968948364258,96.93877410888672,11223,0.6011276841163635,"No constraint","No constraint"
127,127,0.2338859885931015,0.9399999976158142,0.9800000190734863,0.9800000190734863,0.9563466906547546,0.13482233881950378,0.2199999988079071,6.809999942779541,-13.338118553161621,98,11305,0.6131594181060791,"No constraint","No constraint"
128,128,0.23643064498901367,0.939393937587738,0.9696969985961914,0.9696969985961914,0.925045371055603,0.12093409150838852,0.24242424964904785,6.353535175323486,-13.140969276428223,96.96969604492188,11381,0.570303738117218,"No constraint","No constraint"
