"Column0","step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","Link Length","low_upper"
0,0,0.21595802903175354,0.5522388219833374,1,1,0.9161698222160339,0.30343392491340637,0.19402985274791718,7.477612018585205,-12.824986457824707,100,45,0.06957690417766571,"No constraint","No constraint"
1,1,0.228847473859787,0.8550724387168884,1,1,0.6393758654594421,0.3666883111000061,0.05797101557254791,15.376811981201172,0.2812463045120239,100,82,0.04280843958258629,"No constraint","No constraint"
2,2,0.21865680813789368,0.8720930218696594,1,1,0.72066330909729,0.2981872856616974,0.04651162773370743,14.05813980102539,-4.617604732513428,100,134,0.08222555369138718,"No constraint","No constraint"
3,3,0.21283777058124542,0.9558823704719543,0.9852941036224365,1,0.8686028122901917,0.32179856300354004,0.11764705926179886,10.470588684082031,-9.299028396606445,100,164,0.08512064069509506,"No constraint","No constraint"
4,4,0.21685466170310974,0.9166666865348816,1,1,0.8194361329078674,0.27892836928367615,0.0357142873108387,10.821428298950195,-8.95625114440918,100,207,0.08163611590862274,"No constraint","No constraint"
5,5,0.20763036608695984,0.892307698726654,1,1,0.90003901720047,0.3989737927913666,0.03076923079788685,7.44615364074707,-11.364969253540039,100,227,0.07453307509422302,"No constraint","No constraint"
6,6,0.20989234745502472,0.8795180916786194,1,1,0.8608742356300354,0.30990856885910034,0.03614457696676254,8.951807022094727,-9.349614143371582,100,264,0.08067609369754791,"No constraint","No constraint"
7,7,0.2073475867509842,0.8505747318267822,0.977011501789093,0.9885057210922241,0.853088915348053,0.29947152733802795,0.1034482792019844,9.609195709228516,-10.492804527282715,98.85057830810547,303,0.10180871188640594,"No constraint","No constraint"
8,8,0.20952650904655457,0.8556700944900513,0.9587628841400146,0.9896907210350037,0.839381992816925,0.19671189785003662,0.2680412232875824,9.30927848815918,-9.576669692993164,98.96907043457031,364,0.08975084871053696,"No constraint","No constraint"
9,9,0.22453656792640686,0.7857142686843872,1,1,0.7965219616889954,0.20814290642738342,0.16326530277729034,10.877551078796387,-8.020387649536133,100,438,0.12294013798236847,"No constraint","No constraint"
10,10,0.23374709486961365,0.7373737096786499,0.9797979593276978,0.9898989796638489,0.7984791994094849,0.1926162838935852,0.16161616146564484,10.65656566619873,-7.999152183532715,98.98989868164062,524,0.09904719144105911,"No constraint","No constraint"
11,11,0.22733396291732788,0.7244898080825806,0.9387755393981934,0.9795918464660645,0.869634747505188,0.24798552691936493,0.3979591727256775,8.86734676361084,-10.75206184387207,97.95918273925781,601,0.13335736095905304,"No constraint","No constraint"
12,12,0.2232750505208969,0.8673469424247742,0.9693877696990967,0.9795918464660645,0.8766776323318481,0.2446262240409851,0.12244898080825806,9.102041244506836,-10.631295204162598,97.95918273925781,676,0.1972213238477707,"No constraint","No constraint"
13,13,0.22573281824588776,0.9285714030265808,0.9795918464660645,1,0.9469746351242065,0.2662024199962616,0.30612245202064514,7.653061389923096,-13.068428993225098,100,742,0.1464581936597824,"No constraint","No constraint"
14,14,0.22176238894462585,0.931034505367279,0.9885057210922241,1,0.970445454120636,0.19841735064983368,0.3103448152542114,6.402298927307129,-14.292274475097656,100,780,0.045429639518260956,"No constraint","No constraint"
15,15,0.2208116501569748,0.901098906993866,1,1,0.9716811180114746,0.20183540880680084,0.2857142984867096,6.494505405426025,-14.133946418762207,100,825,0.05924641340970993,"No constraint","No constraint"
16,16,0.21475036442279816,0.9848484992980957,1,1,0.9894651770591736,0.3010103404521942,0.21212121844291687,6.015151500701904,-14.6901216506958,100,845,0.1482992172241211,"No constraint","No constraint"
17,17,0.21975421905517578,0.9729729890823364,1,1,0.9960252642631531,0.2718394994735718,0.21621622145175934,5.351351261138916,-15.234216690063477,100,871,0.06674491614103317,"No constraint","No constraint"
18,18,0.21748802065849304,0.9041095972061157,0.9726027250289917,0.9863013625144958,0.9822335243225098,0.2642626464366913,0.13698630034923553,5.3287672996521,-14.960862159729004,98.63013458251953,898,0.06752289831638336,"No constraint","No constraint"
19,19,0.21134579181671143,0.9358974099159241,0.9615384340286255,0.9615384340286255,0.936430037021637,0.24591651558876038,0.08974359184503555,5.692307472229004,-13.01855182647705,96.15384674072266,930,0.13902747631072998,"No constraint","No constraint"
20,20,0.22533874213695526,0.9487179517745972,0.9871794581413269,0.9871794581413269,0.9389154314994812,0.28086137771606445,0.23076923191547394,6.397435665130615,-12.994474411010742,98.71794891357422,967,0.0882636234164238,"No constraint","No constraint"
21,21,0.22017818689346313,0.9638554453849792,0.9879518151283264,0.9879518151283264,0.9249744415283203,0.25607994198799133,0.14457830786705017,7.036144733428955,-12.594422340393066,98.79518127441406,1008,0.12337952107191086,"No constraint","No constraint"
22,22,0.23170416057109833,0.9670329689979553,1,1,0.8565589785575867,0.21432779729366302,0.1538461595773697,8.648351669311523,-10.248087882995605,100,1063,0.13041672110557556,"No constraint","No constraint"
23,23,0.22717176377773285,0.9479166865348816,0.9791666865348816,0.9791666865348816,0.8183433413505554,0.21316587924957275,0.1666666716337204,8.916666984558105,-10.083427429199219,97.91666412353516,1121,0.13151973485946655,"No constraint","No constraint"
24,24,0.22050078213214874,0.9175257682800293,0.9587628841400146,0.9587628841400146,0.49610117077827454,0.17137090861797333,0.1340206116437912,12.402061462402344,-1.8048657178878784,95.87628936767578,1194,0.09285083413124084,"No constraint","No constraint"
25,25,0.24174067378044128,0.9462365508079529,0.9892473220825195,0.9892473220825195,0.6699207425117493,0.22592081129550934,0.19354838132858276,12.903225898742676,-5.151042938232422,98.92472839355469,1258,0.16190358996391296,"No constraint","No constraint"
26,26,0.22363993525505066,0.9569892287254333,0.9462365508079529,0.9569892287254333,0.6530589461326599,0.2200271487236023,0.11827956885099411,11.78494644165039,-5.08131217956543,95.69892120361328,1315,0.09492628276348114,"No constraint","No constraint"
27,27,0.22623378038406372,0.96875,0.9895833134651184,0.9895833134651184,0.7485062479972839,0.1938532441854477,0.3229166567325592,11.020833015441895,-8.142312049865723,98.95833587646484,1371,0.08027315884828568,"No constraint","No constraint"
28,28,0.22966799139976501,0.9462365508079529,0.9892473220825195,0.9892473220825195,0.6308914422988892,0.23809869587421417,0.1827957034111023,12.053763389587402,-3.794999599456787,98.92472839355469,1411,0.041737571358680725,"No constraint","No constraint"
29,29,0.22806154191493988,0.9473684430122375,0.9894737005233765,0.9894737005233765,0.7272492051124573,0.26461678743362427,0.2631579041481018,11.600000381469727,-5.791210174560547,98.9473648071289,1470,0.11192241311073303,"No constraint","No constraint"
30,30,0.22526268661022186,0.9894737005233765,0.9894737005233765,0.9894737005233765,0.6793739795684814,0.17238950729370117,0.4842105209827423,12.368420600891113,-4.5873894691467285,98.9473648071289,1524,0.10159732401371002,"No constraint","No constraint"
31,31,0.2206437587738037,0.939393937587738,0.9696969985961914,0.9797979593276978,0.5877892374992371,0.1964646875858307,0.5050504803657532,12.707070350646973,-2.682424306869507,97.97979736328125,1584,0.08935625106096268,"No constraint","No constraint"
32,32,0.23739638924598694,0.978723406791687,0.978723406791687,1,0.8004422187805176,0.2406998872756958,0.6063829660415649,10.21276569366455,-8.554020881652832,100,1629,0.09934478253126144,"No constraint","No constraint"
33,33,0.2253352254629135,0.96875,0.9791666865348816,0.9791666865348816,0.7754333019256592,0.24964936077594757,0.4166666567325592,9.854166984558105,-8.42493724822998,97.91666412353516,1673,0.09867028146982193,"No constraint","No constraint"
34,34,0.23763634264469147,0.969072163105011,0.9484536051750183,0.9793814420700073,0.8136674761772156,0.24713343381881714,0.5876288414001465,9.391752243041992,-8.922277450561523,97.93814086914062,1729,0.13171283900737762,"No constraint","No constraint"
35,35,0.24509631097316742,0.9784946441650391,0.9784946441650391,1,0.8149706125259399,0.2739695906639099,0.6236559152603149,10.46236515045166,-9.29550552368164,100,1775,0.13190968334674835,"No constraint","No constraint"
36,36,0.23280921578407288,0.9680851101875305,0.936170220375061,1,0.8689444661140442,0.24117733538150787,0.7446808218955994,8.978723526000977,-11.159809112548828,100,1832,0.09626965969800949,"No constraint","No constraint"
37,37,0.23541149497032166,0.9666666388511658,0.9888888597488403,1,0.912568211555481,0.24411290884017944,0.6333333253860474,8,-12.513945579528809,100,1867,0.10980655997991562,"No constraint","No constraint"
38,38,0.23688386380672455,0.954023003578186,0.977011501789093,0.9885057210922241,0.9242885112762451,0.2750754654407501,0.6781609058380127,8.793103218078613,-12.191240310668945,98.85057830810547,1902,0.0782296434044838,"No constraint","No constraint"
39,39,0.24183118343353271,0.9791666865348816,0.9270833134651184,0.9895833134651184,0.9359676241874695,0.28219667077064514,0.78125,7.760416507720947,-12.400187492370605,98.95833587646484,1949,0.14249911904335022,"No constraint","No constraint"
40,40,0.23085221648216248,0.9569892287254333,0.9462365508079529,1,0.9667774438858032,0.2880760729312897,0.7096773982048035,6.870967864990234,-13.627364158630371,100,1990,0.1268850713968277,"No constraint","No constraint"
41,41,0.24289676547050476,0.9784946441650391,0.9569892287254333,1,0.9393549561500549,0.2934693992137909,0.8172042965888977,8.139784812927246,-12.562483787536621,100,2049,0.12948007881641388,"No constraint","No constraint"
42,42,0.23989196121692657,0.96875,0.8854166865348816,1,0.9275653958320618,0.24102246761322021,1.03125,7.427083492279053,-12.397156715393066,100,2122,0.15584637224674225,"No constraint","No constraint"
43,43,0.22290073335170746,0.8100000023841858,0.9300000071525574,0.9900000095367432,0.9470669031143188,0.24994507431983948,0.7400000095367432,7.449999809265137,-12.681519508361816,99,2191,0.14526516199111938,"No constraint","No constraint"
44,44,0.2309674173593521,0.7878788113594055,0.8989899158477783,0.9494949579238892,0.8883112668991089,0.24933716654777527,0.8787878751754761,7.565656661987305,-11.901665687561035,94.94949340820312,2263,0.1416446417570114,"No constraint","No constraint"
