"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","low_upper","Link Length"
29,0.2223086804151535,0.9529411792755127,0.9882352948188782,0.25882354378700256,0.8801709413528442,0.22562682628631592,0.03529411926865578,8.376470565795898,-11.048588752746582,98.82353210449219,1176,0.011667735874652863,"7_8","7~8"
30,0.21820782124996185,0.9878048896789551,1,0.2926829159259796,0.945867657661438,0.21226392686367035,0.024390242993831635,7.341463565826416,-12.643939971923828,100,1201,0,"7_8","7~8"
31,0.2270149290561676,0.9733333587646484,1,0.2266666740179062,0.9483017921447754,0.28413182497024536,0,6.866666793823242,-13.516066551208496,100,1216,0.013246883638203144,"7_8","7~8"
32,0.21172986924648285,0.8813559412956238,1,0.22033898532390594,0.9657219648361206,0.3102119565010071,0,5.96610164642334,-14.20466136932373,100,1229,0,"7_8","7~8"
33,0.20920871198177338,0.9767441749572754,1,0.1627907007932663,0.9916422367095947,0.17909058928489685,0,5.2093024253845215,-14.98404598236084,100,1232,0,"7_8","7~8"
34,0.2103394865989685,0.8965517282485962,1,0.1034482792019844,0.967750072479248,0.36318185925483704,0,4.551723957061768,-15.151239395141602,100,1235,0,"7_8","7~8"
35,0.21498693525791168,0.7714285850524902,1,0.08571428805589676,0.9955835342407227,0.29473385214805603,0,4.5428571701049805,-15.452571868896484,100,1238,0,"7_8","7~8"
36,0.2158990502357483,0.8846153616905212,1,0.11538461595773697,0.9945288896560669,0.29440927505493164,0.03846153989434242,4.807692527770996,-15.117654800415039,100,1243,0.03804052248597145,"7_8","7~8"
37,0.2131139189004898,0.8928571343421936,1,0.1785714328289032,0.9964008927345276,0.3790148198604584,0,4.5,-15.619749069213867,100,1246,0,"7_8","7~8"
38,0.21585267782211304,0.8636363744735718,1,0.09090909361839294,0.9976724982261658,0.3499331772327423,0,4.090909004211426,-15.751907348632812,100,1247,0,"7_8","7~8"
39,0.22346705198287964,0.8333333134651184,1,0.1666666716337204,0.9965211153030396,0.2633730471134186,0,3.722222328186035,-15.499889373779297,100,1249,0.10944481939077377,"7_8","7~8"
40,0.20464837551116943,0.78125,0.9375,0.46875,0.9332149028778076,0.5992928743362427,0.03125,4.90625,-14.019124984741211,93.75,1250,0,"7_8","7~8"
41,0.2269151657819748,0.8333333134651184,1,0.3333333432674408,0.9954633712768555,0.3176459074020386,0.0833333358168602,5,-15.128166198730469,100,1253,0,"7_8","7~8"
42,0.22340674698352814,0.8666666746139526,1,0.4000000059604645,0.9961012601852417,0.3867497146129608,0,4.733333110809326,-15.16100025177002,100,1253,0,"7_8","7~8"
43,0.22282257676124573,0.8999999761581421,1,0.3499999940395355,0.9958173632621765,0.2878835201263428,0,4.449999809265137,-15.177302360534668,100,1256,0,"7_8","7~8"
44,0.21363604068756104,0.9444444179534912,1,0.2777777910232544,0.9966928958892822,0.2649320065975189,0,4.277777671813965,-15.539387702941895,100,1256,0,"7_8","7~8"
45,0.2217467576265335,0.8999999761581421,1,0,0.9983914494514465,0.09644518792629242,0,2.9000000953674316,-16.18090057373047,100,1257,0,"7_8","7~8"
46,0.22304809093475342,0.7857142686843872,1,0.2142857164144516,0.9966168403625488,0.3442389667034149,0.1428571492433548,4.214285850524902,-15.447928428649902,100,1259,0,"7_8","7~8"
47,0.22467273473739624,1,1,0.3333333432674408,0.9977410435676575,0.3268892467021942,0,4,-15.723332405090332,100,1259,0,"7_8","7~8"
48,0.22181667387485504,0.8181818127632141,1,0.1818181872367859,0.9965806603431702,0.17101122438907623,0,3.3636362552642822,-15.520090103149414,100,1259,0,"7_8","7~8"
49,0.2289237678050995,0.8888888955116272,1,0.1111111119389534,0.9971009492874146,0.10166122764348984,0,3.1111111640930176,-15.763444900512695,100,1259,0,"7_8","7~8"
50,0.22786860167980194,0.8571428656578064,1,0,0.9983592629432678,0,0,2.142857074737549,-16.137142181396484,100,1259,0,"7_8","7~8"
51,0.196950301527977,0.75,0.875,0,0.7554351091384888,0,0,1.75,-12.114126205444336,87.5,1261,0,"7_8","7~8"
52,0.2187938541173935,1,1,0,0.9983001351356506,0.16074196994304657,0,2.6666667461395264,-16.081666946411133,100,1261,0,"7_8","7~8"
53,0.22485055029392242,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1261,0,"7_8","7~8"
54,0.22756458818912506,1,1,0,0.9983702301979065,0,0,2.2857143878936768,-16.14871597290039,100,1261,0,"7_8","7~8"
55,0.2246514856815338,0.75,1,0,0.9983425140380859,0,0,2.375,-16.120250701904297,100,1261,0,"7_8","7~8"
56,0.21948252618312836,0.8571428656578064,1,0,0.9982870817184448,0.13777883350849152,0,2.7142856121063232,-16.06771469116211,100,1261,0,"7_8","7~8"
57,0.2137776017189026,0.8333333134651184,1,0,0.9982776641845703,0.16074196994304657,0,2.6666667461395264,-16.058334350585938,100,1261,0,"7_8","7~8"
58,0.22534748911857605,1,1,0,0.9983674883842468,0,0,2.200000047683716,-16.145801544189453,100,1261,0,"7_8","7~8"
59,0.22516116499900818,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1261,0,"7_8","7~8"
60,0.22467398643493652,0.8571428656578064,1,0,0.9983473420143127,0,0,2.4285714626312256,-16.125429153442383,100,1261,0,"7_8","7~8"
61,0.21948252618312836,0.8571428656578064,1,0,0.9982870817184448,0.13777883350849152,0,2.7142856121063232,-16.06771469116211,100,1261,0,"7_8","7~8"
62,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1261,0,"7_8","7~8"
63,0.22520524263381958,0.8333333134651184,1,0,0.9983577132225037,0,0,2.1666667461395264,-16.135499954223633,100,1261,0,"7_8","7~8"
64,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1261,0,"7_8","7~8"
65,0.21900196373462677,0.8333333134651184,1,0,0.9982706904411316,0.16074196994304657,0,2.6666667461395264,-16.05150032043457,100,1261,0,"7_8","7~8"
66,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1261,0,"7_8","7~8"
67,0.22534748911857605,1,1,0,0.9983674883842468,0,0,2.200000047683716,-16.145801544189453,100,1261,0,"7_8","7~8"
68,0.2251611351966858,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1261,0,"7_8","7~8"
69,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1261,0,"7_8","7~8"
70,0.23144444823265076,0.800000011920929,1,0,0.9983911514282227,0,0,2.4000000953674316,-16.17220115661621,100,1262,0,"7_8","7~8"
71,0.21202056109905243,1,1,0,0.9982625246047974,0,0,2.200000047683716,-16.047801971435547,100,1262,0,"7_8","7~8"
72,0.22534748911857605,1,1,0,0.9983674883842468,0,0,2.200000047683716,-16.145801544189453,100,1262,0,"7_8","7~8"
73,0.2248518168926239,0.800000011920929,1,0,0.9983366131782532,0,0,2.4000000953674316,-16.11440086364746,100,1262,0,"7_8","7~8"
74,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
75,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
76,0.22516116499900818,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1262,0,"7_8","7~8"
77,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
78,0.22534751892089844,1,1,0,0.9983674883842468,0,0,2.200000047683716,-16.145801544189453,100,1262,0,"7_8","7~8"
79,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1262,0,"7_8","7~8"
80,0.2251611351966858,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1262,0,"7_8","7~8"
81,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1262,0,"7_8","7~8"
82,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
83,0.2151443362236023,1,1,0,0.9982687830924988,0.24111296236515045,0,3,-16.052000045776367,100,1262,0,"7_8","7~8"
84,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
85,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
86,0.2251611351966858,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1262,0,"7_8","7~8"
87,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
88,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1262,0,"7_8","7~8"
89,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1262,0,"7_8","7~8"
90,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
91,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1262,0,"7_8","7~8"
92,0.21179136633872986,0.75,1,0,0.9983736276626587,0,0,3,-16.157501220703125,100,1262,0,"7_8","7~8"
93,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
94,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
95,0.2251611351966858,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1262,0,"7_8","7~8"
96,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
97,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
98,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
99,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
100,0.22534751892089844,1,1,0,0.9983674883842468,0,0,2.200000047683716,-16.145801544189453,100,1262,0,"7_8","7~8"
101,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
102,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
103,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
104,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
105,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
106,0.22534748911857605,1,1,0,0.9983674883842468,0,0,2.200000047683716,-16.145801544189453,100,1262,0,"7_8","7~8"
107,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
108,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
109,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
110,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1262,0,"7_8","7~8"
111,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1262,0,"7_8","7~8"
112,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
113,0.22516116499900818,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1262,0,"7_8","7~8"
114,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
115,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1262,0,"7_8","7~8"
116,0.2151443362236023,1,1,0,0.9982687830924988,0.24111296236515045,0,3,-16.052000045776367,100,1262,0,"7_8","7~8"
117,0.22485055029392242,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1262,0,"7_8","7~8"
118,0.21932800114154816,0.800000011920929,1,0,0.9983404278755188,0,0,2.200000047683716,-16.117801666259766,100,1262,0,"7_8","7~8"
119,0.22516116499900818,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1262,0,"7_8","7~8"
120,0.2173340618610382,1,1,0,0.998287558555603,0.19289037585258484,0,2.799999952316284,-16.069801330566406,100,1262,0,"7_8","7~8"
121,0.21464534103870392,1,1,0.20000000298023224,0.9958133697509766,0.19289037585258484,0,4,-15.319600105285645,100,1263,0,"7_8","7~8"
122,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1263,0,"7_8","7~8"
123,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
124,0.22422939538955688,1,1,0,0.9983742237091064,0,0,2.5,-16.152999877929688,100,1263,0,"7_8","7~8"
125,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
126,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1263,0,"7_8","7~8"
127,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
128,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
129,0.2151443362236023,1,1,0,0.9982687830924988,0.24111296236515045,0,3,-16.052000045776367,100,1263,0,"7_8","7~8"
130,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
131,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
132,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
133,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
134,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
135,0.2246021032333374,1,1,0,0.998371958732605,0,0,2.4000000953674316,-16.15060043334961,100,1263,0,"7_8","7~8"
136,0.22422939538955688,1,1,0,0.9983742237091064,0,0,2.5,-16.152999877929688,100,1263,0,"7_8","7~8"
137,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
138,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1263,0,"7_8","7~8"
139,0.2173340618610382,1,1,0,0.998287558555603,0.19289037585258484,0,2.799999952316284,-16.069799423217773,100,1263,0,"7_8","7~8"
140,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
141,0.2173340618610382,1,1,0,0.998287558555603,0.19289037585258484,0,2.799999952316284,-16.069799423217773,100,1263,0,"7_8","7~8"
142,0.2248505800962448,1,1,0,0.9983704686164856,0,0,2.3333332538604736,-16.14900016784668,100,1263,0,"7_8","7~8"
143,0.2160761058330536,1,1,0,0.9982631802558899,0.24111296236515045,0,2.75,-16.04599952697754,100,1263,0,"7_8","7~8"
144,0.2251611351966858,1,1,0,0.9983686208724976,0,0,2.25,-16.147001266479492,100,1263,0,"7_8","7~8"
145,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
146,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
147,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
148,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
149,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
150,0.2160760760307312,1,1,0,0.9982631802558899,0.24111296236515045,0,2.75,-16.046001434326172,100,1263,0,"7_8","7~8"
151,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
152,0.22460207343101501,1,1,0,0.998371958732605,0,0,2.4000000953674316,-16.15060043334961,100,1263,0,"7_8","7~8"
153,0.21273715794086456,1,1,0,0.9982299208641052,0.32148393988609314,0,3,-16.014333724975586,100,1263,0,"7_8","7~8"
154,0.15955287218093872,0.75,0.75,0,0.7486724257469177,0.24111296236515045,0,2.25,-12.010749816894531,75,1263,0,"7_8","7~8"
155,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
156,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
157,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
158,0.2187938690185547,1,1,0,0.9983002543449402,0.16074196994304657,0,2.6666667461395264,-16.081666946411133,100,1263,0,"7_8","7~8"
159,0.2173340618610382,1,1,0,0.998287558555603,0.19289037585258484,0,2.799999952316284,-16.069799423217773,100,1263,0,"7_8","7~8"
160,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
161,0.2151443362236023,1,1,0,0.9982687830924988,0.24111296236515045,0,3,-16.052000045776367,100,1263,0,"7_8","7~8"
162,0.2160761058330536,1,1,0,0.9982631802558899,0.24111296236515045,0,2.75,-16.04599952697754,100,1263,0,"7_8","7~8"
163,0.21273715794086456,1,1,0,0.9982299208641052,0.32148393988609314,0,3,-16.014333724975586,100,1263,0,"7_8","7~8"
164,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
165,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
166,0.2053593397140503,1,1,0,0.9984006881713867,0,0,2.5,-16.183000564575195,100,1263,0,"7_8","7~8"
167,0.2160760760307312,1,1,0,0.9982631802558899,0.24111296236515045,0,2.75,-16.046001434326172,100,1263,0,"7_8","7~8"
168,0.2160761058330536,1,1,0,0.9982631802558899,0.24111296236515045,0,2.75,-16.04599952697754,100,1263,0,"7_8","7~8"
169,0.21273715794086456,1,1,0,0.9982299208641052,0.32148393988609314,0,3,-16.014333724975586,100,1263,0,"7_8","7~8"
170,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
171,0.2260928899049759,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
172,0.2151443362236023,1,1,0,0.9982687830924988,0.24111296236515045,0,3,-16.052000045776367,100,1263,0,"7_8","7~8"
173,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
174,0.2173340618610382,1,1,0,0.998287558555603,0.19289037585258484,0,2.799999952316284,-16.069799423217773,100,1263,0,"7_8","7~8"
175,0.22516116499900818,1,1,0,0.9983686208724976,0,0,2.25,-16.14699935913086,100,1263,0,"7_8","7~8"
176,0.20239415764808655,1,1,0,0.9983124136924744,0.24111296236515045,0,3.5,-16.101749420166016,100,1263,0,"7_8","7~8"
177,0.21658864617347717,1,1,0,0.9982921481132507,0.19289037585258484,0,3,-16.074600219726562,100,1263,0,"7_8","7~8"
178,0.21658864617347717,1,1,0,0.9982921481132507,0.19289037585258484,0,3,-16.074600219726562,100,1263,0,"7_8","7~8"
179,0.2151443362236023,1,1,0,0.9982687830924988,0.24111296236515045,0,3,-16.052000045776367,100,1263,0,"7_8","7~8"
180,0.21006600558757782,1,1,0,0.9982032775878906,0.3857807517051697,0,3.200000047683716,-15.98900032043457,100,1263,0,"7_8","7~8"
181,0.2173340618610382,1,1,0,0.9982876777648926,0.19289037585258484,0,2.799999952316284,-16.069799423217773,100,1263,0,"7_8","7~8"
182,0.21817268431186676,1,1,0,0.9983039498329163,0.16074196994304657,0,2.8333332538604736,-16.08566665649414,100,1263,0,"7_8","7~8"
183,0.20932058990001678,1,1,0,0.9982077479362488,0.3857807517051697,0,3.4000000953674316,-15.993800163269043,100,1263,0,"7_8","7~8"
184,0.22609290480613708,1,1,0,0.9983630180358887,0,0,2,-16.141000747680664,100,1263,0,"7_8","7~8"
185,0.21006600558757782,1,1,0,0.9982032775878906,0.3857807517051697,0,3.200000047683716,-15.98900032043457,100,1263,0,"7_8","7~8"
186,0.21877171099185944,1,1,0,0.9983156323432922,0.13777883350849152,0,2.857142925262451,-16.097000122070312,100,1263,0,"7_8","7~8"
