"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","docking_weight"
29,0.2082098424434662,0.949999988079071,0.9599999785423279,0.8799999952316284,0.6930314898490906,0.15067636966705322,0.23999999463558197,9.720000267028809,-6.460610866546631,96,2482,0.6235875487327576,"1"
30,0.2125369757413864,1,1,0.9191918969154358,0.7808262705802917,0.15295003354549408,0.05050504952669144,9.34343433380127,-8.297767639160156,100,2565,0.5893310904502869,"1"
31,0.2110442966222763,1,1,0.9090909361839294,0.7829369306564331,0.07267061620950699,0.010101010091602802,9.616161346435547,-7.888343334197998,100,2646,0.5628577470779419,"1"
32,0.20907501876354218,0.9898989796638489,1,0.939393937587738,0.8006106019020081,0.1259569525718689,0.08080808073282242,9.636363983154297,-8.952797889709473,100,2728,0.584419846534729,"1"
33,0.20738063752651215,0.9900000095367432,1,0.9399999976158142,0.748274028301239,0.06782803684473038,0.14000000059604645,9.890000343322754,-8.50857925415039,100,2810,0.552279531955719,"1"
34,0.2194518893957138,0.9897959232330322,1,0.8775510191917419,0.7581944465637207,0.08953721076250076,0.040816325694322586,9.316326141357422,-8.298439025878906,100,2891,0.5469864010810852,"1"
35,0.22141596674919128,1,1,0.939393937587738,0.7878864407539368,0.047257617115974426,0.05050504952669144,10.010101318359375,-8.830656051635742,100,2975,0.5854864716529846,"1"
36,0.22000519931316376,0.9791666865348816,1,0.90625,0.8200377821922302,0.09553679078817368,0.0520833320915699,9.177083015441895,-9.43417739868164,100,3054,0.5739704370498657,"1"
37,0.24357633292675018,0.9399999976158142,1,0.9200000166893005,0.8379032015800476,0.039082542061805725,0.009999999776482582,10.020000457763672,-9.151830673217773,100,3136,0.5288622379302979,"1"
38,0.24085097014904022,0.9696969985961914,0.9898989796638489,0.9696969985961914,0.7620121240615845,0.006857218686491251,0.05050504952669144,10.191919326782227,-7.473262310028076,98.98989868164062,3221,0.5732631683349609,"1"
39,0.24289759993553162,0.9893617033958435,1,0.978723406791687,0.7636483311653137,0.016363274306058884,0,11.340425491333008,-7.394563674926758,100,3300,0.5676265954971313,"1"
40,0.2480025738477707,0.96875,0.9895833134651184,0.9270833134651184,0.6579048037528992,0.02044077031314373,0.010416666977107525,12.270833015441895,-5.007406234741211,98.95833587646484,3381,0.535659909248352,"1"
41,0.24843919277191162,0.9898989796638489,1,0.8787878751754761,0.6037360429763794,0.018687086179852486,0.03030303120613098,12.565656661987305,-3.2460203170776367,100,3468,0.5326153039932251,"1"
42,0.24141639471054077,0.9700000286102295,1,0.8999999761581421,0.5745530128479004,0.06563819944858551,0.05000000074505806,12.789999961853027,-1.3132797479629517,100,3553,0.5143912434577942,"1"
43,0.2310325801372528,0.9693877696990967,0.9795918464660645,0.8571428656578064,0.6231786608695984,0.06077214330434799,0.020408162847161293,12.418367385864258,-4.773163318634033,97.95918273925781,3624,0.4403819739818573,"1"
44,0.24849998950958252,1,1,0.9700000286102295,0.6322876214981079,0.10501266270875931,0.009999999776482582,11.770000457763672,-4.695659637451172,100,3703,0.5384712815284729,"1"
45,0.24151335656642914,0.9894737005233765,0.9894737005233765,0.9157894849777222,0.7645339965820312,0.16114310920238495,0.010526316240429878,11.084210395812988,-7.6685895919799805,98.9473648071289,3776,0.5393543243408203,"1"
46,0.25360631942749023,0.9494949579238892,0.9797979593276978,0.8888888955116272,0.7770113945007324,0.1472042202949524,0.010101010091602802,9.606060981750488,-8.4364652633667,97.97979736328125,3829,0.34322649240493774,"1"
47,0.24698054790496826,0.9892473220825195,1,0.9462365508079529,0.8607351779937744,0.22508354485034943,0.01075268816202879,9.344085693359375,-9.721280097961426,100,3885,0.4549798369407654,"1"
48,0.23154018819332123,0.9893617033958435,1,0.7234042286872864,0.9182544350624084,0.23636864125728607,0.010638297535479069,8.255319595336914,-11.594287872314453,100,3942,0.4322616159915924,"1"
49,0.21698862314224243,0.8854166865348816,0.9270833134651184,0.7083333134651184,0.7948287129402161,0.23944418132305145,0.010416666977107525,7.90625,-9.79446792602539,92.70833587646484,4000,0.40525320172309875,"1"
50,0.22547964751720428,0.9479166865348816,0.9583333134651184,0.75,0.8665287494659424,0.2446557879447937,0,7.854166507720947,-10.90411376953125,95.83333587646484,4065,0.4906335771083832,"1"
51,0.22024445235729218,0.8969072103500366,0.9278350472450256,0.6185566782951355,0.8481031060218811,0.25886785984039307,0.020618556067347527,6.989690780639648,-10.948163986206055,92.78350830078125,4134,0.49829015135765076,"1"
52,0.21874427795410156,0.8899999856948853,0.8999999761581421,0.6100000143051147,0.8364452123641968,0.1848354935646057,0.05000000074505806,6.980000019073486,-9.484240531921387,91,4212,0.5376951098442078,"1"
53,0.21403567492961884,0.8989899158477783,0.9090909361839294,0.4545454680919647,0.8010662198066711,0.25286704301834106,0.04040404036641121,6.39393949508667,-9.902222633361816,90.90908813476562,4292,0.5296271443367004,"1"
54,0.22567158937454224,0.9387755393981934,0.9387755393981934,0.3265306055545807,0.9011856913566589,0.23985111713409424,0.010204081423580647,5.591836929321289,-12.629866600036621,93.87754821777344,4374,0.535407543182373,"1"
55,0.23190145194530487,0.939393937587738,0.9595959782600403,0.5858585834503174,0.9232338666915894,0.24401980638504028,0.06060606241226196,6.828282833099365,-12.272342681884766,95.9595947265625,4460,0.6008014678955078,"1"
56,0.2163163423538208,0.9200000166893005,0.9399999976158142,0.49000000953674316,0.8495185971260071,0.23047906160354614,0.019999999552965164,6.550000190734863,-11.210771560668945,94,4548,0.5686321258544922,"1"
57,0.2220706045627594,0.9399999976158142,0.9599999785423279,0.44999998807907104,0.9386909008026123,0.231639102101326,0.019999999552965164,6.260000228881836,-12.761078834533691,97,4640,0.6004915833473206,"1"
58,0.22090166807174683,0.9375,0.9583333134651184,0.0625,0.951387345790863,0.16344572603702545,0,4.208333492279053,-14.58372974395752,95.83333587646484,4724,0.48188313841819763,"1"
59,0.22578328847885132,0.9700000286102295,0.9700000286102295,0.6399999856948853,0.9177124500274658,0.24755451083183289,0.05000000074505806,6.909999847412109,-12.363672256469727,97,4816,0.6592150926589966,"1"
60,0.22884202003479004,0.96875,0.9895833134651184,0.1458333283662796,0.9577503800392151,0.22506462037563324,0,4.916666507720947,-13.9558744430542,98.95833587646484,4895,0.4808506965637207,"1"
61,0.23189717531204224,0.9700000286102295,0.9800000190734863,0.5099999904632568,0.9548647999763489,0.22087500989437103,0.009999999776482582,6.25,-12.879328727722168,98,4981,0.5867503881454468,"1"
62,0.2302612066268921,0.9399999976158142,0.9599999785423279,0.7400000095367432,0.8840429782867432,0.20927776396274567,0.029999999329447746,7.389999866485596,-11.178720474243164,96,5071,0.6453819870948792,"1"
63,0.23398686945438385,0.969072163105011,0.9896907210350037,0.3505154550075531,0.952064037322998,0.2585700452327728,0.030927835032343864,5.969072341918945,-13.516783714294434,98.96907043457031,5150,0.49946337938308716,"1"
64,0.23476772010326385,0.9479166865348816,0.9895833134651184,0.3541666567325592,0.9670827388763428,0.2309858351945877,0,5.479166507720947,-13.913688659667969,98.95833587646484,5225,0.4801892340183258,"1"
65,0.2278796136379242,0.9399999976158142,0.9900000095367432,0.75,0.9024083018302917,0.23889562487602234,0.019999999552965164,7.929999828338623,-10.545699119567871,99,5318,0.6360853314399719,"1"
66,0.2324010133743286,0.9800000190734863,0.9900000095367432,0.8999999761581421,0.8245611786842346,0.22498778998851776,0.029999999329447746,9.180000305175781,-8.919650077819824,99,5411,0.6875938177108765,"1"
67,0.23083671927452087,0.9599999785423279,0.9700000286102295,0.8899999856948853,0.6831831932067871,0.14964139461517334,0.05000000074505806,10.460000038146973,-6.337980270385742,97,5505,0.6459425091743469,"1"
68,0.23941433429718018,0.9399999976158142,1,0.8199999928474426,0.8516074419021606,0.2055070847272873,0.019999999552965164,8.579999923706055,-10.097570419311523,100,5596,0.6128493547439575,"1"
69,0.23625631630420685,0.9800000190734863,1,0.8899999856948853,0.8534260392189026,0.14183005690574646,0.009999999776482582,9.640000343322754,-9.03618049621582,100,5687,0.6442726254463196,"1"
70,0.23601071536540985,0.9696969985961914,0.9797979593276978,0.8888888955116272,0.8034570217132568,0.2160871922969818,0.04040404036641121,9.878787994384766,-8.892354011535645,97.97979736328125,5771,0.6193686127662659,"1"
71,0.22850771248340607,0.949999988079071,1,0.949999988079071,0.7523624300956726,0.12816737592220306,0.03999999910593033,11.079999923706055,-7.366900444030762,100,5859,0.5693851709365845,"1"
72,0.24566616117954254,0.9800000190734863,1,0.8999999761581421,0.7130734324455261,0.113003671169281,0.009999999776482582,11.329999923706055,-5.017000675201416,100,5951,0.6120134592056274,"1"
73,0.24104084074497223,0.9900000095367432,0.9900000095367432,0.7900000214576721,0.873949408531189,0.21528787910938263,0.009999999776482582,8.609999656677246,-10.353671073913574,99,6034,0.5782365202903748,"1"
74,0.22952353954315186,0.9599999785423279,0.9599999785423279,0.7799999713897705,0.6060854196548462,0.1183493435382843,0.10000000149011612,12.579999923706055,-1.6626601219177246,96,6129,0.6086405515670776,"1"
75,0.2387055605649948,0.949999988079071,0.9700000286102295,0.9100000262260437,0.6921062469482422,0.12807084619998932,0.029999999329447746,11.479999542236328,-4.065990447998047,97,6218,0.6081043481826782,"1"
76,0.24115274846553802,0.9599999785423279,0.9900000095367432,0.9300000071525574,0.7097543478012085,0.09393462538719177,0.05999999865889549,11.890000343322754,-6.072849750518799,99,6316,0.6580731272697449,"1"
77,0.2417876422405243,0.9800000190734863,0.9800000190734863,0.9599999785423279,0.6863323450088501,0.03685600683093071,0.10000000149011612,12.09000015258789,-5.115760326385498,99,6414,0.657687246799469,"1"
78,0.2424844205379486,0.9800000190734863,1,0.9900000095367432,0.7472686767578125,0.0955752357840538,0.03999999910593033,11,-5.625370025634766,100,6510,0.6619631052017212,"1"
79,0.24432708323001862,0.9599999785423279,0.9800000190734863,0.9800000190734863,0.8086771368980408,0.10467671602964401,0.07999999821186066,10.510000228881836,-7.9227294921875,98,6604,0.6760460138320923,"1"
80,0.24779359996318817,0.9700000286102295,0.9900000095367432,0.9900000095367432,0.7735803127288818,0.04321564733982086,0.09000000357627869,11.09000015258789,-8.013949394226074,99,6700,0.6635347604751587,"1"
81,0.2519228160381317,0.9700000286102295,0.9900000095367432,0.9800000190734863,0.8530347943305969,0.09364679455757141,0.10999999940395355,10.050000190734863,-10.20602035522461,99,6795,0.6834535002708435,"1"
82,0.24838602542877197,1,1,1,0.8346500992774963,0.09486603736877441,0.03999999910593033,10.84000015258789,-9.560220718383789,100,6892,0.7100181579589844,"1"
83,0.23975220322608948,0.9599999785423279,0.9800000190734863,0.9599999785423279,0.8756822943687439,0.08397245407104492,0.019999999552965164,9.109999656677246,-10.737321853637695,98,6985,0.6707493662834167,"1"
84,0.25370705127716064,0.9700000286102295,1,0.9800000190734863,0.9010100364685059,0.105243980884552,0.07000000029802322,10.210000038146973,-11.413008689880371,100,7072,0.6291782259941101,"1"
85,0.2597827613353729,0.949999988079071,0.9800000190734863,0.9800000190734863,0.8202953934669495,0.03883761540055275,0.1899999976158142,10.529999732971191,-8.464540481567383,99,7166,0.6376392841339111,"1"
86,0.24447456002235413,0.9494949579238892,0.9595959782600403,0.8787878751754761,0.8809056878089905,0.0721607431769371,0.05050504952669144,8.333333015441895,-10.894859313964844,95.9595947265625,7253,0.6356668472290039,"1"
87,0.24780653417110443,0.9700000286102295,0.9900000095367432,0.9900000095367432,0.8149943351745605,0.026245370507240295,0.2199999988079071,10.630000114440918,-8.635810852050781,100,7351,0.6723180413246155,"1"
88,0.24597162008285522,0.9300000071525574,0.9700000286102295,0.7699999809265137,0.8956016302108765,0.10285581648349762,0.09000000357627869,8.010000228881836,-11.154540061950684,97,7432,0.5401714444160461,"1"
89,0.2390250265598297,0.9494949579238892,0.9898989796638489,0.8484848737716675,0.8806555271148682,0.09743906557559967,0.04040404036641121,8.21212100982666,-11.63599967956543,98.98989868164062,7512,0.5499738454818726,"1"
90,0.25096073746681213,0.9599999785423279,0.9900000095367432,0.9900000095367432,0.8639300465583801,0.009864584542810917,0.20000000298023224,9.930000305175781,-10.52577018737793,100,7607,0.648607075214386,"1"
91,0.2543178200721741,0.9399999976158142,1,0.9800000190734863,0.8767530918121338,0.076107919216156,0.17000000178813934,10.260000228881836,-9.796680450439453,100,7704,0.6716417670249939,"1"
92,0.2431115359067917,0.9800000190734863,0.9800000190734863,0.8399999737739563,0.9031164646148682,0.1246694028377533,0.15000000596046448,7.989999771118164,-11.219698905944824,98,7787,0.5979037284851074,"1"
93,0.22885610163211823,0.949999988079071,0.949999988079071,0.8700000047683716,0.8344218730926514,0.07725988328456879,0.18000000715255737,8.380000114440918,-9.438460350036621,95,7872,0.6033878326416016,"1"
94,0.24639976024627686,0.9399999976158142,0.9800000190734863,0.9700000286102295,0.8386600017547607,0.07532715797424316,0.2199999988079071,9.5,-10.07052993774414,98,7962,0.62596595287323,"1"
95,0.2300647795200348,0.9900000095367432,0.9900000095367432,0.9200000166893005,0.8312471508979797,0.10147333890199661,0.30000001192092896,9.25,-9.930800437927246,100,8059,0.6813868880271912,"1"
96,0.24217422306537628,0.9700000286102295,0.9599999785423279,0.9399999976158142,0.8790428638458252,0.04658769071102142,0.3700000047683716,9.479999542236328,-9.913390159606934,99,8156,0.6765356659889221,"1"
97,0.24025747179985046,0.9399999976158142,0.9900000095367432,0.949999988079071,0.8253558278083801,0.0601734034717083,0.3100000023841858,9.800000190734863,-8.414629936218262,99,8250,0.6269800066947937,"1"
98,0.2387833595275879,0.9300000071525574,0.9700000286102295,0.8899999856948853,0.9314283728599548,0.1492682546377182,0.3199999928474426,8.369999885559082,-11.735860824584961,100,8339,0.5894939303398132,"1"
99,0.24638313055038452,0.9700000286102295,0.9900000095367432,0.9399999976158142,0.9138835668563843,0.07701960951089859,0.3700000047683716,9.170000076293945,-11.556390762329102,99,8433,0.6803596019744873,"1"
100,0.2438737154006958,0.9399999976158142,0.9700000286102295,0.9599999785423279,0.8419876098632812,0.08786943554878235,0.38999998569488525,9.720000267028809,-9.838750839233398,98,8528,0.658470869064331,"1"
101,0.23120561242103577,0.9399999976158142,0.9599999785423279,0.9800000190734863,0.86412513256073,0.09718333929777145,0.550000011920929,9.880000114440918,-10.20370101928711,98,8622,0.6658353209495544,"1"
102,0.2435142546892166,0.949999988079071,0.9300000071525574,0.9599999785423279,0.783781886100769,0.12675723433494568,0.7300000190734863,10.079999923706055,-7.20612907409668,98,8716,0.6407234072685242,"1"
103,0.23115377128124237,0.9700000286102295,0.9800000190734863,0.9900000095367432,0.8474707007408142,0.1322595775127411,0.550000011920929,10.210000038146973,-9.542490005493164,99,8810,0.6728212237358093,"1"
104,0.23628969490528107,0.949999988079071,0.9399999976158142,0.9599999785423279,0.749035656452179,0.06007334589958191,0.6000000238418579,10.09000015258789,-7.39792013168335,97,8905,0.651953935623169,"1"
105,0.24065488576889038,0.9800000190734863,0.9300000071525574,0.9700000286102295,0.8032932281494141,0.08120959997177124,0.8399999737739563,10.369999885559082,-7.807760715484619,99,8998,0.6449092626571655,"1"
106,0.2359435260295868,0.9800000190734863,0.9700000286102295,1,0.8207958936691284,0.11921587586402893,0.7099999785423279,10.40999984741211,-9.077679634094238,100,9095,0.6914527416229248,"1"
107,0.24094921350479126,0.9599999785423279,0.9599999785423279,0.9800000190734863,0.8099508881568909,0.11352093517780304,0.7099999785423279,10.75,-8.180970191955566,99,9188,0.6415021419525146,"1"
108,0.2390814572572708,0.9800000190734863,0.9300000071525574,0.9800000190734863,0.7870485782623291,0.1274794340133667,0.8899999856948853,10.4399995803833,-7.606030464172363,99,9282,0.658865749835968,"1"
109,0.22971004247665405,0.9700000286102295,0.8999999761581421,0.9800000190734863,0.8142921924591064,0.12906184792518616,0.8899999856948853,10.470000267028809,-8.363699913024902,99,9375,0.6344757676124573,"1"
110,0.2368352860212326,0.9898989796638489,0.9494949579238892,0.9797979593276978,0.8690748810768127,0.06658361852169037,0.8989899158477783,10.353535652160645,-10.378090858459473,98.98989868164062,9467,0.6711949706077576,"1"
111,0.2366950809955597,0.9900000095367432,0.9300000071525574,0.9900000095367432,0.7853725552558899,0.10233387351036072,0.9800000190734863,10.970000267028809,-8.120360374450684,100,9560,0.6417336463928223,"1"
112,0.23551185429096222,0.9700000286102295,0.9200000166893005,0.9599999785423279,0.8072298169136047,0.163262277841568,0.9200000166893005,10.229999542236328,-9.646541595458984,98,9647,0.6255828738212585,"1"
113,0.22799110412597656,0.9800000190734863,0.949999988079071,0.9399999976158142,0.7937959432601929,0.1550661027431488,0.8700000047683716,10.1899995803833,-8.489439964294434,99,9735,0.6157359480857849,"1"
114,0.23356245458126068,1,0.9399999976158142,0.9900000095367432,0.8620242476463318,0.15328077971935272,0.9100000262260437,10.0600004196167,-10.450579643249512,100,9827,0.6720778942108154,"1"
115,0.23587541282176971,0.9700000286102295,0.9200000166893005,0.9800000190734863,0.7408322095870972,0.13691867887973785,0.9100000262260437,10.8100004196167,-8.052240371704102,98,9921,0.6596194505691528,"1"
116,0.2382393628358841,1,0.9700000286102295,0.9900000095367432,0.8395587801933289,0.15505513548851013,0.9300000071525574,10.739999771118164,-9.899829864501953,100,10015,0.6879869699478149,"1"
117,0.21705837547779083,0.9900000095367432,0.9700000286102295,0.9900000095367432,0.7535198926925659,0.12332752346992493,0.8799999952316284,10.779999732971191,-7.249879837036133,100,10109,0.6591796278953552,"1"
118,0.23541976511478424,0.9900000095367432,1,0.9700000286102295,0.8399965167045593,0.18144401907920837,0.6600000262260437,10.329999923706055,-9.404019355773926,100,10194,0.633181631565094,"1"
119,0.22516068816184998,0.9700000286102295,0.949999988079071,0.949999988079071,0.7563422918319702,0.16124172508716583,0.75,10.6899995803833,-7.194729804992676,97,10289,0.6872419714927673,"1"
120,0.24719195067882538,0.9900000095367432,0.9700000286102295,0.9800000190734863,0.8045668601989746,0.18099942803382874,0.7099999785423279,11.140000343322754,-8.422410011291504,100,10386,0.7048108577728271,"1"
121,0.2220526486635208,0.9800000190734863,0.9700000286102295,0.9700000286102295,0.7430732846260071,0.1880500465631485,0.6000000238418579,11,-6.899850368499756,100,10477,0.6222169399261475,"1"
122,0.21443529427051544,0.9599999785423279,0.949999988079071,0.949999988079071,0.740469753742218,0.14859065413475037,0.5400000214576721,10.609999656677246,-6.797979831695557,97,10572,0.6746687889099121,"1"
123,0.23034679889678955,0.9599999785423279,0.9900000095367432,0.9800000190734863,0.8166750073432922,0.17956572771072388,0.49000000953674316,10.789999961853027,-9.050219535827637,99,10665,0.6639982461929321,"1"
124,0.2258593589067459,0.9599999785423279,0.949999988079071,0.9399999976158142,0.7167981863021851,0.18092948198318481,0.550000011920929,10.579999923706055,-7.335169792175293,96,10759,0.6819571852684021,"1"
125,0.21773803234100342,0.9599999785423279,0.9900000095367432,0.9800000190734863,0.7412499189376831,0.18745367228984833,0.36000001430511475,11.15999984741211,-7.171119213104248,99,10858,0.704988956451416,"1"
126,0.2192845195531845,0.9100000262260437,0.9700000286102295,0.9599999785423279,0.7485339641571045,0.15194912254810333,0.28999999165534973,10.760000228881836,-7.152949333190918,97,10955,0.6631265878677368,"1"
127,0.2263466864824295,1,1,0.9800000190734863,0.8032169938087463,0.21767696738243103,0.3400000035762787,10.399999618530273,-8.63905143737793,100,11052,0.7280644178390503,"1"
128,0.225830078125,0.9599999785423279,0.9800000190734863,0.9800000190734863,0.7709753513336182,0.1193230152130127,0.3499999940395355,10.670000076293945,-6.6571502685546875,98,11148,0.6767720580101013,"1"
129,0.2186332494020462,0.9800000190734863,1,0.9599999785423279,0.8794723749160767,0.22816836833953857,0.33000001311302185,9.270000457763672,-10.449820518493652,100,11240,0.6899048089981079,"1"
130,0.21697217226028442,0.9900000095367432,0.9800000190734863,0.949999988079071,0.889790952205658,0.18238987028598785,0.3199999928474426,9.039999961853027,-10.645058631896973,99,11332,0.6968536376953125,"1"
131,0.20878589153289795,0.9897959232330322,1,0.8367347121238708,0.8594790101051331,0.2028970569372177,0.2448979616165161,8.336734771728516,-9.988418579101562,100,11424,0.651607096195221,"1"
132,0.21651561558246613,1,1,0.9292929172515869,0.8726396560668945,0.20013698935508728,0.4343434274196625,8.848484992980957,-10.380232810974121,100,11508,0.6260259747505188,"1"
133,0.22882342338562012,0.9797979593276978,0.9898989796638489,0.868686854839325,0.9381862878799438,0.23687879741191864,0.19191919267177582,8.44444465637207,-11.391728401184082,98.98989868164062,11587,0.5853179693222046,"1"
134,0.21132488548755646,0.9800000190734863,0.9800000190734863,0.8899999856948853,0.8494284152984619,0.15309840440750122,0.3499999940395355,8.84000015258789,-9.955439567565918,98,11667,0.5667376518249512,"1"
135,0.22148075699806213,0.9700000286102295,0.9700000286102295,0.9599999785423279,0.873748779296875,0.12516139447689056,0.33000001311302185,9.390000343322754,-10.1552095413208,98,11753,0.6318509578704834,"1"
136,0.22286099195480347,0.9494949579238892,0.9696969985961914,0.9292929172515869,0.809628963470459,0.16312764585018158,0.35353535413742065,9.434343338012695,-8.899161338806152,96.96969604492188,11839,0.6239116787910461,"1"
137,0.21804557740688324,0.949999988079071,0.9700000286102295,0.9300000071525574,0.8202905058860779,0.18237999081611633,0.5,9.59000015258789,-9.729909896850586,97,11930,0.6616767644882202,"1"
138,0.21033987402915955,0.9599999785423279,0.949999988079071,0.8899999856948853,0.8216797709465027,0.18471191823482513,0.49000000953674316,8.930000305175781,-9.495030403137207,96,12017,0.6429058313369751,"1"
139,0.23356108367443085,0.9800000190734863,1,0.9700000286102295,0.8475859761238098,0.09189173579216003,0.699999988079071,10.710000038146973,-8.682750701904297,100,12102,0.6023231744766235,"1"
