"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","low_upper","Link Length","model"
122,0.23101907968521118,1,1,0.8979591727256775,0.6609728932380676,0.15537436306476593,0.29591837525367737,12.22449016571045,-4.777683258056641,100,11074,0.6145394444465637,"7_15","7~15","Prior-model-1"
123,0.2269931435585022,1,0.9900000095367432,0.9599999785423279,0.684091329574585,0.1116785928606987,0.2800000011920929,11.729999542236328,-4.3992600440979,100,11170,0.6589263081550598,"7_15","7~15","Prior-model-1"
124,0.227284237742424,0.9800000190734863,0.9900000095367432,0.9599999785423279,0.8132894039154053,0.16401441395282745,0.3100000023841858,9.930000305175781,-8.674559593200684,100,11257,0.6229828596115112,"7_15","7~15","Prior-model-1"
125,0.2311590015888214,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.7540857791900635,0.07497311383485794,0.28999999165534973,10.699999809265137,-7.239030838012695,100,11350,0.6320462226867676,"7_15","7~15","Prior-model-1"
126,0.21802031993865967,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9014875888824463,0.2066773623228073,0.46000000834465027,9.630000114440918,-10.73661994934082,99,11439,0.6737930774688721,"7_15","7~15","Prior-model-1"
127,0.21936653554439545,0.9900000095367432,0.9900000095367432,0.9800000190734863,0.8723776936531067,0.13062724471092224,0.4099999964237213,9.680000305175781,-9.874098777770996,99,11529,0.6569656133651733,"7_15","7~15","Prior-model-1"
128,0.23002435266971588,0.9896907210350037,1,1,0.9068357348442078,0.07397191971540451,0.36082473397254944,9.927835464477539,-10.612401962280273,100,11615,0.6570794582366943,"7_15","7~15","Prior-model-1"
129,0.2158588320016861,0.9795918464660645,1,0.9489796161651611,0.9466255903244019,0.13970811665058136,0.3571428656578064,9.295918464660645,-11.391581535339355,100,11696,0.6123735308647156,"7_15","7~15","Prior-model-1"
130,0.22709621489048004,1,0.9800000190734863,0.9399999976158142,0.8748430013656616,0.1711244136095047,0.4699999988079071,9.079999923706055,-10.460810661315918,100,11774,0.5591739416122437,"7_15","7~15","Prior-model-1"
131,0.2259819656610489,0.9693877696990967,0.9795918464660645,0.9693877696990967,0.7996830940246582,0.12934541702270508,0.37755101919174194,9.918367385864258,-8.806907653808594,97.95918273925781,11859,0.6337655782699585,"7_15","7~15","Prior-model-1"
132,0.22383902966976166,0.9700000286102295,0.9599999785423279,0.9800000190734863,0.8509937524795532,0.12426192313432693,0.38999998569488525,9.239999771118164,-10.085370063781738,98,11936,0.553213894367218,"7_15","7~15","Prior-model-1"
133,0.2287953495979309,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.8494924902915955,0.13822636008262634,0.5600000023841858,9.649999618530273,-9.67760944366455,100,12015,0.5674898028373718,"7_15","7~15","Prior-model-1"
134,0.21605530381202698,0.9696969985961914,0.9898989796638489,0.9898989796638489,0.8438495397567749,0.1341409534215927,0.4747474789619446,10.454545021057129,-9.388656616210938,100,12100,0.5951350927352905,"7_15","7~15","Prior-model-1"
135,0.22491714358329773,0.9399999976158142,1,0.9700000286102295,0.8902015686035156,0.14252687990665436,0.6100000143051147,9.739999771118164,-10.805088996887207,100,12181,0.5482948422431946,"7_15","7~15","Prior-model-1"
136,0.23754046857357025,0.9900000095367432,1,1,0.8117632269859314,0.11068985611200333,0.5600000023841858,11.239999771118164,-8.942009925842285,100,12271,0.6392434239387512,"7_15","7~15","Prior-model-1"
137,0.2293158322572708,0.8899999856948853,0.9800000190734863,0.9700000286102295,0.764488697052002,0.07392968982458115,0.5899999737739563,11.119999885559082,-7.954939365386963,98,12349,0.47667044401168823,"7_15","7~15","Prior-model-1"
138,0.24360834062099457,0.9696969985961914,0.9898989796638489,0.8989899158477783,0.6959183812141418,0.07328318804502487,0.6767676472663879,13.010101318359375,-4.495727062225342,100,12438,0.5617151260375977,"7_15","7~15","Prior-model-1"
139,0.23799805343151093,0.9599999785423279,0.9900000095367432,0.9900000095367432,0.8629659414291382,0.1549762636423111,0.6800000071525574,10.609999656677246,-9.932839393615723,100,12523,0.5978502631187439,"7_15","7~15","Prior-model-1"
140,0.2458088994026184,0.9300000071525574,0.9399999976158142,0.9800000190734863,0.7976133227348328,0.0483970083296299,0.8399999737739563,11.880000114440918,-7.990549087524414,100,12603,0.48874691128730774,"7_15","7~15","Prior-model-1"
141,0.24954847991466522,0.9800000190734863,0.9800000190734863,0.9900000095367432,0.8375600576400757,0.1738721877336502,0.7799999713897705,10.6899995803833,-9.423709869384766,100,12688,0.5948022603988647,"7_15","7~15","Prior-model-1"
142,0.23480618000030518,0.9399999976158142,0.9399999976158142,0.9800000190734863,0.7935804724693298,0.1440248042345047,0.7900000214576721,10.960000038146973,-8.633090019226074,99,12774,0.5678850412368774,"7_15","7~15","Prior-model-1"
143,0.2404075562953949,0.9700000286102295,0.9700000286102295,0.9900000095367432,0.8213838338851929,0.17270427942276,0.8100000023841858,10.5,-8.270520210266113,99,12866,0.6533029675483704,"7_15","7~15","Prior-model-1"
144,0.2408931851387024,0.9700000286102295,0.9200000166893005,0.9800000190734863,0.7154009938240051,0.14477653801441193,0.8500000238418579,11.529999732971191,-6.5600996017456055,99,12958,0.628136396408081,"7_15","7~15","Prior-model-1"
145,0.23779481649398804,0.9900000095367432,0.9700000286102295,0.9700000286102295,0.7787821888923645,0.16521434485912323,0.7099999785423279,11.180000305175781,-6.363710403442383,100,13050,0.640312910079956,"7_15","7~15","Prior-model-1"
146,0.24264901876449585,0.9599999785423279,0.9599999785423279,0.9900000095367432,0.7281234860420227,0.19836024940013885,0.7599999904632568,11,-5.888800144195557,99,13143,0.6445494294166565,"7_15","7~15","Prior-model-1"
147,0.24505367875099182,0.9700000286102295,0.9200000166893005,0.9900000095367432,0.8659087419509888,0.20933376252651215,0.8199999928474426,10.279999732971191,-9.860050201416016,99,13237,0.6798569560050964,"7_15","7~15","Prior-model-1"
148,0.2422543466091156,0.9494949579238892,0.9494949579238892,0.9696969985961914,0.8236119151115417,0.20564907789230347,0.7373737096786499,9.838383674621582,-8.846858978271484,96.96969604492188,13324,0.6432172060012817,"7_15","7~15","Prior-model-1"
149,0.2279282808303833,0.9191918969154358,0.939393937587738,0.9494949579238892,0.787660539150238,0.21693642437458038,0.6969696879386902,10.222222328186035,-7.446202278137207,95.9595947265625,13410,0.6052509546279907,"7_15","7~15","Prior-model-1"
150,0.23975366353988647,1,0.9900000095367432,1,0.8486067056655884,0.1945641189813614,0.7300000190734863,10,-9.726399421691895,100,13505,0.7047114372253418,"7_15","7~15","Prior-model-1"
151,0.23594118654727936,0.9800000190734863,1,0.9800000190734863,0.8908879160881042,0.21543800830841064,0.7300000190734863,10,-10.8006010055542,100,13598,0.6945497393608093,"7_15","7~15","Prior-model-1"
152,0.23895639181137085,0.9700000286102295,1,0.9900000095367432,0.8281732201576233,0.24285556375980377,0.5899999737739563,10.149999618530273,-9.262460708618164,100,13693,0.6810193657875061,"7_15","7~15","Prior-model-1"
153,0.23359054327011108,1,0.9900000095367432,0.9900000095367432,0.8434069752693176,0.25325268507003784,0.6200000047683716,9.649999618530273,-8.547680854797363,100,13785,0.689880907535553,"7_15","7~15","Prior-model-1"
154,0.2348320186138153,0.9900000095367432,1,0.9900000095367432,0.8378850817680359,0.2000347375869751,0.5299999713897705,10.420000076293945,-9.61510944366455,100,13882,0.7297054529190063,"7_15","7~15","Prior-model-1"
155,0.2353895902633667,0.9700000286102295,0.9800000190734863,0.9599999785423279,0.8531671166419983,0.2541796565055847,0.5799999833106995,8.899999618530273,-9.79638957977295,99,13976,0.6948397755622864,"7_15","7~15","Prior-model-1"
156,0.2370656430721283,0.949999988079071,0.9800000190734863,0.8899999856948853,0.9423873424530029,0.2430482804775238,0.6000000238418579,8.420000076293945,-12.239470481872559,100,14072,0.687314510345459,"7_15","7~15","Prior-model-1"
157,0.23481182754039764,0.9700000286102295,0.9700000286102295,0.949999988079071,0.8305410146713257,0.20034365355968475,0.6100000143051147,9.420000076293945,-8.185680389404297,98,14166,0.6857593655586243,"7_15","7~15","Prior-model-1"
158,0.22986023128032684,0.9599999785423279,0.9900000095367432,0.9599999785423279,0.8104779124259949,0.22184929251670837,0.41999998688697815,10.1899995803833,-8.909629821777344,99,14264,0.7107555270195007,"7_15","7~15","Prior-model-1"
159,0.23790758848190308,0.9700000286102295,0.9599999785423279,0.9399999976158142,0.8095367550849915,0.12238315492868423,0.6700000166893005,9.039999961853027,-9.032870292663574,99,14362,0.6817635893821716,"7_15","7~15","Prior-model-1"
160,0.2348576933145523,0.9900000095367432,1,0.8999999761581421,0.8753039836883545,0.2400687038898468,0.6200000047683716,8.539999961853027,-10.891059875488281,100,14459,0.7093585729598999,"7_15","7~15","Prior-model-1"
161,0.2388521134853363,0.9900000095367432,1,0.9900000095367432,0.795295000076294,0.2136107087135315,0.550000011920929,9.869999885559082,-8.15077018737793,100,14556,0.7179419994354248,"7_15","7~15","Prior-model-1"
162,0.23777146637439728,1,0.9800000190734863,0.9700000286102295,0.8316015005111694,0.16069023311138153,0.5799999833106995,9.520000457763672,-9.677809715270996,100,14655,0.7207249999046326,"7_15","7~15","Prior-model-1"
163,0.23149682581424713,0.9900000095367432,0.9900000095367432,0.9300000071525574,0.8727812767028809,0.22360119223594666,0.5799999833106995,9.359999656677246,-10.215670585632324,99,14751,0.7308937311172485,"7_15","7~15","Prior-model-1"
164,0.23108823597431183,0.9700000286102295,0.9800000190734863,0.8999999761581421,0.8405830264091492,0.15700216591358185,0.5400000214576721,8.989999771118164,-9.808540344238281,98,14846,0.6899207830429077,"7_15","7~15","Prior-model-1"
165,0.2287142425775528,0.9599999785423279,0.9900000095367432,0.9800000190734863,0.7403420209884644,0.19061245024204254,0.5199999809265137,9.890000343322754,-7.413600444793701,99,14944,0.6979546546936035,"7_15","7~15","Prior-model-1"
166,0.2408955693244934,0.9800000190734863,0.9800000190734863,0.8199999928474426,0.8661585450172424,0.2056792676448822,0.5299999713897705,8,-10.478480339050293,99,15041,0.6957509517669678,"7_15","7~15","Prior-model-1"
167,0.2255932092666626,0.9300000071525574,0.9599999785423279,0.7799999713897705,0.8444969058036804,0.24001654982566833,0.5699999928474426,7.670000076293945,-10.63374137878418,96,15136,0.6667952537536621,"7_15","7~15","Prior-model-1"
168,0.22636917233467102,0.9700000286102295,0.9599999785423279,0.949999988079071,0.8229316473007202,0.21908004581928253,0.7200000286102295,9.489999771118164,-8.751860618591309,98,15232,0.7157769799232483,"7_15","7~15","Prior-model-1"
169,0.23681095242500305,1,0.9900000095367432,0.8700000047683716,0.8167732357978821,0.17830833792686462,0.7200000286102295,9.210000038146973,-9.726090431213379,100,15331,0.7062945365905762,"7_15","7~15","Prior-model-1"
170,0.23709940910339355,0.9898989796638489,1,0.8282828330993652,0.8778512477874756,0.14809481799602509,0.747474730014801,8.292929649353027,-10.837485313415527,100,15427,0.68587327003479,"7_15","7~15","Prior-model-1"
171,0.22026945650577545,0.9300000071525574,0.9200000166893005,0.7699999809265137,0.828301191329956,0.16669593751430511,0.7300000190734863,7.28000020980835,-10.427840232849121,95,15519,0.6388071775436401,"7_15","7~15","Prior-model-1"
172,0.21377529203891754,0.9292929172515869,0.9595959782600403,0.8989899158477783,0.8079969882965088,0.1900266855955124,0.7373737096786499,8.696969985961914,-9.44209098815918,96.96969604492188,15613,0.6680163145065308,"7_15","7~15","Prior-model-1"
173,0.23351088166236877,0.9700000286102295,0.949999988079071,0.9599999785423279,0.8613907694816589,0.21863050758838654,0.8600000143051147,8.640000343322754,-9.713330268859863,100,15712,0.7177196741104126,"7_15","7~15","Prior-model-1"
174,0.23471519351005554,0.949999988079071,0.8600000143051147,0.949999988079071,0.8414719104766846,0.22574229538440704,0.9700000286102295,9.220000267028809,-9.005080223083496,98,15808,0.6852843761444092,"7_15","7~15","Prior-model-1"
175,0.23167073726654053,1,0.9700000286102295,0.949999988079071,0.8860166072845459,0.1981828361749649,0.8899999856948853,8.75,-10.633600234985352,100,15907,0.743584156036377,"7_15","7~15","Prior-model-1"
176,0.23537258803844452,0.9700000286102295,0.9399999976158142,0.9300000071525574,0.8223244547843933,0.22778938710689545,0.9300000071525574,8.90999984741211,-9.182599067687988,99,16005,0.7086017727851868,"7_15","7~15","Prior-model-1"
177,0.23326092958450317,0.949999988079071,0.9700000286102295,0.9900000095367432,0.7746713161468506,0.17489244043827057,0.7900000214576721,9.890000343322754,-7.792299270629883,99,16103,0.6923847794532776,"7_15","7~15","Prior-model-1"
178,0.23075561225414276,0.9700000286102295,0.9300000071525574,0.9599999785423279,0.7207187414169312,0.1695384383201599,0.9200000166893005,10.9399995803833,-7.270390033721924,98,16201,0.6752625107765198,"7_15","7~15","Prior-model-1"
179,0.23845559358596802,0.9898989796638489,0.9595959782600403,1,0.8116129636764526,0.18015162646770477,0.939393937587738,9.8989896774292,-8.980252265930176,100,16298,0.7194860577583313,"7_15","7~15","Prior-model-1"
180,0.22339487075805664,0.9800000190734863,0.9700000286102295,0.9700000286102295,0.7830736637115479,0.25359484553337097,0.8199999928474426,9.229999542236328,-8.585969924926758,98,16395,0.73424232006073,"7_15","7~15","Prior-model-1"
181,0.23681245744228363,0.9494949579238892,0.9292929172515869,0.9595959782600403,0.8083062767982483,0.19619624316692352,0.9696969985961914,10.858586311340332,-8.144929885864258,98.98989868164062,16490,0.6711633801460266,"7_15","7~15","Prior-model-1"
182,0.232254758477211,0.9700000286102295,0.8899999856948853,0.949999988079071,0.720309317111969,0.18286976218223572,0.9800000190734863,11.359999656677246,-6.825429916381836,100,16586,0.6363150477409363,"7_15","7~15","Prior-model-1"
183,0.22262367606163025,0.9800000190734863,0.9300000071525574,0.9800000190734863,0.7236635684967041,0.14983724057674408,0.9900000095367432,10.949999809265137,-6.4722900390625,99,16684,0.6810532212257385,"7_15","7~15","Prior-model-1"
184,0.23056289553642273,0.9599999785423279,0.8999999761581421,0.9399999976158142,0.7234534621238708,0.16336050629615784,0.9599999785423279,11.100000381469727,-5.611249923706055,99,16782,0.6511677503585815,"7_15","7~15","Prior-model-1"
185,0.23095636069774628,0.9900000095367432,0.9599999785423279,0.9100000262260437,0.6954076886177063,0.1880846619606018,0.9300000071525574,11.149999618530273,-4.5508198738098145,99,16880,0.680934727191925,"7_15","7~15","Prior-model-1"
186,0.22994449734687805,0.9797979593276978,0.9191918969154358,0.9696969985961914,0.7038243412971497,0.1430772989988327,0.9898989796638489,10.595959663391113,-5.928403854370117,98.98989868164062,16974,0.6510180830955505,"7_15","7~15","Prior-model-1"
187,0.2281951904296875,0.9900000095367432,0.9200000166893005,0.9900000095367432,0.712674081325531,0.15195636451244354,0.9599999785423279,10.430000305175781,-5.402659893035889,100,17069,0.6521157026290894,"7_15","7~15","Prior-model-1"
188,0.22748874127864838,0.9599999785423279,0.9300000071525574,0.9300000071525574,0.7594344615936279,0.13653577864170074,0.9399999976158142,10.520000457763672,-7.292979717254639,97,17159,0.6336973309516907,"7_15","7~15","Prior-model-1"
189,0.2392755001783371,1,0.9489796161651611,0.9591836929321289,0.7689275145530701,0.191277876496315,0.9795918464660645,10.530611991882324,-8.380020141601562,100,17250,0.6616739630699158,"7_15","7~15","Prior-model-1"
190,0.2319542020559311,1,0.9898989796638489,0.9696969985961914,0.8049031496047974,0.13788244128227234,0.8888888955116272,10.717171669006348,-6.712061405181885,100,17340,0.6558064818382263,"7_15","7~15","Prior-model-1"
191,0.22782661020755768,0.9900000095367432,0.9700000286102295,0.9700000286102295,0.6939206719398499,0.1713976413011551,0.8999999761581421,10.899999618530273,-4.688899993896484,99,17430,0.6393831968307495,"7_15","7~15","Prior-model-1"
192,0.2316352277994156,0.9599999785423279,0.9700000286102295,0.9700000286102295,0.7143078446388245,0.13469292223453522,0.9599999785423279,10.869999885559082,-6.186660289764404,99,17521,0.6191710829734802,"7_15","7~15","Prior-model-1"
193,0.21641092002391815,0.9898989796638489,0.9696969985961914,0.9898989796638489,0.743415117263794,0.17315258085727692,0.9696969985961914,10.202020645141602,-8.030808448791504,100,17613,0.6595083475112915,"7_15","7~15","Prior-model-1"
194,0.22707639634609222,0.9700000286102295,0.9700000286102295,0.9800000190734863,0.7349606156349182,0.16402855515480042,0.8999999761581421,9.850000381469727,-8.033349990844727,98,17700,0.6251514554023743,"7_15","7~15","Prior-model-1"
195,0.22880828380584717,0.9898989796638489,0.9696969985961914,0.9898989796638489,0.8087881207466125,0.19461055099964142,0.9292929172515869,9.747474670410156,-8.100494384765625,100,17790,0.667319655418396,"7_15","7~15","Prior-model-1"
196,0.23615680634975433,0.9797979593276978,0.9696969985961914,0.9797979593276978,0.7860825657844543,0.1697770655155182,0.9292929172515869,10.373737335205078,-8.889878273010254,100,17882,0.6552613377571106,"7_15","7~15","Prior-model-1"
197,0.21980009973049164,0.9696969985961914,0.9797979593276978,0.9696969985961914,0.7619346976280212,0.16438640654087067,0.868686854839325,10.505050659179688,-7.4206366539001465,98.98989868164062,17971,0.6308166980743408,"7_15","7~15","Prior-model-1"
198,0.23297302424907684,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.7891418933868408,0.15133392810821533,0.9100000262260437,10.460000038146973,-8.54463005065918,99,18060,0.5904663801193237,"7_15","7~15","Prior-model-1"
199,0.23435944318771362,0.9700000286102295,0.9700000286102295,0.9599999785423279,0.8032962083816528,0.16845493018627167,0.9100000262260437,10.720000267028809,-8.601289749145508,99,18152,0.6550605297088623,"7_15","7~15","Prior-model-1"
0,0.21859361231327057,0.47826087474823,0.8260869383811951,0.739130437374115,0.7000433206558228,0.23302426934242249,0.21739129722118378,7.884057998657227,-6.957276344299316,82.60869598388672,57,0.36369457840919495,"7_15","7~15","Prior-model-2"
1,0.06642960757017136,0.10112359374761581,0.2808988690376282,0.11235955357551575,0.27358850836753845,0.24948257207870483,0,1.7752809524536133,-3.904820203781128,28.089887619018555,82,0.08603961020708084,"7_15","7~15","Prior-model-2"
2,0.008352065458893776,0,0.03999999910593033,0.013333333656191826,0.027072204276919365,0.012810776941478252,0,0.18666666746139526,-0.34488001465797424,4,85,0,"7_15","7~15","Prior-model-2"
3,0.004548102617263794,0,0.021739130839705467,0,0.021707933396100998,0,0,0.043478261679410934,-0.3558695912361145,2.17391300201416,86,0,"7_15","7~15","Prior-model-2"
4,0.00355163705535233,0.013698630034923553,0.013698630034923553,0,0.013639263808727264,0.01275912206619978,0,0.054794520139694214,-0.1978767067193985,1.3698630332946777,87,0.010024253278970718,"7_15","7~15","Prior-model-2"
5,0.040668733417987823,0.12195122241973877,0.17073170840740204,0.0731707289814949,0.16944000124931335,0.024059033021330833,0,0.8536585569381714,-2.488731861114502,17.073171615600586,94,0.08498011529445648,"7_15","7~15","Prior-model-2"
6,0,0,0,0,0,0,0,0,0,0,94,0,"7_15","7~15","Prior-model-2"
7,0.09158408641815186,0.3636363744735718,0.3636363744735718,0.27272728085517883,0.3589250445365906,0.2675454318523407,0,3.090909004211426,-4.9195451736450195,36.3636360168457,98,0.3157085180282593,"7_15","7~15","Prior-model-2"
8,0.061028800904750824,0.20000000298023224,0.25,0.20000000298023224,0.17243008315563202,0.023994211107492447,0,3.3499999046325684,-1.3967000246047974,25,108,0.1306639015674591,"7_15","7~15","Prior-model-2"
9,0,0,0,0,0,0,0,0,0,0,108,0,"7_15","7~15","Prior-model-2"
10,0.09713151305913925,0.2571428716182709,0.37142857909202576,0.2857142984867096,0.2472175657749176,0,0,3.2571427822113037,-3.2056570053100586,37.14285659790039,121,0.15893875062465668,"7_15","7~15","Prior-model-2"
11,0.08504745364189148,0.18867924809455872,0.35849055647850037,0.24528302252292633,0.22369341552257538,0,0,4.641509532928467,-1.2604528665542603,35.849056243896484,140,0.08984100818634033,"7_15","7~15","Prior-model-2"
12,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
13,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
14,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
15,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
16,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
17,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
18,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
19,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
20,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
21,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
22,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
23,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
24,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
25,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
26,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
27,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
28,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
29,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
30,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
31,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
32,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
33,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
34,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
35,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
36,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
37,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
38,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
39,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
40,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
41,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
42,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
43,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
44,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
45,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
46,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
47,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
48,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
49,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
50,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
51,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
52,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
53,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
54,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
55,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
56,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
57,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
58,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
59,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
60,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
61,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
62,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
63,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
64,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
65,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
66,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
67,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
68,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
69,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
70,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
71,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
72,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
73,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
74,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
75,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
76,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
77,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
78,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
79,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
80,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
81,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
82,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
83,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
84,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
85,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
86,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
87,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
88,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
89,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
90,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
91,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
92,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
93,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
94,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
95,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
96,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
97,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
98,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
99,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
100,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
101,0,0,0,0,0,0,0,0,0,0,140,0,"7_15","7~15","Prior-model-2"
